"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","School Closure",0.95,0.9,"mean",-0.0163936852364099,-0.0163641534557407,0.0943504177232216,0.38142247094457,0.437523803034739,"First Intervention"
"2","Self Isolation",0.95,0.9,"mean",-0.0163948694448361,-0.0163791815079255,0.0450555913634148,0.220171397211085,0.258370102065754,"First Intervention"
"3","Public Events",0.95,0.9,"mean",-0.0163007466262911,-0.015578340157578,0.224033451791086,0.500244128848605,0.539354369520657,"First Intervention"
"4","Lockdown",0.95,0.9,"mean",0.432223559385817,0.549305709906801,0.685213007608055,0.799705386768134,0.811791594117182,"First Intervention"
"5","Social distancing",0.95,0.9,"mean",-0.0163855982240088,-0.0162442757059967,0.115800750868224,0.369135442311139,0.40151682547965,"First Intervention"
"6","School Closure",0.95,0.9,"mean",-0.00816484584280351,-0.00816482983024821,0.0804186789757425,0.37227096630748,0.435141863216519,"Later Intervention"
"7","Self Isolation",0.95,0.9,"mean",-0.00816484601314102,-0.00816483937812741,0.0305151063735056,0.194344711786557,0.2313554326112,"Later Intervention"
"8","Public Events",0.95,0.9,"mean",-0.008164749537417,-0.0081613830828172,0.211656472471311,0.497440795043246,0.535046140198523,"Later Intervention"
"9","Lockdown",0.95,0.9,"mean",0.436781231769808,0.548429227237567,0.6808374779772,0.791234855748781,0.803254389858906,"Later Intervention"
"10","Social distancing",0.95,0.9,"mean",-0.00816484506510465,-0.00816475235267106,0.101822976834654,0.360698583142769,0.393621298527583,"Later Intervention"
