"","Auvergne-Rhône-Alpes","Bourgogne-Franche-Comté","Bretagne","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","Provence-Alpes-Côte d'Azur","Île-de-France","France-hopitaux","France-OC19"
"1",4.53128928904717,4.95282917530658,3.7678874051088,4.47103834943433,4.1651410966757,2.94063137020065,7.04073006969268,5.27037292028052,5.5194352036492,5.18689607474342,4.39258129412391,5.01713928648565,4.51992801005381,4.37198831899626
"2",1.5587814515741,1.06486843627988,0.607773797547407,0.734454002599572,1.65328922050824,1.36028198862442,1.27883477633584,1.69065374070518,1.68766794481664,1.23552253718802,1.38390141694326,1.10037275047255,1.61457321877782,1.93848521357601
"3",2.20107880911311,1.55130806438897,1.46601403428494,1.47533529041905,2.14901981549212,2.07876498606438,1.92452407164259,2.36876957099546,2.19141535647629,1.75109288188034,1.76233655097386,1.87252707067139,2.62550456199417,2.45723984015057
"4",3.18985598120218,3.27968873136431,3.48328165415491,3.16321269002998,2.73872283354068,2.63840503256151,3.5856995566635,2.81963542629006,2.61093494971704,3.97241400432265,3.43143326549269,3.86189850295588,3.39917372281988,3.26612825942565
"5",1.03525074805751,0.381636001534651,0.401413226318608,0.388131820192687,1.01113196386174,1.02341003173023,0.413079444340476,0.293745724694231,0.297330034562902,0.404575692208709,0.408944071727732,0.40355281465158,1.01215220777728,1.02923661653091
"6",4.48160818907245,3.8664014333029,2.81177497761464,3.35109577838209,3.19653517045115,2.61540045968257,4.73442720605751,4.38722530950959,3.89734393011846,4.88048676531516,3.5820523797835,2.82943868132164,4.06128324235199,4.57252536901391
"7",2.39765752218998,2.34296920376546,2.15689485570152,2.2235920433086,2.73397712254499,2.10085193240359,2.29491917018855,2.36849614318711,2.50302358513089,2.33773107106929,1.72774378974581,2.2178617414305,3.10842494046739,3.02440434658014
"8",0.936657386958596,1.14964661953815,0.838524945150619,0.889578353114725,1.02114821058509,0.743147780718541,0.871196800973844,0.699373675863364,0.917127884724004,0.819018350264744,0.933552436350185,1.03067563329085,1.29498143461768,1.03427483655414
"9",3.45053030509542,3.01995345168411,2.82118342746005,2.86845902421562,2.55702830390423,2.71293455913567,2.96783074165977,2.72809558639739,2.25167102960766,2.45509324233094,3.5165793812534,3.6324250542322,3.23911577966537,3.4500641114463
"10",4.22162444667502,4.88865889890064,4.78270123839889,4.77583762559184,3.57503898896931,3.24366532512129,5.26680800701914,4.85498893595764,4.56629001558237,3.68126488830316,4.48917600060282,5.01750542174136,4.81935858152774,4.63522442730998
"11",1.50847933249745,1.25364514504138,0.868158694074059,1.43257385114766,1.64065621063616,1.38438063264467,1.51610292105545,2.0618451845216,1.43011326374119,1.09090741120276,1.27805400581948,1.22498306857968,2.18513847371237,2.00203751841173
"12",1.52879943812916,0.871159571970636,1.21580355534308,1.01559219104411,1.37951604271037,1.56990766351948,1.26575599683448,1.33711498225933,1.07515986774239,1.19274513348632,0.897855365429468,1.20624459021006,1.52627117562952,1.91793445921451
"13",1.49767078831892,1.13525650018244,1.2019689083095,0.93469601172807,1.18979114585816,1.09320516059855,1.20377970466915,0.975252710296795,1.1932819584349,1.23791814141253,0.741735692543375,1.04437367388196,1.35490289185457,1.61450298391091
"14",4.07244675243609,3.56368391011036,4.22051312087221,2.45287255496902,3.26686138978515,2.77704826305131,3.72794845017765,3.48346188208725,2.95066297948191,3.27670641836444,3.75437524054844,3.52127938043064,4.16208311006814,4.05304307434789
"15",2.87671004421008,2.39223703587916,2.54971007418174,2.63495476339196,2.42499371808402,1.89339178214772,2.8979973091996,3.5817212703059,3.1759179930496,1.03938866109883,2.7984835287159,3.36838029064532,3.56660030690789,3.42690660792886
"16",4.20679684358098,4.52214277863833,4.88928974840902,3.97092743968915,3.55281223356208,3.93815837914539,4.88718129894155,4.56174914659105,4.52187804509026,4.90105662054909,4.97914845159192,4.43037400149423,4.13623351819375,4.16221030285267
"17",3.07652164065918,3.11593670258773,2.72812735178727,2.6476208557703,2.77049522164803,1.95106314954736,2.91303386518137,2.25968587988658,2.33641684767287,3.58367424575802,2.44211617790956,3.28043937985272,3.74962497927784,3.02885490904083
"18",1.50525655785853,2.32319307121137,1.95287813222778,3.07180122888659,2.12257954750207,1.55731593390812,2.93238570879837,3.05279539699068,2.39605522102391,2.81533073103418,2.45160780962586,3.05205746367501,2.35425865453392,2.35388993926969
"19",1.90508565142402,1.60631854049264,1.56449339715233,1.47494493067806,1.7689135169865,1.89316579197531,1.78846570435889,2.15543921692254,2.05491170605511,1.45693102902757,1.48642371548047,1.51126973476507,2.06696365041688,1.99264453632717
"20",3.18315358588847,4.18941427275819,4.03337891291865,3.87973297893047,3.46385577159458,2.2966141755761,4.88156780589952,4.24842449984568,3.82109397722628,3.77553142550798,4.45887754963136,4.87021190299447,4.15910779635314,4.26694417611714
"21",3.47412726089992,3.21188890269262,4.59360743410573,4.14359827790442,3.59035527322227,3.08387184541136,3.62836151386954,2.73923852969044,4.55670357850726,4.30119593084025,3.72720605096954,4.0646791342684,3.85884563705377,3.94288714165912
"22",5.3754003496893,5.2811067705803,5.15708061819311,4.8700753437829,3.92727482511711,4.37286964675899,6.50743569530044,6.37301246551046,5.60694826555252,6.55673166205343,6.08406190165658,5.58363806087514,5.83353657205894,5.85366823436842
"23",1.67392240339026,0.9588895490135,1.02741412090539,0.871199393161857,1.4831154151069,1.63536257932624,0.985297881205192,1.48365669400535,1.59033232501221,0.975511453127366,0.967115034171687,0.91454769909013,1.59910853367935,1.69329426533611
"24",2.99979651771564,2.3397554028276,2.42892471892907,2.08506435426916,2.60041117915837,2.8000296710268,2.44165862274096,2.43893395590295,2.45967890983001,2.31245857919789,2.23875913050396,2.35291987199549,2.68874482008514,3.08782160762638
