"","Auvergne-Rhône-Alpes","Bourgogne-Franche-Comté","Bretagne","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","Provence-Alpes-Côte d'Azur","Île-de-France","France-hopitaux","France-OC19"
"1",3.20356244893145,3.58138891469522,2.30421030873956,2.95653811741453,3.70894269462074,2.03756321654791,4.67259862912998,3.19876805712014,3.68282673218135,3.27097212373839,2.7016597181953,3.58388849586958,3.33886496367639,3.06316953146802
"2",2.80488148872639,3.26643874939434,1.77905439481893,2.1837531960644,3.51775988729598,2.43523439903825,3.83846074907725,3.85928152877694,3.9126634138182,3.63748317984763,4.12751379627592,3.30522529293933,2.8757073519785,3.48315442319568
"3",2.61840784821081,3.22888588634629,2.88151877620588,3.1465116010858,3.10598950079464,2.47941212872442,3.73817747415782,3.34135424458696,3.33388746758098,3.35806772034661,3.4380352717621,3.81903301182156,3.19935888286668,2.90904402124347
"4",3.25876926003624,3.26098497470768,3.15555089971011,3.06595352920564,3.03840039582219,2.72494561631532,3.26193448385824,3.08579445493165,2.80689564167661,3.56031991879449,3.066998190142,3.76954147964641,3.52462014909864,3.38914158511326
"5",3.30835303542598,3.13335813251456,3.24175052793549,3.31863557806928,3.25662526429987,3.28632137332536,3.30977796112301,3.25293876534169,3.28297584371902,3.27067935906492,3.24895260401716,3.28935397897897,3.25896720414772,3.33620832693256
"6",3.71726027262203,3.51488604636569,2.19863975596058,2.92315356476514,2.96914427119372,2.02084911650331,3.72700581126128,3.4359947026325,3.0200453583293,3.86308606217746,2.81535914688365,2.25553065640125,3.23584241333685,3.73739777789493
"7",2.60809067895147,3.60684836209671,2.92663056060397,3.34809011815416,3.90675548364617,2.31901885081902,3.03963041090396,3.02123493378736,3.05621967411652,3.29881312646063,2.41553867240227,3.19401981065282,3.44634590132341,3.44270486756841
"8",2.7415475089868,4.19314613475951,2.77003303736041,3.1349439707794,3.3273741823959,2.22886052645359,2.8876201407372,2.19034685707499,2.87065105380926,2.72342756562347,3.08783783020456,3.48107761997906,3.86167323557374,3.06347224023982
"9",3.62232316181072,3.30499074050796,2.98823747756875,3.08290170277175,2.84527534757358,2.82078948348383,3.14828239157358,2.89515764527698,2.3863672058218,2.58970410772699,3.7273003159789,4.21327602345909,3.35210616723864,3.77437715590178
"10",2.97965122308421,3.46303707008575,3.22159639482153,3.58576278004625,3.6514078093659,2.30167407640916,3.52940726075999,3.41491887187898,3.26188231316677,2.44800630674937,3.01027268981292,3.76527022038572,3.60192315492637,3.38966796154563
"11",2.60651871900944,3.4014140740733,2.2746348988281,4.46685464125369,3.17479892498987,2.39627746774886,3.97845776676317,3.77470933651821,2.63188696786356,2.85671133019013,3.34292026487287,3.38167771138188,3.86172665195815,3.49316218400295
"12",2.97300861183582,2.58019976890795,3.55276959343503,3.26442134452665,3.1644701985711,3.11358932514468,3.72620916558396,3.08774217929761,2.50262497059691,3.47066366022787,2.60636507768676,3.70221437541396,3.00196629258393,3.78533838731318
"13",3.4373368466573,3.2552847761417,3.31412074220776,2.77985598469937,2.8899458665759,2.47476215712139,3.32917869310597,2.92763737253235,3.62218146632591,3.45636584997113,2.04144579346636,2.95421582307761,3.10721418546307,3.77468194503717
"14",3.42240042595086,3.88400486637676,3.92080524124483,2.35524592318022,3.07240520554923,2.27181039834559,3.39938204286961,3.16981119707535,2.6634395725498,2.94199316325968,3.51634164934139,3.30752915976109,3.65704850448816,3.47278803422141
"15",2.82214597056098,2.97343247893706,2.88276490941918,3.28368985095773,4.1414400050958,1.82725162106245,3.33576088087637,3.97384141279061,3.67420248945144,1.16649830729611,3.16095449945115,4.61358668615019,3.52915427938098,3.38837312096982
"16",3.31384172785649,3.36729047363204,3.34287036688051,3.25096847730196,3.21636969897205,3.19813275346293,3.25644017573934,3.22510899535781,3.28096133523967,3.24988350800932,3.27119684731674,3.21388227656173,3.24206660244044,3.29739122281677
"17",3.12237589895222,3.5070214770771,2.94902925478841,3.0236573416144,2.9565750516803,1.93389977175156,3.14237434831845,2.70383735949827,2.80449029594459,3.98091184369128,2.61501667700623,3.71551289647072,3.96177320933775,3.07477480593946
