"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-1.3257955003708,-0.982818444972983,-0.0510050467736075,0.547767857335752,0.613047827678151,"pooled"
"2","global: transit",0.95,0.9,"mean",0.13093214128022,0.213082771115336,0.558076085952539,0.787291450561155,0.814925482727982,"pooled"
"3","global: grocery",0.95,0.9,"mean",-0.131187660179576,0.0128579547762566,0.431435568082096,0.71818502581653,0.748920768145212,"pooled"
"4","global: parks",0.95,0.9,"mean",-2.72467343410615,-2.40555630864792,-1.33802127609038,-0.398524324240096,-0.256859087677674,"pooled"
"5","global: retail",0.95,0.9,"mean",-0.105877823261278,0.0168945146270633,0.45125312477288,0.731043398067178,0.75870910402416,"pooled"
"6","global: workplace",0.95,0.9,"mean",-0.497446138266111,-0.338007559219174,0.270631376230602,0.661531685392613,0.711573326667118,"pooled"
"7","Denmark: residential",0.95,0.9,"mean",-4.6010121591129,-3.20796949431317,-0.559027097377265,0.731863083404952,0.807470794679229,"partial"
"8","Denmark: transit",0.95,0.9,"mean",-4.68798225198756,-3.15239073789355,-0.693963096759075,0.650134451076408,0.744803352592491,"partial"
"9","Denmark: grocery",0.95,0.9,"mean",-4.63710698820089,-3.35928234906429,-0.889526889474583,0.49283707686566,0.605827195890697,"partial"
"10","Denmark: parks",0.95,0.9,"mean",-2.84706007540828,-2.18098865327267,-0.577746367253079,0.349029098336772,0.42714962853297,"partial"
"11","Denmark: retail",0.95,0.9,"mean",-3.85708928732251,-2.91262997492614,-0.556507317547291,0.66530840187231,0.744280901105697,"partial"
"12","Denmark: workplace",0.95,0.9,"mean",-4.25187809445087,-3.20749823474793,-0.686095944339652,0.628364268232592,0.72272852916255,"partial"
"13","Italy: residential",0.95,0.9,"mean",-5.10650140147061,-3.27524263032091,-0.50609992328095,0.758144498995245,0.831944735885073,"partial"
"14","Italy: transit",0.95,0.9,"mean",-0.229507644027563,-0.00132592282167308,0.570810287365243,0.918684430887105,0.940520337272611,"partial"
"15","Italy: grocery",0.95,0.9,"mean",-5.91542577944816,-4.68389720944848,-1.16140273692385,0.480356679770071,0.587126751693106,"partial"
"16","Italy: parks",0.95,0.9,"mean",-2.42757526010183,-1.59126367310793,-0.135877209456214,0.672941015139986,0.731905810120742,"partial"
"17","Italy: retail",0.95,0.9,"mean",-1.44579624644628,-1.00490006890687,0.176441624287116,0.815212618860648,0.869299753122656,"partial"
"18","Italy: workplace",0.95,0.9,"mean",-6.55588378539519,-3.98444815469666,-0.747430917107429,0.676832447055768,0.747870650426573,"partial"
"19","Germany: residential",0.95,0.9,"mean",-5.53401707953694,-3.65726384600917,-0.540214785997572,0.763738965271498,0.819536135079663,"partial"
"20","Germany: transit",0.95,0.9,"mean",-4.36489529747125,-3.15802139145269,-0.720738702935336,0.524514392971152,0.610393990967416,"partial"
"21","Germany: grocery",0.95,0.9,"mean",-2.29421520247232,-1.6068657750453,-0.0776250426104975,0.758038568000898,0.818261451299087,"partial"
"22","Germany: parks",0.95,0.9,"mean",-6.27741296862447,-5.35233467415319,-2.3609505252372,-0.546776448107196,-0.39089423170878,"partial"
"23","Germany: retail",0.95,0.9,"mean",-1.54215622284117,-1.05130783834648,0.15091749915104,0.816425231800028,0.862813233768821,"partial"
"24","Germany: workplace",0.95,0.9,"mean",-3.67610512660649,-2.70063843164153,-0.412167700855917,0.75760367572646,0.815625582571612,"partial"
"25","Spain: residential",0.95,0.9,"mean",-4.22204703248585,-2.84637188567567,-0.337694777004721,0.785507555296649,0.841556338149201,"partial"
"26","Spain: transit",0.95,0.9,"mean",-1.16144004021722,-0.661063548004745,0.317168118239403,0.86610876502577,0.909101817217719,"partial"
"27","Spain: grocery",0.95,0.9,"mean",-8.41164851886803,-5.64922131523862,-1.48767602440809,0.498948885643118,0.617127946516654,"partial"
"28","Spain: parks",0.95,0.9,"mean",-6.93774272457151,-5.01009823331462,-1.25778356296267,0.43822384527962,0.522399566989099,"partial"
"29","Spain: retail",0.95,0.9,"mean",-0.144682756533247,0.0484820112309215,0.613173408915063,0.925985389512714,0.949970854950234,"partial"
"30","Spain: workplace",0.95,0.9,"mean",-2.82768726749213,-1.88662342692518,-0.0951612155580075,0.779215688543727,0.836335329838463,"partial"
