"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-0.774112968801382,-0.535154588390425,0.181880545893757,0.639284724022756,0.686914417412291,"pooled"
"2","global: transit",0.95,0.9,"mean",0.502730878840004,0.569153437656314,0.759872092487371,0.885430177970713,0.897562938981785,"pooled"
"3","global: averageMobility",0.95,0.9,"mean",0.159133196537479,0.248728160826317,0.573783581098683,0.796117181782685,0.821589302229076,"pooled"
"4","Denmark: residential",0.95,0.9,"mean",-5.22740153740954,-3.30180224136255,-0.565833419582759,0.77273129271849,0.849327841852075,"partial"
"5","Denmark: transit",0.95,0.9,"mean",-1.78038560163511,-1.31366402185699,-0.0942739358602071,0.679160375118078,0.76061271010195,"partial"
"6","Denmark: averageMobility",0.95,0.9,"mean",-3.82250570259983,-2.80717944103335,-0.480812410523476,0.674418658100676,0.750865947393262,"partial"
"7","Italy: residential",0.95,0.9,"mean",-4.39384967591032,-3.07343696162418,-0.389939672440338,0.791413904385029,0.85701298376171,"partial"
"8","Italy: transit",0.95,0.9,"mean",-0.200179050817506,-0.0117185550935512,0.537271859560373,0.882571797763806,0.90810694186788,"partial"
"9","Italy: averageMobility",0.95,0.9,"mean",-2.29823215177878,-1.40902940911742,0.0391729218899316,0.775081953238047,0.828796531287628,"partial"
"10","Germany: residential",0.95,0.9,"mean",-5.54079729134444,-3.52099183303401,-0.603092960161058,0.74757102763171,0.803085730983848,"partial"
"11","Germany: transit",0.95,0.9,"mean",-3.81469341531165,-3.01651845157284,-0.809046197920546,0.410702439219052,0.511661603537122,"partial"
"12","Germany: averageMobility",0.95,0.9,"mean",-1.70936714712707,-1.11618347938576,0.0473528900956833,0.76541175753716,0.831048398773722,"partial"
"13","Spain: residential",0.95,0.9,"mean",-3.61648359617834,-2.32330844225125,-0.119120458442011,0.81487675250485,0.863534250221949,"partial"
"14","Spain: transit",0.95,0.9,"mean",-0.386259093361798,-0.123787110312566,0.508123057807723,0.865729006795376,0.906894759180359,"partial"
"15","Spain: averageMobility",0.95,0.9,"mean",-1.00939433135685,-0.611763101333756,0.370410819539863,0.873172531424802,0.899254261419832,"partial"
"16","United_Kingdom: residential",0.95,0.9,"mean",-3.76867326307674,-2.37805378766528,-0.204387090128062,0.815965467064897,0.868642396104117,"partial"
"17","United_Kingdom: transit",0.95,0.9,"mean",-0.567916918633934,-0.354577353033959,0.359306929728296,0.804160118146814,0.844623049569875,"partial"
