"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-1.28977634114436,-1.08511042679344,-0.209282162131302,0.383026679943701,0.449378688304623,"pooled"
"2","global: transit",0.95,0.9,"mean",0.609947449497224,0.658205105800181,0.794757657223266,0.891167563502881,0.900421938886823,"pooled"
"3","global: grocery",0.95,0.9,"mean",-1.85207268421095,-1.56867488867306,-0.566074052438104,0.14538326802913,0.239809822787877,"pooled"
"4","global: parks",0.95,0.9,"mean",-4.87458540683936,-4.42633573565321,-2.64264466975457,-1.29943097358473,-1.13904156663956,"pooled"
"5","global: retail",0.95,0.9,"mean",0.377959252661443,0.440724734821268,0.690342807070816,0.853702889639458,0.872005057027791,"pooled"
"6","global: workplace",0.95,0.9,"mean",0.0549543332247178,0.157619862894354,0.549370779597097,0.794533515239019,0.823355020533032,"pooled"
"7","Auvergne-Rhône-Alpes: residential",0.95,0.9,"mean",-0.50901258369047,-0.383389408677705,-0.0174314505053536,0.290381513520089,0.346070845810046,"partial"
"8","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-0.284797208055356,-0.228293134820282,0.0714677350059447,0.356019497442009,0.405206129640328,"partial"
"9","Auvergne-Rhône-Alpes: grocery",0.95,0.9,"mean",-0.539596362130127,-0.41832553206052,-0.0253879166717234,0.286152282891421,0.336509112408301,"partial"
"10","Auvergne-Rhône-Alpes: parks",0.95,0.9,"mean",-0.53902295267584,-0.414163931094403,-0.0586333941030198,0.225147581372177,0.272327712646009,"partial"
"11","Auvergne-Rhône-Alpes: retail",0.95,0.9,"mean",-0.369085328835678,-0.255785895161846,0.0463802743372732,0.325389258668507,0.372751315404194,"partial"
"12","Auvergne-Rhône-Alpes: workplace",0.95,0.9,"mean",-0.472841747437601,-0.343542428677217,0.0126318865771165,0.322071156706919,0.380895757742064,"partial"
"13","Bourgogne-Franche-Comté: residential",0.95,0.9,"mean",-0.494588545228937,-0.382460425148687,-0.02379918874359,0.276171163439535,0.32378423048447,"partial"
"14","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-0.514532664005535,-0.393946053986032,-0.0278969926095232,0.278281407966154,0.339550312005334,"partial"
"15","Bourgogne-Franche-Comté: grocery",0.95,0.9,"mean",-0.545107237956488,-0.457756429825279,-0.0663422019623867,0.254259855711117,0.293416893875132,"partial"
"16","Bourgogne-Franche-Comté: parks",0.95,0.9,"mean",-0.542466169925845,-0.433813197998961,-0.0693887604271125,0.216037972883223,0.268631276947855,"partial"
"17","Bourgogne-Franche-Comté: retail",0.95,0.9,"mean",-0.528557820012277,-0.387017203448537,-0.019615595457957,0.28822622301278,0.345107098194182,"partial"
"18","Bourgogne-Franche-Comté: workplace",0.95,0.9,"mean",-0.524698098313111,-0.385093286861649,-0.0231381241878007,0.26214825775595,0.317179731640127,"partial"
"19","Bretagne: residential",0.95,0.9,"mean",-0.491778471092366,-0.384939644755641,-0.0325667341766562,0.256884593480535,0.313128556135512,"partial"
"20","Bretagne: transit",0.95,0.9,"mean",-0.52339853438672,-0.405143729007895,-0.0280474817331225,0.284011828326996,0.343812818267289,"partial"
"21","Bretagne: grocery",0.95,0.9,"mean",-0.533070306080766,-0.418503291672897,-0.0313441164465497,0.27707941139343,0.328421708498652,"partial"
"22","Bretagne: parks",0.95,0.9,"mean",-0.602243809217653,-0.453668802476897,-0.0405647235312892,0.273610966250469,0.32791959967535,"partial"
"23","Bretagne: retail",0.95,0.9,"mean",-0.493453651379796,-0.368675737955263,-0.0241270062514344,0.272164800014234,0.333327888742335,"partial"
"24","Bretagne: workplace",0.95,0.9,"mean",-0.533207854802193,-0.412972341080648,-0.025872368331043,0.283026691339273,0.342350796634085,"partial"
