"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-0.870564382513764,-0.714413844471606,-0.0600906487175309,0.430602965899745,0.493584201388047,"pooled"
"2","global: transit",0.95,0.9,"mean",0.475134924757778,0.531853435765966,0.723488033676673,0.858709415379658,0.872074724166798,"pooled"
"3","global: grocery",0.95,0.9,"mean",-2.26894243085726,-1.92654878897319,-0.749420342952082,0.0526291485060833,0.147144852129255,"pooled"
"4","global: parks",0.95,0.9,"mean",-3.17728753465096,-2.78724935267279,-1.41266680774038,-0.397875188188434,-0.280833111360381,"pooled"
"5","global: retail",0.95,0.9,"mean",0.374286128364321,0.437495035175764,0.689937551145296,0.851555533148491,0.867869559781487,"pooled"
"6","global: workplace",0.95,0.9,"mean",0.0694876656261176,0.165482141226595,0.556670048056294,0.802354549421081,0.830646902616388,"pooled"
"7","Auvergne-Rhône-Alpes: residential",0.95,0.9,"mean",-0.436571380028898,-0.349168865583395,-0.00800154559840973,0.272956389683776,0.324693285484819,"partial"
"8","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-0.343687388201893,-0.271305101504196,0.0226896555821343,0.284479113745484,0.355194507008151,"partial"
"9","Auvergne-Rhône-Alpes: grocery",0.95,0.9,"mean",-0.447934165222865,-0.345917545156187,-0.0159091999785174,0.252846830367614,0.311418091586124,"partial"
"10","Auvergne-Rhône-Alpes: parks",0.95,0.9,"mean",-0.41357026782127,-0.331518058033771,-0.0161336890352274,0.244699476454746,0.293304145530311,"partial"
"11","Auvergne-Rhône-Alpes: retail",0.95,0.9,"mean",-0.372020805549928,-0.286656687753272,0.00673113014977489,0.268551080775919,0.306776893767111,"partial"
"12","Auvergne-Rhône-Alpes: workplace",0.95,0.9,"mean",-0.365029382618301,-0.293485085289549,0.0045828631370054,0.27063962835724,0.320769879246394,"partial"
"13","Bourgogne-Franche-Comté: residential",0.95,0.9,"mean",-0.499084205032371,-0.365793185252052,-0.0437389846166828,0.221903678511355,0.278439453259227,"partial"
"14","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-0.479707438448365,-0.390560899511006,-0.070789019177517,0.189056415669028,0.230616558937843,"partial"
"15","Bourgogne-Franche-Comté: grocery",0.95,0.9,"mean",-0.461927590670519,-0.374358200299087,-0.0603065470745912,0.19723756930299,0.245721146903845,"partial"
"16","Bourgogne-Franche-Comté: parks",0.95,0.9,"mean",-0.464281846731937,-0.365542876452153,-0.0561583000188331,0.21453747253551,0.263952224288953,"partial"
"17","Bourgogne-Franche-Comté: retail",0.95,0.9,"mean",-0.430169174706662,-0.344286620201143,-0.0385600734593781,0.218368637429633,0.271639850773397,"partial"
"18","Bourgogne-Franche-Comté: workplace",0.95,0.9,"mean",-0.49110248643395,-0.37348288007496,-0.0400029113796246,0.243732532745617,0.293210717914891,"partial"
"19","Bretagne: residential",0.95,0.9,"mean",-0.4371728687886,-0.346515467881082,-0.033738996760855,0.226701949610609,0.291932310639813,"partial"
"20","Bretagne: transit",0.95,0.9,"mean",-0.456572885146499,-0.358860481167581,-0.0311800608601207,0.242425747317393,0.298544230383973,"partial"
"21","Bretagne: grocery",0.95,0.9,"mean",-0.514404783394847,-0.410439909797999,-0.0450095001971892,0.231408387757009,0.287973753072283,"partial"
"22","Bretagne: parks",0.95,0.9,"mean",-0.493031656446192,-0.411262189264007,-0.0583703041695327,0.217614000060691,0.270933666776551,"partial"
"23","Bretagne: retail",0.95,0.9,"mean",-0.450334888762264,-0.373386982755419,-0.0353548351368009,0.23355919357008,0.281262528129768,"partial"
"24","Bretagne: workplace",0.95,0.9,"mean",-0.447226189345492,-0.34739697844659,-0.0345370628711708,0.22431717568852,0.280977354285914,"partial"
"25","Centre-Val de Loire: residential",0.95,0.9,"mean",-0.47664855007954,-0.390899337236837,-0.0360166916000401,0.248603391289273,0.304136613505586,"partial"
"26","Centre-Val de Loire: transit",0.95,0.9,"mean",-0.437916532554884,-0.339330311565119,-0.0172663967676399,0.253370437681206,0.310458091355219,"partial"
"27","Centre-Val de Loire: grocery",0.95,0.9,"mean",-0.499603741069828,-0.390953298956103,-0.0460114025821104,0.231358052625597,0.290549871224534,"partial"
"28","Centre-Val de Loire: parks",0.95,0.9,"mean",-0.460063023221275,-0.34493422891202,-0.0340542715992157,0.231900067845089,0.288105697778688,"partial"
"29","Centre-Val de Loire: retail",0.95,0.9,"mean",-0.475990370048395,-0.364251808192891,-0.0339229643144949,0.246400213277271,0.304635381824259,"partial"
"30","Centre-Val de Loire: workplace",0.95,0.9,"mean",-0.39688958287836,-0.31665556935438,-0.0225809786780577,0.235455149848137,0.299649574845295,"partial"
"31","Corse: residential",0.95,0.9,"mean",-0.455954407789829,-0.357567522743384,-0.0215808028741543,0.249835239833538,0.293814272631081,"partial"
"32","Corse: transit",0.95,0.9,"mean",-0.472777101127415,-0.369951812898619,-0.0205471738330388,0.264950318082983,0.303787748679104,"partial"
"33","Corse: grocery",0.95,0.9,"mean",-0.550277220221442,-0.409246362752819,-0.0474670823837282,0.233650941797262,0.2814016049099,"partial"
"34","Corse: parks",0.95,0.9,"mean",-0.502512661001555,-0.400431783238822,-0.0453903347237782,0.229628054219798,0.279429727732685,"partial"
"35","Corse: retail",0.95,0.9,"mean",-0.468633515711515,-0.352400854016357,-0.022373805918969,0.240223196346981,0.293354310954853,"partial"
"36","Corse: workplace",0.95,0.9,"mean",-0.420529225516099,-0.338399131283635,-0.0222348751135655,0.241774637883679,0.290692113988198,"partial"
