"","Auvergne-Rhône-Alpes","Bourgogne-Franche-Comté","Bretagne","Centre-Val de Loire","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","Provence-Alpes-Côte d'Azur","Île-de-France","France-hopitaux","France-OC19","France-EHPAD"
"1",3.0521046357801,2.52513579329145,2.5519841592629,3.76120236059213,2.92062947731054,2.67589467700762,2.67818370370546,3.36067560468683,2.5324490020993,2.71599888557752,3.39181609787111,3.140584292222,3.92817198003493,3.60644947432932,3.76615075102202,4.30859029963173
"2",3.32481902115814,2.52191531164245,3.47881807108127,2.8589537079904,1.4000652171718,2.8993570497449,2.48843688075343,2.26339807907106,3.26794710832126,2.84051242236851,3.93213110386454,4.27253921547278,3.25768764598992,3.33193748965768,3.88922077863692,4.38023068103072
"3",3.25073428825931,2.63532959089436,2.85833218385063,3.30624976444705,2.69080767223321,2.47211360585249,2.81956014330066,3.02875799961156,2.54720450677978,2.73109280075696,2.63850251747823,3.17994572514181,3.43827622608096,3.40648005090705,3.71695645836439,4.19828248142594
"4",2.82536664026246,2.46336058870012,1.97507880246074,3.07760089855858,1.64549935374594,2.82674546170525,2.52991913302135,3.31033772082004,3.31462598290349,2.08900147385509,2.34347300647587,2.87937323144632,4.46217008786298,3.5058014799993,4.23811703577167,5.42748743661611
"5",3.46136482227258,2.9954577315778,2.17499820125032,3.07156325932993,2.13234134735764,1.87325035784475,2.59063035649359,3.81335403327331,3.27088067256006,2.80487668385136,2.33917203993602,3.30222276514111,4.0285446298018,3.3600756241063,3.65714489903793,4.34470447451533
"6",2.72296002853287,3.13156709158616,2.66506147501887,3.95196289597997,2.96358706513154,2.48255731006715,2.65546015761378,3.45907937190679,2.8213886642041,2.7115382405672,2.41168377480096,3.53856430451544,3.29766924881289,3.71675831617199,3.69061379917834,5.11718372027611
"7",3.3379653842953,2.86035892349181,2.98229593708059,2.81559741216484,2.01587071078373,2.4358367293901,2.342425026275,3.02026001106438,3.66289378837568,2.84770141289482,2.32475367830825,3.65181950276941,3.61702102135066,3.96092286364429,3.70304465115846,3.74431947134202
"8",3.18973961687023,2.18444560873267,2.93907618208896,2.62591451610713,1.53425704900202,2.37430373549032,2.37731643431987,3.70181757359652,3.39048229261215,1.77038599446455,2.43910621266595,2.92408203752602,3.23905804607301,3.20874917259828,4.36008158871173,4.67049258167749
"9",2.7945271704042,2.71004639998513,2.43945375532729,3.72213352738969,1.53513156555221,2.45649385680746,2.79989242753965,3.27378551120883,1.8593341277065,2.39704101430572,2.52409206410285,3.36648951686535,3.10847218007078,3.80649768611508,3.9395697657705,3.61622196825001
"10",2.52300983615062,2.70872421379996,3.05189667061351,2.66663562273147,1.91111703118359,2.32412833129661,2.63089667959804,2.87662839236461,2.58693049967768,2.74726979779088,3.18162778026366,4.1625817743364,3.41091279983772,3.5280640776229,3.86196882984624,3.33480723326811
"11",3.10507818560325,2.93038181959134,2.50280106349937,3.17892083381916,2.8581437514037,2.85367055003656,2.67079769813749,3.05032981503051,4.19521216406822,2.56648242669003,2.67934601748338,3.90402405825369,3.72767463994974,3.27359119901646,3.6128058903631,4.01286037636893
"12",3.45083518892582,2.60156570325501,2.35366173219297,2.43630404918783,1.662112303186,2.58189954007365,2.19927422229469,3.27119632049795,2.82298828681507,3.10561141245756,2.67663727086286,4.41141889839571,3.44347404071416,3.32646019578612,4.20203338126589,4.2317343901029
"13",3.5271482711087,2.87836123718553,3.13891565060065,2.86401827023021,2.09304210060595,2.740292614776,2.54240448843378,3.7132579470215,3.19687752920729,2.75276109067693,2.69425796627114,3.83720019530076,4.07552889728354,3.6719197304321,4.27971338621966,4.5961657355596
"14",2.94394824462822,2.87624371830136,3.17582351046941,2.20371896513295,2.20775425769869,2.46547439509442,2.56532447814493,3.20843454020947,3.52313341968561,2.4183203400052,2.024567129577,4.16524446731346,4.25534470666431,4.04350299357711,4.70156576021342,5.87633042780556
"15",3.13932388394963,1.96987086355956,2.52453741589703,2.75648934497138,1.56158428074262,2.35078274399029,2.31622470240176,3.2533280401146,2.13675925337372,1.79852042723682,2.73608377734638,2.78572785594338,3.18531323904274,2.99350808204022,3.99231682597852,3.47103223441468
"16",2.90056758589024,3.0394635860131,2.99100913228193,2.66023061459001,1.9039419192659,2.47843963846612,2.57115757362573,3.2304326551221,3.53390061477393,2.58592010174379,2.86021233063972,3.82870524944978,3.00424404064491,3.30572053645213,3.93208402166164,4.09646157958922
"17",2.36991683180214,2.20069545676679,2.16904752281276,3.25805030205349,1.45994661286648,2.26406101021683,2.2821376635158,3.27991611549663,2.72408156676096,1.99446861404369,2.22404817367405,2.71172834843949,3.10421794336293,3.88758909617564,4.27699583874237,3.62494498418907
"18",3.34709781459301,2.91253514141766,3.69200110357054,3.66914805102756,2.86328560817959,2.65607312916335,2.72844460726479,3.29395907823581,3.15788390330355,2.40629518948893,3.01822968734149,3.245102695562,3.38183154124098,3.3976917504832,3.82487798118146,4.18219793457194
"19",2.90470149732394,2.42969364329161,2.51246318415322,4.10906564558174,2.32570436284038,2.62701573246514,2.51963963467006,3.04899949387904,3.2229375350159,2.48150623736953,2.97342967450273,3.87842659195157,3.4421921280039,3.50697792922944,4.26140658904653,3.84479031111348
"20",2.71907003737155,2.37151033800576,2.20768920332313,3.43552635825796,2.32279604929828,2.47521945067628,2.2377030986421,3.27708138919769,2.57263200999327,2.49932619278735,2.67738183340929,3.58198366974308,3.71895501189876,3.67145815309378,4.14844102657619,4.26863451798183
"21",3.43474564360936,2.29937782899624,3.06978823413266,2.82793417974432,1.98417652001465,2.30184434254249,2.48959417374509,3.07998174482143,2.57943573107804,2.21982047695012,2.53459743017904,3.37769326325502,3.40193371856687,3.3285806622862,4.27710201456922,4.25121604829576
"22",3.23746594816894,3.58230398230304,4.08829915609829,2.92540542178613,3.06338463011524,2.85021557178418,2.53134831970065,3.80307091821267,3.05031476732949,3.4649760489234,2.9291534764016,3.64890114755647,3.68889548713351,3.41357780461234,3.96681141206666,4.1256561313356
"23",2.87383725641319,2.49564576472361,3.01170320443842,2.56697867566928,1.70959715968675,2.51314454972086,2.5758085783761,3.54375611067494,3.35966642488409,2.15864147423667,2.61503420352414,3.67833532689558,3.28789470735097,3.21631727852568,3.70454946173287,3.05440982601944
"24",2.9742600825485,2.75900392607738,1.83111337742097,2.7357055557301,1.30799374340494,2.25049620124902,2.38029568147712,3.48841960759375,2.63888694551471,1.82150897808063,1.71212207083317,3.08386329067998,3.03265557947139,3.63187006362585,4.00822743288116,5.92122387092822
"25",3.20156710775388,2.31807352389939,2.24213311850271,3.50550981947648,1.85479534447581,2.20244769163739,2.3316362772566,1.98245255575603,3.57518874530107,2.24383374492065,2.8435852936404,3.57089025300757,3.66657647135283,3.32884693429739,4.09694759777989,3.70734585925454
"26",3.2876374699665,3.08439121607471,3.87380093930175,2.75321480288019,2.41539039552123,2.66934797545721,3.33134162049479,3.47333088028893,3.72228177062344,2.78711111114607,2.70129315918503,3.54117332435324,3.502642580486,3.48145433903067,3.86620346590637,3.26363999434563
"27",3.2881567234216,2.12793435144399,2.88280982327126,3.66606199012447,2.46025168666885,2.73452312590261,2.62690353435948,3.37549610942961,3.07774636005283,2.65084215829955,2.43422922830466,3.22492178372466,3.37155519485486,3.29520105317601,3.49449935308033,4.07944028287163
"28",3.09166271013232,2.70364965536574,2.00324605771007,2.63774394844446,1.50998533963613,2.32159659540653,2.77099488646085,3.67851829091784,2.23555171768585,1.96376465339446,2.33445121874204,3.01871738103174,3.09451565960488,3.39065258421912,3.54895763944474,6.37157356339558
"29",2.61624945081576,2.17069027088255,2.98562541675707,2.6509963609843,2.0132386938128,2.46027065630972,2.31521414428761,3.00086214968308,2.37981528812893,2.08459044538584,2.22981495221659,3.83113256993574,3.40921331655858,3.36866948841178,4.05659327014608,4.68234400723255
"30",3.15662349963433,2.88463213757016,3.15347655662254,3.87322006783184,3.23163253959327,2.87935414523916,2.95869248515879,3.82857520025946,3.31213894439062,2.4373594389569,2.58693516953458,3.26772509804342,3.58646395396406,3.41620043645131,3.73506652282168,3.8118106827734
"31",2.95402164814905,2.95685448048169,2.90820850255902,3.44399972369567,1.74781026888529,2.93789289468373,2.88706541620866,3.81104800675566,3.24933665180154,2.52863960347513,2.11070954087027,3.88401758309187,3.53665261546728,3.62977582020847,3.90239516844171,3.62579822938635
"32",3.29852743795785,2.26187979215876,2.98675561775518,2.74449103909782,2.59026723387142,2.64556035220568,3.0273315372631,2.72801933396497,2.33362547393773,2.64609304627851,2.79761273737976,3.00357146534874,3.53080209348634,3.70172932834558,3.85436371527416,3.63280458577584
"33",3.38579536106497,2.41212603769244,2.46282259025477,2.07064888110959,2.60537682277292,2.21674939510345,2.71163376729027,3.17322770552381,3.3679545816516,2.14989190531208,3.22037480963641,3.42086915983958,3.46403694196621,3.01625285962614,3.70683258147666,3.00915280054162
"34",3.00660743322433,2.09484680685416,2.88580723812733,2.2494232694382,2.37651588701647,2.29972035168622,2.57814888880598,2.74934095427919,3.78904391540628,2.43663294819559,2.71340184437278,3.59548724197123,3.96226540093138,3.35167356090513,4.21800065409802,3.77451449435142
"35",2.36547695660997,3.13756424814258,2.76092611581106,2.71441057503747,2.86496050305041,2.39690535171435,2.82277713190062,3.97009017323794,3.16822069045228,2.20718182879294,2.64174123941913,4.77221462571409,3.07284473919466,3.46346552665546,3.96614883761062,4.78641296871681
"36",2.81288349208625,2.19065329028476,3.37588634912852,2.23467804706609,1.08026183421603,2.33686560690268,2.49952714636917,2.71667460679912,2.907309689417,2.84768274952143,2.03016293493656,2.84143193453598,3.53190518007601,2.8698395954027,4.2081359482219,4.79902818981593
