"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-1.37579203950353,-1.2343470344558,-0.641420088134617,-0.174586426853945,-0.0979091926696359,"pooled"
"2","global: transit",0.95,0.9,"mean",0.190845043681548,0.298284879789573,0.612974395608504,0.821237536586277,0.845944984373704,"pooled"
"3","global: grocery",0.95,0.9,"mean",-0.854906364684429,-0.703410618153554,-0.215031657421026,0.203481159168725,0.265208953471199,"pooled"
"4","global: parks",0.95,0.9,"mean",-3.13863468256208,-2.76886069951698,-1.21801926800717,-0.082666075018306,0.0421114681269055,"pooled"
"5","global: retail",0.95,0.9,"mean",0.579416006939983,0.628827875074816,0.788833968614838,0.895855987047448,0.90615909444789,"pooled"
"6","global: workplace",0.95,0.9,"mean",0.101140797555566,0.212751877149975,0.592603590017077,0.825708534966585,0.846588648306424,"pooled"
"7","Auvergne-Rhône-Alpes: ",0.95,0.9,"mean",-1.6880369928946,-0.984602119534728,-0.121608288988451,0.500784853318022,0.613363031036755,"partial"
"8","Bourgogne-Franche-Comté: ",0.95,0.9,"mean",-1.52511675700418,-0.926332205989455,-0.0938614855927736,0.481086756681757,0.594695675419827,"partial"
"9","Bretagne: ",0.95,0.9,"mean",-1.84519605920002,-1.12403080401557,-0.142099843522686,0.516828932556006,0.619082515502965,"partial"
"10","Centre-Val de Loire: ",0.95,0.9,"mean",-1.87248115355226,-1.12500052760763,-0.106371792446005,0.536305695979852,0.628446190709017,"partial"
"11","Corse: ",0.95,0.9,"mean",-1.81506843065994,-1.01966741909166,-0.121276265317987,0.505001142221238,0.635351535838281,"partial"
"12","Grand Est: ",0.95,0.9,"mean",-1.5700814973999,-0.984640130636715,-0.130548212583647,0.511576176530025,0.606662639625703,"partial"
"13","Hauts-de-France: ",0.95,0.9,"mean",-1.76448952016189,-1.06197086031348,-0.120867664484626,0.529404061553805,0.632318692290208,"partial"
"14","Normandie: ",0.95,0.9,"mean",-1.73601105722607,-1.1789967384518,-0.127680748795789,0.523645306000804,0.648658377495541,"partial"
"15","Nouvelle-Aquitaine: ",0.95,0.9,"mean",-1.90986746281624,-1.15160187244458,-0.152224187726659,0.524224836669902,0.644474686746082,"partial"
"16","Occitanie: ",0.95,0.9,"mean",-1.65754826019163,-1.02547114731571,-0.119979123603295,0.508921667481909,0.624804053351019,"partial"
"17","Pays de la Loire: ",0.95,0.9,"mean",-1.66644572858054,-1.05554666792374,-0.122564129882928,0.535689321048545,0.634182650090914,"partial"
"18","Provence-Alpes-Côte d'Azur: ",0.95,0.9,"mean",-1.49618977096322,-1.08820580932059,-0.0949183079035302,0.532311469051282,0.639542253455155,"partial"
"19","Île-de-France: ",0.95,0.9,"mean",-1.78722931357882,-0.966686036848155,-0.130348883839837,0.514830689489372,0.661020208430829,"partial"
"20","France-hopitaux: ",0.95,0.9,"mean",-1.60847700874924,-1.00751642502009,-0.098652718036986,0.540483019812106,0.660891657757555,"partial"
"21","France-OC19: ",0.95,0.9,"mean",-1.85064031456904,-1.22029523140484,-0.150130974665471,0.517371128114872,0.61170942685427,"partial"
"22","France-EHPAD: ",0.95,0.9,"mean",-1.92629840585423,-1.14084541760929,-0.128016730448858,0.505590162731228,0.654809916018843,"partial"
