"","time","country","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths","death_min","death_max","rt","rt_min","rt_max"
"1",2020-01-26,"Auvergne-Rhône-Alpes",0,0,52.3015349435953,14.367612311787,130.250261429352,52.3015349435953,14.367612311787,130.250261429352,0,0,5.23015349435953e-14,1.4367612311787e-14,1.30250261429352e-13,5.23015349435953e-14,1.4367612311787e-14,1.30250261429352e-13,3.09945113251153,2.461714039577,3.86614673400565
"2",2020-01-27,"Auvergne-Rhône-Alpes",0,0,104.603069887191,28.735224623574,260.500522858704,52.3015349435953,14.367612311787,130.250261429352,0,0,5.23015349435953e-14,1.4367612311787e-14,1.30250261429352e-13,0,0,0,3.09945113251153,2.461714039577,3.86614673400565
"3",2020-01-28,"Auvergne-Rhône-Alpes",0,0,156.904604830786,43.102836935361,390.750784288056,52.3015349435953,14.367612311787,130.250261429352,0,0,1.81468470150612e-05,5.11887370706313e-06,4.40459804345364e-05,1.81468469627597e-05,5.11887369269551e-06,4.40459803042862e-05,3.09945113251153,2.461714039577,3.86614673400565
"4",2020-01-29,"Auvergne-Rhône-Alpes",0,0,209.206139774381,57.470449247148,521.001045717408,52.3015349435953,14.367612311787,130.250261429352,0,0,0.000147119080786103,4.14994403087205e-05,0.000357087054739999,0.000128972233771042,3.63805666016574e-05,0.000313041074305462,3.09945113251153,2.461714039577,3.86614673400565
"5",2020-01-30,"Auvergne-Rhône-Alpes",0,0,261.507674717977,71.838061558935,651.25130714676,52.3015349435953,14.367612311787,130.250261429352,0,0,0.000714856150049585,0.000201647060123052,0.00173509700997409,0.000567737069263482,0.000160147619814331,0.0013780099552341,3.09945113251153,2.461714039577,3.86614673400565
"6",2020-01-31,"Auvergne-Rhône-Alpes",0,0,313.809209661572,86.205673870722,781.501568576111,52.3015349435953,14.367612311787,130.250261429352,0,0,0.00228002170058761,0.00064314991611804,0.00553406281121877,0.00156516555053802,0.000441502855994988,0.00379896580124468,3.09945113251153,2.461714039577,3.86614673400565
"7",2020-02-01,"Auvergne-Rhône-Alpes",0,0,395.086126745477,115.746903916056,954.046388998422,81.2769170839054,29.5412300453337,172.544820422311,0,0,0.00578430746943195,0.00163164098956106,0.0140396562221215,0.00350428576884434,0.000988491073443023,0.00850559341090269,3.09943710412054,2.46168821965377,3.86614134299126
"8",2020-02-02,"Auvergne-Rhône-Alpes",0,0,492.639262729532,151.672074517516,1159.65537342086,97.5531359840544,35.9251706014599,205.608984422439,0,0,0.0127228840259785,0.00358887890934671,0.0308809514056103,0.00693857655654657,0.00195723791978565,0.0168412951834888,3.0994334228681,2.46168257793504,3.86613949298491
"9",2020-02-03,"Auvergne-Rhône-Alpes",0,0,609.285563664588,196.137679565514,1400.37762892546,116.646300935057,44.4656050479987,240.722255504597,0,0,0.0250604676861292,0.00707171504790644,0.0608170972863554,0.0123375836601507,0.00348283613855973,0.0299361458807451,3.09942900180099,2.46167585758109,3.86613724165725
"10",2020-02-04,"Auvergne-Rhône-Alpes",0,0,749.260018088861,252.575029983319,1681.16718323139,139.974454424273,56.4373504178045,280.789554305929,0,0,0.0451391934783297,0.0127538137118391,0.109481455289808,0.0200787257922005,0.00568209866393266,0.0486643580034523,3.09942370575898,2.46166801054228,3.86613443536427
