"","time","country","region","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","predicted_min2","predicted_max2","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths","death_min","death_max","death_min2","death_max2","rt","rt_min","rt_max","rt_min2","rt_max2"
"1",2020-01-26,"France","Auvergne-Rhône-Alpes",0,0,59.5849859362571,15.9540429886566,144.252054639822,59.5849859362571,15.9540429886566,144.252054639822,35.7537434886591,74.9374024058107,0,0,5.95849859362571e-14,1.59540429886566e-14,1.44252054639822e-13,5.95849859362571e-14,1.59540429886566e-14,1.44252054639822e-13,3.57537434886591e-14,7.49374024058107e-14,3.01556288082882,2.44536984291257,3.73536443375543,2.78946011171104,3.22598687279412
"2",2020-01-27,"France","Auvergne-Rhône-Alpes",0,0,119.169971872514,31.9080859773131,288.504109279645,59.5849859362571,15.9540429886566,144.252054639822,35.7537434886591,74.9374024058107,0,0,8.85930497654876e-07,2.43556897093801e-07,2.16494611342258e-06,8.8593043806989e-07,2.43556881139758e-07,2.16494596917053e-06,5.30132817896395e-07,1.11835178589021e-06,3.01556288082882,2.44536984291257,3.73536443375543,2.78946011171104,3.22598687279412
"3",2020-01-28,"France","Auvergne-Rhône-Alpes",0,0,178.754957808771,47.8621289659697,432.756163919467,59.5849859362571,15.9540429886566,144.252054639822,35.7537434886591,74.9374024058107,0,0,2.39939494239778e-05,6.59633221348915e-06,5.86339534759538e-05,2.31080189263229e-05,6.35277531639535e-06,5.64690073625312e-05,1.3827631000131e-05,2.91703424153031e-05,3.01556288082882,2.44536984291257,3.73536443375543,2.78946011171104,3.22598687279412
"4",2020-01-29,"France","Auvergne-Rhône-Alpes",0,0,238.339943745028,63.8161719546262,577.008218559289,59.5849859362571,15.9540429886566,144.252054639822,35.7537434886591,74.9374024058107,0,0,0.000181172774644877,4.98073822090345e-05,0.000442731450839625,0.000157178825220899,4.32110499955454e-05,0.000384097497363671,9.40543974417854e-05,0.000198414246013355,3.01556288082882,2.44536984291257,3.73536443375543,2.78946011171104,3.22598687279412
"5",2020-01-30,"France","Auvergne-Rhône-Alpes",0,0,297.924929681286,79.7702149432828,721.260273199112,59.5849859362571,15.9540429886566,144.252054639822,35.7537434886591,74.9374024058107,0,0,0.000794753430544782,0.000218490818805078,0.00194213694665431,0.000613580655899905,0.000168683436596044,0.00149940549581469,0.000367161154128078,0.00077455180771113,3.01556288082882,2.44536984291257,3.73536443375543,2.78946011171104,3.22598687279412
"6",2020-01-31,"France","Auvergne-Rhône-Alpes",0,0,357.509915617543,95.7242579319394,865.512327838934,59.5849859362571,15.9540429886566,144.252054639822,35.7537434886591,74.9374024058107,0,0,0.0025594530356435,0.000703635829628714,0.0062545289050779,0.00176469960509871,0.000485145010823636,0.00431239195842359,0.00105598039551479,0.00222766356151115,3.01556288082882,2.44536984291257,3.73536443375543,2.78946011171104,3.22598687279412
"7",2020-02-01,"France","Auvergne-Rhône-Alpes",0,0,448.140536012468,127.095264632069,1053.72486757416,90.6306203949249,31.3710067001297,188.212539735225,61.0663560843688,111.446374261467,0,0,0.00660431610572459,0.0018156353632858,0.0161389505516541,0.00404486307008109,0.00111199953365709,0.00988442164657623,0.00242040973557564,0.00510602147044608,3.01554723797726,2.44533296111753,3.73535906489172,2.78944017930297,3.22597618177881
"8",2020-02-02,"France","Auvergne-Rhône-Alpes",0,0,556.804312294401,165.135971918041,1277.78318081293,108.663776281933,38.0407072859715,224.058313238773,73.5380525027997,133.371010623791,0,0,0.0146106351365272,0.00401682216078802,0.0357035057189731,0.00800631903080257,0.00220118679750222,0.019564555167319,0.00479100372774469,0.0101067015780959,3.01554323019401,2.44532495586383,3.73535728480993,2.7894352441248,3.22597312049746
"9",2020-02-03,"France","Auvergne-Rhône-Alpes",0,0,686.306201229587,212.206274759825,1539.75014031387,129.501888935186,47.0703028417849,261.966959500937,89.1181993861795,158.584523186083,0,0,0.0287830482972801,0.00791615393715792,0.0703243157287525,0.014172413160753,0.00389933177636989,0.0346208100097794,0.00848312877665929,0.0178891188034609,3.01553842267556,2.44531542250016,3.73535512284187,2.78942933574705,3.22596943105016
"10",2020-02-04,"France","Auvergne-Rhône-Alpes",0,0,841.010999057633,271.595998049095,1845.17113927483,154.704797828046,59.3897232892692,305.42099896096,108.391954601725,188.309678680013,0,0,0.0518374418455122,0.014275945270121,0.126576332185574,0.0230543935482321,0.00635979133296313,0.0562520164568216,0.0138129381095677,0.0290929179994362,3.01553268477178,2.4453042997344,3.73535244360466,2.78942232687835,3.22596496370171
