"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","School Closure",0.95,0.9,"mean",-0.016394441275676,-0.0163852470618457,0.0172807649592576,0.124160492061581,0.177306583214191,"First Intervention"
"2","Self Isolation",0.95,0.9,"mean",-0.0163943845496083,-0.0163764852912967,0.0547658502021783,0.313654289445297,0.423220129676538,"First Intervention"
"3","Public Events",0.95,0.9,"mean",-0.0163957304614472,-0.016389489756545,0.0120687380211766,0.107840894042763,0.152080330851059,"First Intervention"
"4","Lockdown",0.95,0.9,"mean",0.605260550128974,0.669038569970756,0.815332653998418,0.887385582361506,0.897360873307945,"First Intervention"
"5","Social distancing",0.95,0.9,"mean",-0.0163943435453229,-0.0163694376762526,0.0562321694721535,0.3339886268764,0.457072030210241,"First Intervention"
"6","School Closure",0.95,0.9,"mean",-0.00816484603421079,-0.00816484509801694,0.0109011529378868,0.0952289997274243,0.14177445518563,"Later Intervention"
"7","Self Isolation",0.95,0.9,"mean",-0.00816484598197247,-0.00816484330276783,0.0484750066542404,0.307089418184714,0.419203534535983,"Later Intervention"
"8","Public Events",0.95,0.9,"mean",-0.00816484604641383,-0.00816484575230217,0.00562196078226669,0.0667208388217934,0.0978437337121165,"Later Intervention"
"9","Lockdown",0.95,0.9,"mean",0.604860888681595,0.66808094398921,0.813907421688265,0.887355903973752,0.897007121412068,"Later Intervention"
"10","Social distancing",0.95,0.9,"mean",-0.00816484597009296,-0.00816484231709142,0.0498934133139931,0.332841039836616,0.459603301845084,"Later Intervention"
