"","Auvergne-Rhône-Alpes","Bourgogne-Franche-Comté","Bretagne","Centre-Val de Loire","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","Provence-Alpes-Côte d'Azur","Île-de-France","France-hopitaux","France-EHPAD","France"
"21",2.61754374714329,3.07037428012885,2.56326252956233,3.60746186340613,1.90522990238436,2.41842503653285,2.6680698632858,3.38470738549451,2.93352558396687,2.17754854255689,1.86385949627846,4.4524262661017,3.67304622147669,3.48746013059947,6.74005748504667,4.23014562883093
"22",3.08252311958374,2.85192780971174,2.42315146430266,3.23316927661529,1.41971371742051,2.30568468018786,2.36925164494339,4.2645248987669,3.25691644565191,2.88832914919388,3.38653955403215,4.50767227737763,3.20245016195726,3.27034328672047,7.03486810924251,4.00390614021593
"23",2.61892969430937,2.38143925410052,3.09480930806334,3.61060523834414,1.45056340548038,2.63039028100658,2.54355912336788,3.31045162589872,2.42866465398785,2.61053333158035,2.12292891370115,3.86554923476016,3.23136765971459,3.58539556831446,7.70239320869072,3.53044100863163
"24",2.95317445599673,2.2583540442164,2.33323159836919,3.24149796972184,1.53998289516231,2.38372805010036,2.31753504418272,3.61861000072833,2.4931794912173,2.30769850306032,2.77335793727953,4.85576723094494,3.49142520135456,3.61237503489586,7.52859255145209,3.93619908848307
"25",3.00531601995019,1.94658483242478,2.905660777313,2.99135713386874,0.928377574267652,2.4149350180475,2.80424425795167,3.04146621336166,2.35395864304636,2.25623137363179,1.60086976334966,2.89378623221085,3.19933551282333,3.57411305893375,7.09908731088581,3.92205873256187
"26",3.09231474016405,2.76495140400076,2.15688285347357,3.1934759693605,2.5705563249835,2.43201264492417,2.69598518656103,2.14912813042411,2.45893576571159,2.45345447077999,3.41394786230276,3.45520137610188,3.84602287146012,3.62908267509775,5.78112597938992,4.24575870780367
"27",2.58318524964513,2.87126363823426,2.10371667018293,3.58690308969791,1.4120093898566,2.56339808487785,2.37408741419301,3.40908548478483,2.75498394926649,2.36896806361217,2.91818190770782,3.82532870332581,3.27169145835917,3.39860553727372,7.87566427040398,4.39700897921181
"28",3.37826155947684,2.36488443909339,2.74578650131795,3.41425899388031,1.07708251825359,2.69539894361499,2.63206244657258,5.76022606668703,1.67830213391594,2.39321380390525,2.07342809205926,4.74213396641596,3.55849630225148,3.41297244474545,7.61477687700096,4.31462954992291
"29",2.80825350574437,2.41909148559637,2.65728497793057,3.5893058660714,1.12304291267279,2.59932938805806,2.35803047574387,3.39981201276893,2.56980442804267,3.23216546688215,2.03307517428399,4.320747725266,4.10488401424314,3.615376347835,7.90487419876641,3.98309076574609
"30",2.87674494519992,2.4386261035079,1.96614583585665,4.78529694906502,1.5540456410941,2.31835560217634,2.24022317686561,3.61050741724974,3.02960007870965,2.30495734900417,1.77673919570495,3.83186100120553,3.52844530845405,3.67276146118583,7.40103306621133,4.06053711327121
"31",2.67846667409982,2.02631513948308,2.34465415580505,4.65820242867396,0.843379120375403,2.65888771635553,2.85764506306619,2.76205045011025,2.20182947102289,1.95897947800073,2.94893849501373,3.96782278637719,3.15494689811693,3.70573350550631,9.67813882479702,3.75369376317757
"32",3.04683365262365,2.51783491739427,2.29960237668572,3.57713763869397,2.37412821531665,2.41174643275577,2.48253373654753,3.49817113540847,4.213760265697,2.90538570272801,3.35674780525861,3.91879514080615,3.89623057719992,3.52428185353062,7.60275744190376,4.41982944939641
"33",3.77171969582688,2.43802616745759,1.89631225893247,4.55039172981537,1.33706186303171,2.57433806252326,2.96699673061815,3.49515170334284,3.05441323548745,2.63249188627037,1.8755096433298,4.16065119663503,3.40970128077477,4.18762830035988,8.82700745059734,4.27925835756512
"34",3.6166600316915,2.48905222730911,2.37772771695849,3.71241027621197,1.21176245703311,2.6230768367125,2.67374685400153,4.10675917731624,3.24534924246726,2.40476178251496,3.54342399526674,4.9946994152027,3.33055025807156,3.94163502322239,5.78095813795249,4.37533135005516
"35",2.86154075839328,2.36968203552568,2.61906041138834,3.24494518024159,1.77966077997527,2.521028760363,2.4165301499107,4.15539117107545,1.99865249172149,2.72286865666141,1.76219993918268,3.70586665476218,3.44851818286471,4.22399700673875,7.07717897738878,3.97796350973531
"36",2.65085083032333,2.11124372372106,2.37693336024411,3.60216673069056,1.73027567132597,2.64345068313405,2.19673917452307,3.05634612781145,2.65062955488374,2.07957181249246,2.03439534537232,3.3231401623054,4.31687416468534,3.70201796672053,6.87095572030666,3.78510346009243
"37",2.4341640754409,2.60323166473207,2.38467287587644,3.47261523712408,1.22586330853265,2.62093928377057,2.67672487745846,4.58826744192245,3.03493871086975,2.83512725560303,1.90350662224588,3.62559504598308,3.65589224727593,3.62653924871843,6.15048382976948,4.05664988397466
"38",3.02873518584017,2.77865329228829,2.26061829856111,2.43026971674316,0.868445367631724,2.49982473348215,2.57906985197875,3.10982448667281,2.52515677494687,2.81273249974822,2.85949983154002,3.26872749692885,3.81917674362622,3.31749487594722,7.16971456583879,3.86296673120317
"39",3.07856662708141,2.25635280180651,2.10077938060122,2.6383918541712,1.34740550431863,2.77683125457496,2.59473296038725,2.82938529567657,2.30168112062496,2.16543162409013,1.96443949376504,3.21767540319117,3.70357833399119,3.55784053902338,6.15820850412083,3.84047303894043
"40",2.91426647437407,2.36884024770675,2.28557512364233,2.98697279545472,0.794391901956131,2.65008610919874,2.34334377070258,4.10067453092491,2.75315303698317,2.34982462892323,2.65427105726419,4.69960132431052,3.26155827409275,3.59809892045215,6.78123476511065,4.41342309160923
"41",2.84713824492826,2.39402298595523,1.7587127316306,3.63938255824892,1.18177201296782,3.16454248630293,2.14056336093211,3.08060507737983,3.11357830986606,2.40092975017671,2.19040322979016,3.37384868982105,4.13510109350614,3.3336209553054,7.44850849549272,4.01423724884217
"42",2.99211162639396,2.30394355791171,2.6089428207923,3.90823714172774,1.93097118446708,2.64938107431911,3.15549433638018,2.55472807641235,3.33575362510542,1.78449876490054,1.63371326976268,3.02337752659078,3.82583667208156,3.60219617198774,8.86991769756704,4.29724820569218
"43",2.85981536096946,2.31948012228704,2.42281110212068,3.38728268017408,1.69978161591761,2.49129003158561,2.58674761046787,3.21612255762995,2.71288455449695,2.31132458163717,2.39737428151017,3.67948567779181,3.62785660663754,3.53012407422762,7.58997938376158,4.45204867383078
"44",3.15101716097532,2.74213961842023,3.04119141827354,3.30887520877905,1.97594219685504,2.9074313188943,3.52221571313365,3.68233036364522,3.22370659139264,2.29582168096329,2.06967570654189,3.87320876063055,2.94867112952648,3.73326500629489,6.8986414091854,4.46493579157411
"45",3.69601306190683,2.13138471563962,2.40541236582864,1.87328336941684,1.50515658326446,2.7495055000848,2.63065178685626,4.49656552560553,2.46682296424617,2.95817663399715,1.39752843376392,3.87608155729083,4.39338983612873,3.51627425945914,6.95950279186152,4.31933244382013
"46",2.95771590253434,2.33239943553429,2.48174866335964,3.80430643699492,0.949397577727574,2.41290784353427,2.47773026635888,4.20991855264137,2.49230968612792,1.99916562431462,3.22468925231198,3.26265192098276,3.48053792974074,3.60894118069336,6.57622049734838,3.97483009932722
"47",2.90496978640281,2.69395314796949,2.23668777521906,3.82223581268403,1.14587755079185,2.41044075227926,2.40440779580355,2.83396562993773,2.65941194077889,2.21747181035166,2.96323661787298,3.28490582505069,3.84116944135462,3.46523882422695,6.50941343304447,3.91413844114807
"48",2.83758113090947,2.54556947966023,2.51111042598583,3.35074667034327,1.56669337374827,2.47018209997356,2.67850493339718,3.65771104615559,1.70938946225811,2.25902321539042,2.9416463775436,3.78992760796478,3.12590767051259,3.79469846269296,8.05693701337861,4.47938653287197
"49",3.37652027496961,2.06638098550575,2.99607640428166,3.11610175107852,0.972507807109268,2.14829646105174,2.50708313445867,4.09119608863266,2.3279145898098,2.63214956518598,1.69315263394147,4.06483657740374,3.01186099320924,3.8125380870936,7.73373614916077,4.36615840238583
"50",2.69422695161351,2.32566441863849,2.66429195742827,2.6556314411912,0.960029972617039,2.64441849110768,2.32684219675496,4.33925056798159,2.13039040347777,2.26200242358831,2.00989195338876,3.25058934287993,3.28863836104978,3.68516840446125,7.85330249661516,4.41129515298209
"51",2.67760581306728,2.59326389688408,2.71769657488186,3.42775092332515,0.918315171802326,2.83936613374477,2.29543486273674,3.28876491858912,1.95752376122603,2.46481363564668,2.30188420268434,4.26167719731534,3.65888110609749,3.51374865416939,6.66272890808675,4.25861541949799
"52",3.25245354475329,2.51811506128763,2.99643023002918,4.23604220632734,1.17361434865368,2.65123883777768,3.06585025384731,3.16993962524808,2.19344508182331,2.5177386568484,3.73882561698716,3.3816843644051,3.57173439588108,3.81077055870669,7.73267171635162,4.19241804020505
"53",3.56065027379346,2.70548567018878,3.37182052872223,3.61314879322104,2.10144007072514,2.50091442018824,2.37683774102647,4.08279104983584,2.1954368489836,2.36345983737297,2.40730893896678,3.30028852087676,3.00736391511248,3.68943843967134,6.42479165240352,4.57166716917621
"54",2.77050141766972,3.02680596672324,2.87517314699887,3.1746109400898,0.996860438745135,2.54345054501798,2.28359575972969,3.76956154492427,2.4187879539376,2.35923742967438,2.4004345633829,2.90216972967892,2.99994021666312,3.75687990063036,7.40446890060592,4.2395327228952
"55",3.30167487991761,2.58693297296371,3.87342646678119,3.18525557604013,0.921188736024055,2.105798614958,2.5696988508492,3.54727216748986,2.98391249006969,2.25472623557824,1.90090970658299,3.35559076168225,3.91967271389125,3.74331296846358,7.15223592968469,4.54103561427054
"56",2.73498813430859,3.04549122195818,3.0312846705519,3.5307564860102,1.24852123323822,2.9364545940316,2.70653435985209,2.96134868533687,3.18447696906933,1.79664663277465,2.47755553028879,3.42672190103275,3.89405390872937,3.97181673374778,8.78409080302351,4.0503132453039
"57",2.87764828432137,3.43690048197121,2.93937718281308,3.09919601213026,1.40305122785288,2.66716942629956,2.2071805994202,3.73472360353505,2.61456181917592,2.69764692110492,2.95767605878432,4.30635235414934,3.57563091740868,3.42611079014203,6.74526663789596,4.58905517042826
"58",2.48317937025777,2.52759983560544,2.21584471313241,3.8464931486477,1.25494648224495,2.37355482761036,2.45874083430969,3.19103887361315,2.68105996880755,2.6056589764937,1.71084313780486,3.39197349378671,3.54686416713016,3.65403086778972,6.51008726893979,3.91682605729808
"59",2.86374130000571,2.53820563866499,3.63051739760513,2.66099873060877,0.970904598087252,2.70710496290496,2.4843525618533,4.40147084200217,2.50774940569995,2.04455829669831,2.62376270050799,4.06878541178107,2.95054981861461,3.60526188310772,8.10435334967974,4.23243957287884
"60",3.23573985071084,2.45679602312126,3.50192503756575,3.17688660687019,1.56617866539354,2.45981758525175,2.70573206148805,3.98010408843162,3.07720182339089,3.07729802439679,1.9925234914487,3.9984710106225,3.14148392181064,3.3791965865907,7.10676630180569,4.56723136944368
"61",2.86219584754103,2.76121368003667,2.52344788749449,3.03569397626018,1.25642211481383,2.41564676852285,2.54288031942728,2.9709017829612,2.43753932358317,3.05563452226143,2.95295205943301,6.05045081364326,3.22544890199533,3.54758282497627,7.59300239034514,3.93355149275364
"62",3.00035497221212,2.6723289640386,2.60117520823032,3.40100282429695,1.20148117638804,2.60212583358674,2.86446394997427,4.26127525692399,2.20684922244066,2.62387985314826,2.66234728803775,4.40760670113966,3.4237878242912,3.57102275982524,7.7827598467113,4.30753017882519
"63",2.90412481960946,2.47565272790633,3.56149431672754,2.30516295520891,1.27876348919044,2.18472238534283,2.64891543659237,3.19118536070632,1.61765714411524,1.9728533021516,2.10173745101814,4.37664309453692,3.57733521361283,3.36893448581305,6.56808831603577,3.992562751756
"64",2.88869813379921,2.8194793270546,3.02917148837621,2.75560865645762,1.48049288085957,2.08132544403767,2.32226659785237,3.22312251876104,2.18616968396324,2.29397760256636,1.84629470539867,4.85656747885417,3.61780332374069,3.50622877698176,9.27616962288954,4.56921422846729
"65",2.77993625517791,2.46844472767435,2.30610335087017,3.41201656942212,3.07778726422082,2.64019731044285,2.69871670467697,4.03827602374348,3.20935341986169,2.55430010042407,1.79145029395541,4.14856182051535,3.39449046205209,3.8384804374045,9.78219390231801,3.8946673142211
"66",3.13519653058371,2.60790129931693,4.09071696731464,3.33294314467059,1.57581635486873,3.07471418602127,2.68501033508075,4.3521564995867,2.30573788878919,1.52394393239612,2.41802575931389,3.64235077648238,3.0436547907388,3.6390260683956,6.10774318588366,3.92672711281568
"67",2.983529510399,2.6495588305898,2.7778275690056,2.34618304369161,0.3603786548733,2.66583658027373,2.68948273226604,3.5743818028745,3.17277913150429,2.23352934144842,2.88735058848484,4.23291877704223,3.30035953615367,4.10953088705596,8.07562458221113,4.5523399867661
"68",3.11641465031792,1.98536174147302,2.50288536185876,3.8422265961049,1.22366129290411,2.35172610430382,2.67956900916584,2.75368133937575,2.57678068591238,2.25904462675029,1.38108021033323,3.2548906208254,3.58715855279776,3.4211931592418,6.17878788894552,4.11787391252674
"69",3.34702320494952,2.60490239664947,3.12042457000767,4.24424019801565,1.43127668362131,2.44007169465905,2.63986355335867,3.65232072123911,3.38441778722896,2.37754736921156,2.47833198939737,3.09145031775584,2.91964456618043,3.79985379592957,6.28935502855985,4.50147497673418
"70",2.97742737915616,2.42293033374255,2.06778835953405,3.82216942512237,0.998881224509358,2.8535461606853,2.74795900012218,5.01085358005733,3.40553434871434,2.95850122814177,2.98049251246671,3.83663154989179,3.67825842716154,3.60722870746343,7.32661538047697,4.05243199824915
"71",2.71852015982997,2.98766704389823,2.49154916118736,3.54875696430683,1.75994333990371,2.45833776577601,2.4904396787004,4.52691333063511,3.31779899311795,2.49790235754093,2.23957091704177,3.87650775713835,3.56797419908212,3.81013371125943,6.92445721356291,3.89780624161801
"72",3.20587773743452,2.70492350645437,3.19277474441397,2.06180289584305,0.828866847804753,2.61844658409467,2.55076909992947,3.42405097193304,2.01926423833471,2.48572713989156,2.69069105596253,2.94336739882464,3.15873460997522,3.40462552347952,7.06860282941324,4.35163282195628
"73",2.83156241538083,2.2881000399894,3.20756139355936,3.41392349355113,0.9152033930106,2.54159969541111,2.4266176169395,3.43047060907799,2.41891455645609,2.72497807336272,2.20709573491709,3.1786868053551,3.61917034484772,3.62618633125188,7.2243682784223,3.72222480989609
"74",3.51969124602457,2.27734306884267,2.01162063936308,3.00722889925612,1.8067031295346,2.98139686820587,2.33338497580277,2.52125471118076,3.25749758511972,2.70872420854162,1.72961062027898,3.78749709695034,3.75203445714931,3.6334414038535,6.55887493598226,4.07670620655576
"75",3.34775295131114,2.36281180729556,2.74875731846681,3.54416569775964,1.17784572663946,2.64295329018741,2.95059426912264,4.09867202033264,1.87071361293268,2.40919802608967,2.03771495407928,4.04265200293469,3.50412185311102,3.4224377408367,8.29132620090813,4.64580292511527
"76",3.43296928139862,2.259924408763,2.77573351039669,3.04495627292002,1.21120172757501,2.73515929260607,2.4553321484303,3.07885886978064,2.7738472637198,2.21706181367513,2.56584400777894,4.05037465598975,3.27873168689693,3.48552021894457,7.34977458764262,4.06806907309751
"77",3.16359332582007,2.93928092046952,2.70250840047673,2.75076616431747,1.35981022075095,2.455371619666,2.55551032602399,3.39621254773528,3.09853587910995,2.89445272402527,1.64196520569096,3.33590197409152,2.96692879331147,3.66924098645135,6.02481393822834,4.20863276482976
"78",3.50269129203387,2.54298642478122,2.75342878764689,3.38681560887662,1.42076210460522,2.44268425115015,2.60422891548053,3.21074860299073,2.39923852100261,2.67404531919459,1.6902886071669,3.06079383796633,3.38353723660055,3.43436632323707,6.23704626296823,3.91128305993332
"79",3.63936226922279,2.74537108569869,2.84331653565631,2.41672959434051,0.508875642060801,2.93523357844468,2.37139250185541,2.36301888147839,3.07312495233781,2.38086604411548,2.19316283583464,3.19051477538536,3.92824640972989,3.6844027455209,8.50442015842417,4.15437800311515
"80",2.97913167482048,2.75470698094649,1.71792369124251,3.82403146342052,1.8967859179449,2.78764152459534,2.75477751277193,3.82580995825834,3.07922101452933,2.19986282321118,2.63179596690189,3.16933189412165,3.78989020298713,4.01172190178981,6.26173759942231,4.31369456187306
"81",3.28238867898865,3.02298684083316,2.82742165306929,4.1119630454579,1.11300725708263,2.58534208541424,2.75434104282287,4.22958820630571,3.05224473318004,3.33895282399087,3.00573834474039,4.31797480677811,3.25738083270238,3.87267764803524,7.90283013997818,4.4084945972189
"82",2.84008347509634,2.39476376739342,2.73612570647433,3.86537961300953,1.34886428903238,2.60232358389547,2.41093512829296,4.31448587591206,3.37717170824369,2.02595150224754,1.79036791653933,4.18638839647702,3.32468682515576,3.94811832084447,7.26193908766623,3.98367457965311
"83",3.25182734726862,2.7468053958501,2.36460387276954,2.81555444563129,1.28461352493046,2.3741105033375,2.66451486437925,4.23696202876456,1.82387299620086,1.81548442979968,2.23140643373598,3.31869388074688,3.53273450208623,3.51938813301764,7.94537339322694,4.17889248745778
"84",2.87456003409944,2.56986181605638,2.09725576974264,2.43203919917086,1.14957610044298,2.66215116588496,2.46695931917697,4.37724757551097,1.81204244366454,2.13219681114314,2.26802012752286,3.44106424648791,3.46426301296323,3.53747856452536,6.4035738347219,4.41446844165529
"85",2.95529855106137,2.27786095131087,2.81744987595987,3.18360184325791,1.32949122198448,2.32340350296657,2.6549972581707,3.63562835079706,1.93783724259927,3.14100236977682,2.65418971827879,3.76551556975443,3.28139964509561,3.44593604486969,6.4967087204738,4.4974029991018
"86",2.67165860962543,2.67828623017701,2.1474817030537,2.49634237127827,1.11709354529766,2.29574737122296,2.45934813301094,2.87162187646318,2.76662559312261,2.30492696345135,1.987064597371,4.30178491431268,3.15464114917206,3.88356084545811,6.68016387897298,4.12518614965236
"87",2.48523915998383,2.71042993471153,2.20030632003759,3.3221584501002,1.6229337449763,2.66834248715295,2.57194591513537,4.45345172232081,2.73374709900633,2.18312328637578,2.59007468977369,3.9292862724046,3.29469983775629,3.85433096817513,7.4856970901067,4.46246650500314
"88",3.00298129685638,3.01512387398308,2.87144794544438,3.63095738464453,2.87328001017079,2.3229069768295,2.7527669453543,3.7963741767653,2.23610880860213,3.60429693606004,1.4256897368884,3.79189928891767,3.1134574071788,3.86956162910775,7.55492684622739,4.12757775145203
"89",3.40413453651091,2.68994960461096,2.71215181207019,3.49022394101311,1.67223285431471,2.49961888410808,2.81470173994762,2.75959349443284,2.51462601028623,2.3999194986145,1.82654642501631,5.38622196415575,3.30624020802648,3.67972335998678,7.17393892644979,4.29443365551456
"90",2.85226661359945,2.26963426739247,3.56142769702104,4.67969153443357,1.86260249740357,2.75374480887733,2.26855894492276,3.06681088226126,2.39906612704584,2.00944619168242,3.39341577475109,3.75260459658687,3.16698818561447,3.72210180747135,6.87264037731397,4.27936082740724
"91",2.74028272862854,2.54338346364707,2.62534764207481,3.83397858912843,1.38942191963018,2.58184148987797,2.54993514948929,3.8043609120673,2.63251946962449,2.38371319239659,1.68138649759421,3.35381803747914,3.07479531188177,3.30785608518678,5.57498789384973,4.00351888138755
"92",2.78805981778362,2.54207467590607,2.84788255713909,2.92478620746065,0.855733842919967,2.90362772068235,2.55516387827234,3.02035665020172,2.03429540795139,2.51286981887671,2.47316065463726,4.98728058882377,3.38433914984149,3.52735609782979,6.80404310451005,3.84645928063348
"93",2.81579618679454,2.7625420590877,2.60526929100584,4.24775644201771,1.5254211064098,2.96968149382745,2.58811412569321,3.01867197960299,2.69801539713561,2.38591034845802,3.23293361526139,4.09740774859358,3.55324849997784,3.674130463495,8.05838873681677,4.34697733840972
"94",2.65396901497047,2.05549377261071,2.15950514499494,2.88711036155638,0.825644039589821,2.82391816598981,2.61249106102887,3.05229238820611,2.10760311004103,1.98401287915724,2.13774285482342,3.52402721515304,3.92974647842588,3.48918986587585,6.10809803830122,4.39077866997964
"95",2.69075932630028,3.07628863055631,2.18651005825976,3.12541938681479,1.49679561835507,2.60362627438995,2.65030696298177,3.11109885315806,2.91773071620966,2.29911812048473,2.27258496123001,3.93861604619109,3.19250907409434,3.44103934759096,5.88386064594246,3.86649791383475
"96",2.91383635003099,2.51704026275531,2.99851739225135,4.63244287429161,1.19531137891353,2.8010428220291,2.18750034080336,3.43516950224595,2.84152189296762,2.733300356788,2.75493250153212,3.09009476043772,3.0934898928129,3.78443489441192,6.40405123085839,4.10568422060837
"97",2.90654639358433,2.62452624476812,3.04842496354908,3.5798772924442,2.28855774317097,2.31011502041855,2.8045026194103,3.52907353815001,2.79998293224161,2.1493017874509,1.85646823015059,3.82701203583753,3.91160687269468,3.45262443862991,8.16639027840727,4.06582231055613
"98",2.78192784665816,2.76671959364725,3.19104435206856,4.08653418526753,1.16499410913204,2.63815444270534,2.73782899466535,3.21922410497398,2.9974023956646,2.60017209242409,1.79760214529547,3.20536811927364,3.50416839063822,3.85622886204046,6.3645736411892,3.94071835404262
"99",2.88014066868604,2.3509181284843,2.22754274004814,2.75025573553104,1.25313368784853,2.59913033504052,2.41133856903501,3.47784311018433,1.967598640067,2.79547713992018,2.24142113172507,3.70416506359152,2.96092298283047,3.53771239449423,8.06348891271234,4.1977478252938
"100",3.22592903363155,2.68933505559108,3.24681279322367,3.834401891466,1.19127098976695,2.82372793707852,2.54155643234966,3.94539736251888,1.77644837855555,2.33982217381174,3.4453554453666,4.91893043353695,4.02915577500621,3.68934963456807,10.8427478954874,4.11539266614789
"101",3.18278135927714,2.83547039261021,2.33871786298826,3.49742153072838,1.00005319822037,2.66597395228799,2.78941853547753,3.82921429080875,3.09769166826115,2.96581402270081,3.10380130855499,4.12305718548134,3.36254996435814,3.29293341891776,7.80984832702761,4.10738705110801
"102",2.90708645431318,2.17519186929517,4.18515840618113,3.001415146115,1.33924185956322,2.53085954809378,2.85370178224463,3.2249640697044,2.45158246318172,2.12085183459714,2.93707767569257,3.79627344919534,3.69954154688943,3.6912496626022,7.93195238467984,4.03398539547342
"103",2.68822630409833,2.62067343812985,2.61218989167813,3.1108371472592,1.93341697473004,2.63660097489916,2.60037792296225,3.3902967014614,1.96264879129246,1.74514126952067,2.0253857739448,2.68261456347178,2.77353841098121,3.57244539965384,5.66012567251235,3.97711556622986
"104",3.87381103838499,2.61925087672678,3.08112500222073,3.67175169277666,1.13955852102548,2.69276011422728,2.70844246334837,4.98032714236425,3.2136604999971,1.98492998260301,3.52341777141363,3.85744010476052,3.61952695487653,3.60936718606113,9.8328331256916,4.50030823047195
