"","time","country","region","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","predicted_min2","predicted_max2","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths","death_min","death_max","death_min2","death_max2","rt","rt_min","rt_max","rt_min2","rt_max2"
"1",2020-02-13,"France","Auvergne-Rhône-Alpes",0,0,44.0046222455922,12.3817868313323,118.124209391558,44.0046222455922,12.3817868313323,118.124209391558,24.7033730709406,54.2913679674606,0,0,4.40046222455922e-14,1.23817868313323e-14,1.18124209391558e-13,4.40046222455922e-14,1.23817868313323e-14,1.18124209391558e-13,2.47033730709406e-14,5.42913679674606e-14,3.01792753648223,2.2373805219878,3.67643176291666,2.76722177762219,3.27989845836133
"2",2020-02-14,"France","Auvergne-Rhône-Alpes",0,0,88.0092444911843,24.7635736626645,236.248418783116,44.0046222455922,12.3817868313323,118.124209391558,24.7033730709406,54.2913679674606,0,0,5.46551564365648e-07,1.54556220712367e-07,1.47236935948327e-06,5.46551520361026e-07,1.5455620833058e-07,1.47236924135906e-06,3.08470088734036e-07,6.69962955771055e-07,3.01792753648223,2.2373805219878,3.67643176291666,2.76722177762219,3.27989845836133
"3",2020-02-15,"France","Auvergne-Rhône-Alpes",0,0,132.013866736777,37.1453604939968,354.372628174675,44.0046222455922,12.3817868313323,118.124209391558,24.7033730709406,54.2913679674606,0,0,1.69430971751964e-05,4.79124247062976e-06,4.56434466002551e-05,1.63965456108308e-05,4.63668624991739e-06,4.41710772407718e-05,9.25410266202108e-06,2.00988886731317e-05,3.07667222092604,2.29390437909215,3.75652936013324,2.81689460692515,3.34522059410081
"4",2020-02-16,"France","Auvergne-Rhône-Alpes",0,0,176.018488982369,49.5271473253291,472.496837566233,44.0046222455922,12.3817868313323,118.124209391558,24.7033730709406,54.2913679674606,0,0,0.000130079261889928,3.67843775950597e-05,0.000350423879561581,0.000113136164714732,3.199313512443e-05,0.000304780432961326,6.38533083679454e-05,0.000138682331844608,3.12604096444051,2.32634973688828,3.82902180249741,2.86048242589002,3.39930533246473
"5",2020-02-17,"France","Auvergne-Rhône-Alpes",0,0,220.023111227961,61.9089341566613,590.621046957791,44.0046222455922,12.3817868313323,118.124209391558,24.7033730709406,54.2913679674606,0,0,0.000602846327002215,0.000170475497801011,0.00162402327333717,0.000472767065112286,0.000133691120205951,0.00127359939377559,0.000266826626754941,0.000579517956741963,3.14450046080941,2.33513058923725,3.86801855756826,2.86638136731328,3.42183831525425
"6",2020-02-18,"France","Auvergne-Rhône-Alpes",0,0,264.027733473553,74.2907209879936,708.745256349349,44.0046222455922,12.3817868313323,118.124209391558,24.7033730709406,54.2913679674606,0,0,0.00189708032721712,0.000536464599127824,0.00511059363687542,0.00129423400021491,0.000365989101326813,0.00348657036353826,0.000730457170122197,0.00158647227926586,3.18968782118529,2.35448321788914,3.99621396489773,2.89928264365151,3.47882447621009
"7",2020-02-19,"France","Auvergne-Rhône-Alpes",0,0,333.46312120146,99.8602566333446,862.638760577109,69.4353877279068,25.569535645351,153.89350422776,46.010226075787,85.2595736157107,0,0,0.00482167751266897,0.00136349486990476,0.0129892414473878,0.00292459718545184,0.000827030270776932,0.00787864781051234,0.00165062344481583,0.00358497177633092,3.20391000697784,2.36635555009883,4.0228805787973,2.90392619519685,3.5000436611821
"8",2020-02-20,"France","Auvergne-Rhône-Alpes",1,1,417.755309173186,131.884999725461,1045.01287490484,84.2921879717264,32.024743092116,182.374114327728,56.7569019471876,103.160507774759,0,0,0.0106930486847706,0.00302388161346011,0.0288058442605837,0.00587137117210159,0.00166038674355536,0.0158166028131959,0.00331387893685249,0.00719717904080433,3.24916689802923,2.36640961039761,4.15538322752801,2.92381530686592,3.56563227255915
"9",2020-02-21,"France","Auvergne-Rhône-Alpes",0,1,519.947694543837,173.136589959245,1256.68814063307,102.192385370651,41.2515902337845,211.675265728237,70.1010608606396,124.101433904566,0,0,0.0210324988425924,0.00594939403945228,0.0566463531466822,0.0103394501578218,0.00292551242599217,0.0278405088860985,0.00583903077363073,0.0126755584140437,3.28930564514172,2.37385346046164,4.26369209652628,2.94710368381014,3.62569927245704
"10",2020-02-22,"France","Auvergne-Rhône-Alpes",0,1,643.686477086453,225.5716435016,1502.0915952005,123.738782542616,52.4350535423552,245.403454567422,87.3817436807803,149.189952424612,0,0,0.0379694316196252,0.0107511933056795,0.102178660022974,0.0169369327770328,0.00480179926622725,0.045532306876292,0.00958444330442464,0.0207668688857315,3.29681119304425,2.36234285288047,4.28306448456476,2.95205041038527,3.63530412577638
