"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-1.44141698335731,-1.12360208764272,-0.0579001135566002,0.597565194839706,0.668388713438321,"pooled"
"2","global: transit",0.95,0.9,"mean",-0.838820695829063,-0.605042529000375,0.16396499424374,0.645346533373482,0.687854794535631,"pooled"
"3","global: grocery",0.95,0.9,"mean",-1.18061745232701,-0.91108117924101,0.0478776401610289,0.634281291789586,0.682955663384654,"pooled"
"4","global: parks",0.95,0.9,"mean",-0.40662396354593,-0.2140448074548,0.366406722527287,0.734414492638682,0.771859576886016,"pooled"
"5","global: retail",0.95,0.9,"mean",-0.937017200249456,-0.758160664427256,0.0878456590537007,0.614902780944371,0.661422006172631,"pooled"
"6","global: workplace",0.95,0.9,"mean",-1.23558891746012,-0.928455856793668,0.00854769745177907,0.602805093141227,0.666112027756625,"pooled"
"7","Denmark: ",0.95,0.9,"mean",-2.17716285725254,-1.39509785137195,-0.174199379304659,0.592988580141869,0.691691080522802,"partial"
"8","Italy: ",0.95,0.9,"mean",-2.16409014615836,-1.39671319333548,-0.142024400279465,0.599092621252166,0.697981255261291,"partial"
"9","Germany: ",0.95,0.9,"mean",-2.2960420025396,-1.54731988824046,-0.193811052350036,0.605775470468059,0.694166407176038,"partial"
"10","Spain: ",0.95,0.9,"mean",-2.29991087608834,-1.25596656760656,-0.179988661036479,0.599226887357404,0.692525048450597,"partial"
"11","United_Kingdom: ",0.95,0.9,"mean",-1.89959745114283,-1.17896459647671,-0.134526076790726,0.597511050125515,0.710224118059797,"partial"
"12","France: ",0.95,0.9,"mean",-2.10140051124463,-1.33438849024497,-0.210963978744185,0.569018510048467,0.699477388239759,"partial"
"13","Belgium: ",0.95,0.9,"mean",-2.10000274956992,-1.34048804388196,-0.121491655447853,0.62188859918368,0.714356928554641,"partial"
"14","Austria: ",0.95,0.9,"mean",-2.50196550721371,-1.49055572349366,-0.230346585115821,0.581680975985463,0.686095655827047,"partial"
"15","Sweden: ",0.95,0.9,"mean",-1.96949397611787,-1.38922381698537,-0.164944480917336,0.568219256977585,0.667322405529473,"partial"
"16","Switzerland: ",0.95,0.9,"mean",-1.89519540937967,-1.19268035029487,-0.13203811507779,0.59857458640686,0.696663724416456,"partial"
"17","Greece: ",0.95,0.9,"mean",-1.9806469481798,-1.21612234729364,-0.176105327201158,0.570090878618107,0.673415444591419,"partial"
"18","Portugal: ",0.95,0.9,"mean",-2.40924758224775,-1.43966538227714,-0.228786101508896,0.57031629561407,0.710746619547276,"partial"
"19","Netherlands: ",0.95,0.9,"mean",-2.05408678868067,-1.27735072894118,-0.161278252644035,0.605046171910195,0.697855446901587,"partial"
