"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-1.29478372891656,-1.01100178299741,-0.0240177562194712,0.56656747950724,0.629075215632574,"pooled"
"2","global: transit",0.95,0.9,"mean",-0.842066375305591,-0.64025386574243,0.122359008846636,0.637272505299887,0.683595606250137,"pooled"
"3","global: averageMobility",0.95,0.9,"mean",-0.928091947894616,-0.667746667461233,0.148779033673901,0.660059833312359,0.700866369435288,"pooled"
"4","Denmark: residential",0.95,0.9,"mean",-2.10458614254984,-1.07542803229258,-0.15555681172174,0.496157919217278,0.615705451320495,"partial"
"5","Denmark: transit",0.95,0.9,"mean",-2.68101750815947,-1.53898328577642,-0.189471794545351,0.555118276973985,0.662286358522956,"partial"
"6","Denmark: averageMobility",0.95,0.9,"mean",-2.22612244135348,-1.31100732675513,-0.170545930592907,0.479737523757247,0.595835903369439,"partial"
"7","Italy: residential",0.95,0.9,"mean",-1.31176545231702,-0.787866795108124,-0.0447432321054684,0.546812770476835,0.680305143209859,"partial"
"8","Italy: transit",0.95,0.9,"mean",-0.61960285355429,-0.327618709342396,0.113222652529886,0.711707746171334,0.786653935317485,"partial"
"9","Italy: averageMobility",0.95,0.9,"mean",-0.741000575712443,-0.493851233578335,0.0608860766085051,0.715814582333486,0.789365046509488,"partial"
"10","Germany: residential",0.95,0.9,"mean",-1.92978314901009,-1.19336780145229,-0.178518844075465,0.536273827100516,0.62519325196331,"partial"
"11","Germany: transit",0.95,0.9,"mean",-2.50004173666681,-1.4953667169517,-0.198533510740981,0.459365002308221,0.558461449036125,"partial"
"12","Germany: averageMobility",0.95,0.9,"mean",-1.98258579880592,-1.34368140283411,-0.143822138744163,0.548206733788133,0.6787042076217,"partial"
"13","Spain: residential",0.95,0.9,"mean",-2.27234029047596,-1.17838867289806,-0.170066617961939,0.540768270387796,0.652269252953957,"partial"
"14","Spain: transit",0.95,0.9,"mean",-1.78011013828503,-1.01771175404299,-0.109858655297596,0.516214327775986,0.666590634282278,"partial"
"15","Spain: averageMobility",0.95,0.9,"mean",-1.47738726808678,-1.00163030489983,-0.08294551317876,0.587623193806247,0.6927288852062,"partial"
"16","United_Kingdom: residential",0.95,0.9,"mean",-2.09398746777994,-1.22405786761458,-0.137323591041521,0.558378663643904,0.670645648214345,"partial"
"17","United_Kingdom: transit",0.95,0.9,"mean",-1.75795412116921,-1.0298368322421,-0.110807284284582,0.499537871430547,0.601930558673506,"partial"
"18","United_Kingdom: averageMobility",0.95,0.9,"mean",-1.83632203811656,-1.12607647035766,-0.124951849300976,0.512543679632674,0.638455745216856,"partial"
"19","France: residential",0.95,0.9,"mean",-2.05629141723379,-1.25159337931724,-0.162925537689452,0.515616027363332,0.618191685600827,"partial"
"20","France: transit",0.95,0.9,"mean",-2.22425009500969,-1.31319868235874,-0.170216714001519,0.545414847412922,0.653035317535114,"partial"
"21","France: averageMobility",0.95,0.9,"mean",-2.18741641757184,-1.24694202268441,-0.13150788773895,0.503416920941887,0.633234698963705,"partial"
"22","Belgium: residential",0.95,0.9,"mean",-1.89158412686559,-1.1819315576676,-0.129041018693344,0.550907830547541,0.66982811390445,"partial"
"23","Belgium: transit",0.95,0.9,"mean",-1.5901766731932,-1.03025986378291,-0.104396341595928,0.515904510949127,0.676794540385412,"partial"
"24","Belgium: averageMobility",0.95,0.9,"mean",-1.9649109789239,-1.26168397712222,-0.141518708827415,0.503497917640813,0.602091063355136,"partial"
"25","Austria: residential",0.95,0.9,"mean",-1.85389479083651,-1.18064993372422,-0.119802333804889,0.509147781151054,0.613890055210295,"partial"
"26","Austria: transit",0.95,0.9,"mean",-2.22901234487769,-1.20038060646804,-0.133571564726464,0.533213383591066,0.664841275020546,"partial"
"27","Austria: averageMobility",0.95,0.9,"mean",-1.95342155760185,-1.16128122610757,-0.122141030160083,0.546195341326316,0.681730246394703,"partial"
"28","Sweden: residential",0.95,0.9,"mean",-1.70050547361895,-0.960438661492979,-0.0754388338697524,0.577143446012258,0.706924707692634,"partial"
"29","Sweden: transit",0.95,0.9,"mean",-1.85646083988002,-0.960613511130315,-0.0967389444908978,0.56002178929772,0.680025738882687,"partial"
"30","Sweden: averageMobility",0.95,0.9,"mean",-1.7958032285659,-1.10974684751843,-0.118907458104401,0.555248517995368,0.660672100572065,"partial"
"31","Switzerland: residential",0.95,0.9,"mean",-1.59719085946656,-1.03281144056269,-0.098464459484458,0.538654624828458,0.647149604868382,"partial"
"32","Switzerland: transit",0.95,0.9,"mean",-2.16796425240271,-1.2250570492702,-0.130371151713355,0.545116906942233,0.671194161311914,"partial"
"33","Switzerland: averageMobility",0.95,0.9,"mean",-1.97734742866056,-1.00148349537593,-0.160581669121774,0.524090665487057,0.671515521953399,"partial"
"34","Greece: residential",0.95,0.9,"mean",-2.03726709193715,-1.17523367725185,-0.130462188286427,0.553855269964172,0.67002603460953,"partial"
"35","Greece: transit",0.95,0.9,"mean",-1.43345704119268,-0.955172623218169,-0.0942529889864561,0.577707878510133,0.684994894995544,"partial"
"36","Greece: averageMobility",0.95,0.9,"mean",-2.01796136260574,-1.19095693774828,-0.161980542093964,0.558675318101355,0.685199764323839,"partial"
"37","Portugal: residential",0.95,0.9,"mean",-1.71072620171717,-1.02463832537359,-0.111762891197371,0.542329618134365,0.673272605268565,"partial"
"38","Portugal: transit",0.95,0.9,"mean",-1.6541130282587,-1.00711245830142,-0.163958529525159,0.543271558669835,0.625185192960536,"partial"
"39","Portugal: averageMobility",0.95,0.9,"mean",-1.78228122721785,-1.12681751944235,-0.125423737619273,0.511553205902759,0.633422980825747,"partial"
"40","Netherlands: residential",0.95,0.9,"mean",-1.67924209980241,-1.11138929257155,-0.108191886942967,0.534903976487357,0.621214784205866,"partial"
"41","Netherlands: transit",0.95,0.9,"mean",-1.86564191927324,-1.11918646987809,-0.130550125438255,0.521409543454425,0.639579781919854,"partial"
"42","Netherlands: averageMobility",0.95,0.9,"mean",-1.68472201270682,-0.944706511076568,-0.10871302348305,0.505455815755545,0.629061965678636,"partial"
