"","time","country","region","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","predicted_min2","predicted_max2","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths","death_min","death_max","death_min2","death_max2","rt","rt_min","rt_max","rt_min2","rt_max2"
"1",2020-02-18,"France","Bretagne",0,0,49.23520362875,7.8144004059776,146.962594631765,49.23520362875,7.8144004059776,146.962594631765,22.9830057867697,63.937997573403,0,0,4.92352036287499e-14,7.8144004059776e-15,1.46962594631765e-13,4.92352036287499e-14,7.8144004059776e-15,1.46962594631765e-13,2.29830057867697e-14,6.3937997573403e-14,2.65680511327596,1.79400739214013,3.8009183716551,2.29624465677385,2.97585430412317
"2",2020-02-19,"France","Bretagne",0,0,98.4704072575001,15.6288008119552,293.92518926353,49.23520362875,7.8144004059776,146.962594631765,22.9830057867697,63.937997573403,0,0,1.21927055084744e-06,1.97894390136096e-07,3.66042239260024e-06,1.21927050161223e-06,1.97894382321696e-07,3.66042224563765e-06,5.7197436209154e-07,1.58783745325612e-06,2.65680511327596,1.79400739214013,3.8009183716551,2.29624465677385,2.97585430412317
"3",2020-02-20,"France","Bretagne",0,0,147.70561088625,23.4432012179328,440.887783895295,49.23520362875,7.8144004059776,146.962594631765,22.9830057867697,63.937997573403,0,0,1.76794223226125e-05,2.86946855147899e-06,5.30761227087085e-05,1.64601517717651e-05,2.67157416134289e-06,4.94157003161083e-05,7.7216538882358e-06,2.14358056189576e-05,2.65680511327596,1.79400739214013,3.8009183716551,2.29624465677385,2.97585430412317
"4",2020-02-21,"France","Bretagne",0,0,196.940814515,31.2576016239104,587.85037852706,49.23520362875,7.8144004059776,146.962594631765,22.9830057867697,63.937997573403,0,0,0.000142654648737866,2.31536427394528e-05,0.000428269402886568,0.000124975226415254,2.02841741879738e-05,0.000375193280177859,5.86273721143829e-05,0.000162753338958752,2.65680511327596,1.79400739214013,3.8009183716551,2.29624465677385,2.97585430412317
"5",2020-02-22,"France","Bretagne",0,0,246.17601814375,39.072002029888,734.812973158824,49.23520362875,7.8144004059776,146.962594631765,22.9830057867697,63.937997573403,0,0,0.000668769870183545,0.000108545068711264,0.00200774160187921,0.000526115221445679,8.53914259718117e-05,0.00157947219899265,0.0002468069372425,0.000685151861080014,2.65680511327596,1.79400739214013,3.8009183716551,2.29624465677385,2.97585430412317
"6",2020-02-23,"France","Bretagne",0,0,295.4112217725,46.8864024358656,881.775567790589,49.23520362875,7.8144004059776,146.962594631765,22.9830057867697,63.937997573403,0,0,0.00214774498863918,0.000348590954467481,0.00644783378583768,0.00147897511845564,0.000240045885756217,0.00444009218395847,0.000693804901217039,0.00192604683079967,2.65680511327596,1.79400739214013,3.8009183716551,2.29624465677385,2.97585430412317
"7",2020-02-24,"France","Bretagne",0,0,356.51246451318,62.6954392643686,1024.79093783747,61.1012427406797,15.809036828503,143.015370046884,36.3347172381495,78.5085661814187,0,0,0.00551110266733652,0.000894482608101879,0.0165451085504291,0.00336335767869734,0.000545891653634398,0.0100972747645915,0.00157779127782951,0.004380049614807,2.65679456720161,1.79398818865344,3.80091477142612,2.29623127475938,2.97584731107249
"8",2020-02-25,"France","Bretagne",0,0,429.241348129044,81.8881071455954,1194.09496952691,72.7288836158638,19.1926678812268,169.304031689438,43.5926216766328,93.2602610112343,0,0,0.0121393496984641,0.00197043463418855,0.0364431344152813,0.00662824703112759,0.00107595202608667,0.0198980258648521,0.00310958182691292,0.0086319293165609,2.65679230827785,1.79398513074843,3.80091355679933,2.29622854728959,2.97584546392404
"9",2020-02-26,"France","Bretagne",0,0,513.966660390023,105.616934991887,1385.80041688902,84.7253122609789,23.7288278462916,191.705447362104,52.2607704037528,108.123161959681,0,0,0.0239272270103954,0.00388574523487969,0.0718195418025356,0.0117878773119312,0.00191531060069115,0.0353764073872543,0.00553247088264701,0.015352048008309,2.65678961594364,1.79398152562044,3.80091208013569,2.29622530662403,2.97584324621218
"10",2020-02-27,"France","Bretagne",0,0,612.073073893996,135.543955163991,1599.82968135705,98.1064135039734,29.9270201721037,214.029264468032,62.7249438106318,123.982388411967,0,0,0.0430460284955632,0.00700299785004698,0.129120685944577,0.0191188014851679,0.00311725261516729,0.0573011441420415,0.00898966761362577,0.0248983831478921,2.65678646641138,1.79397745415493,3.80091024479983,2.29622155324206,2.97584059208585
