"","Bretagne","Centre-Val de Loire","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","France-hopitaux","France-OC19","France-EHPAD","Denmark","Italy","Germany","Spain","United_Kingdom","France","Norway","Belgium","Austria","Sweden","Switzerland","Greece","Portugal","Netherlands"
"1",0.624411359195522,0.811114356158665,0.429754824181237,0.73896248873599,0.842392780711407,0.619885284017111,0.464056141001016,0.678960976040789,0.388615999937655,0.715475609756659,0.920639992027647,2.176495102011,0.543379681674608,0.439122162705594,0.87284054465079,0.606685849065836,0.947791797672029,1.5765646881436,0.201240410859018,1.24704849990564,1.00028578455588,2.37179134992649,0.787889329376662,0.345220565739468,0.474018731888218,0.492679305958493
"2",0.669887868688003,0.621244389171384,0.145783230810597,0.379450611972553,1.01605967263224,0.572181525569125,0.451015712486564,0.713833799419396,0.283074501296736,0.719232948437007,0.660800499195453,2.37649010165266,0.779043595821535,0.33956047021874,0.598516228760781,0.743196498254909,0.381323939307442,1.16912173176041,0.454484951690722,0.851591529915938,0.787895979734599,2.4895593435836,0.476274305002768,0.44434802967334,1.02684396367937,0.520252488281526
"3",0.677462090941368,0.669943192355964,0.0898110884461137,0.366557176128456,1.10674436685559,0.563740999579166,0.493938692969917,0.786222658881737,0.280122311526277,0.629378870370282,0.529877426906331,2.21925109440794,0.61743394786062,0.329120790207096,0.816584215601328,0.756917728506427,0.364816837144124,1.14732014893424,0.460783028089723,0.990501537257372,0.851970105921745,2.42611398452897,0.517206949809457,0.610721916909095,0.771780291842053,0.394532759858942
"4",0.81630451816004,0.734902263023729,0.452387991507264,0.291947147587576,1.54343446374836,0.717447594116789,0.398704448616391,0.61647482547945,0.380385507996058,0.680470466598309,1.31438915125347,2.17731569831261,0.78890099273691,0.412877608523137,1.60211245402962,1.11123475720505,0.935715942502619,1.79194646077932,1.78337844038819,1.7718906442303,1.03176682266611,2.39059636011789,0.651921982800267,0.386224931678934,0.651629379132116,0.995087575390725
"5",0.696535827169482,1.05490334749195,0.139699669190385,0.488765344301921,0.952052456207406,0.685199788969506,0.525966654475214,0.673014809420095,0.552023476190034,0.826500962360904,1.46112458701056,2.10538345097103,0.559281045379422,0.33543860888701,1.44155717120905,0.769972820378086,0.978660639020052,1.1644766116838,0.71726831881646,1.05416868623094,0.700960394074475,2.28077104943817,0.563017078666627,0.236329521521497,0.454878717226685,0.335424390514918
"6",0.660443013595471,0.965126711208259,0.618702150809143,0.36642105480255,0.662858712174473,0.77207198951853,0.742465050794895,0.868443107236963,0.591820343816926,0.715241027134458,1.31581654434498,2.20997182828504,0.55060282843073,0.361927769583293,1.02808261583006,1.08593058802535,0.988765530130037,1.64502976085749,0.444939326136161,1.47842990273887,0.736877098403437,2.25754297411421,0.389185925917667,0.305423041022825,0.551031993823108,0.262956325405468
"7",0.759493544437735,0.571663929724355,0.257420907736892,0.403575959077621,1.19980604625827,0.370942673577088,0.460287271891054,0.383501902909577,0.822486559016825,0.834208345701539,1.21823895965191,2.46581229271531,0.781618581406002,0.475006157487619,0.567728556258888,0.68792265370132,1.23131991665124,1.30594999845052,0.573687007287775,1.52314012918667,0.740525485975648,2.14977716039412,0.480397673897676,0.418303939499895,0.870302379868482,0.549906616172852
"8",0.349512893201352,1.4902897594233,0.377060758507186,0.525419217717557,1.57449527993403,1.15058344216478,0.501885559024881,0.666076253855087,0.651402698825865,0.795414186033479,1.06539577245914,1.9807930217456,1.03585452657886,0.36824659428518,1.33572883495473,0.414564861472401,0.749594113257069,1.23850283963949,1.49625996143565,1.79551032334115,1.01247413133608,2.08980951661617,1.02625072011029,0.328593233963494,0.664942210608002,0.692806258044332
"9",0.689554928674945,0.74700666389699,0.222377015410722,0.54598212392832,0.934088297614402,1.35172606685015,0.687387166787539,1.10379396772697,0.809919764061133,0.56913842007007,1.11180821309788,1.69686197900554,0.543687608378335,0.4498036151528,0.701224121196396,0.701134102141207,1.09551899316296,1.24263156046698,0.474461776860636,1.66271862914568,0.780361677568926,2.20346996358335,0.403910242470539,0.373827742982985,0.727657101872332,0.754023077524801
"10",0.995196045433897,0.898659154740155,0.522652183523872,0.412413349412634,1.18588266688128,1.14264229373352,0.408760728180949,0.532567841175172,0.601910889182938,0.558905526075433,1.17806955782529,1.89735339154028,0.859962866778765,0.495152469989806,1.08899801400238,0.84300674045857,0.94027593345064,1.25850919303094,0.654920457727084,1.1346544125502,0.859248606951247,2.22278914301587,0.894658175083543,0.78973731798117,0.594061752144512,0.645572889679279
"11",0.739525783869947,0.682919214125214,0.447827217499084,0.413305533373492,0.608824574118132,1.21109595649086,0.441974699949017,0.413533604021307,0.651588553152324,0.409656824000083,1.01397008818155,1.71935793086496,0.761688641524123,0.479953957446794,0.625605636638919,0.794924733709176,0.641595931387707,0.91650087501838,0.398311210033797,1.26773860843906,0.969652059858843,2.36279000775855,0.388088840471163,0.294940755489935,0.38701763830043,0.571639282852814
"12",0.625805662915363,0.544597059977712,0.882443449546173,0.43794336687696,0.848445602853372,0.588465770461693,0.498567478195751,0.426991035388629,0.616326618621135,0.540554414329032,1.43430277483551,2.46943989792702,0.564303619300961,0.425893672923873,0.901731355330485,0.959602641566827,0.804941586040739,1.23418714732392,0.705249385113295,1.44694345948236,0.463797594762051,2.38639783142602,0.662727508099165,0.455961234067057,0.571206435578951,0.447719657193017
