"","key","value","x","country","region"
"132","self_isolating_if_ill",2020-03-16,5.3,"France","Indre"
"133","public_events",2020-03-13,5.3,"France","Indre"
"134","lockdown",2020-03-17,5.3,"France","Indre"
"135","social_distancing_encouraged",2020-03-16,5,"France","Indre"
"136","schools_universities",2020-03-14,5.3,"France","Indre-et-Loire"
"137","self_isolating_if_ill",2020-03-16,5.3,"France","Indre-et-Loire"
"138","public_events",2020-03-13,5.3,"France","Indre-et-Loire"
"139","lockdown",2020-03-17,5.3,"France","Indre-et-Loire"
"140","social_distancing_encouraged",2020-03-16,5,"France","Indre-et-Loire"
"141","schools_universities",2020-03-14,5.3,"France","Isère"
"142","self_isolating_if_ill",2020-03-16,5.3,"France","Isère"
"143","public_events",2020-03-13,5.3,"France","Isère"
"144","lockdown",2020-03-17,5.3,"France","Isère"
"145","social_distancing_encouraged",2020-03-16,5,"France","Isère"
"146","schools_universities",2020-03-14,5.3,"France","Jura"
"147","self_isolating_if_ill",2020-03-16,5.3,"France","Jura"
"148","public_events",2020-03-13,5.3,"France","Jura"
"149","lockdown",2020-03-17,5.3,"France","Jura"
"150","social_distancing_encouraged",2020-03-16,5,"France","Jura"
"151","schools_universities",2020-03-14,5.3,"France","Loir-et-Cher"
"152","self_isolating_if_ill",2020-03-16,5.3,"France","Loir-et-Cher"
"153","public_events",2020-03-13,5.3,"France","Loir-et-Cher"
"154","lockdown",2020-03-17,5.3,"France","Loir-et-Cher"
"155","social_distancing_encouraged",2020-03-16,5,"France","Loir-et-Cher"
"156","schools_universities",2020-03-14,4.3,"France","Loire"
"157","self_isolating_if_ill",2020-03-16,4.3,"France","Loire"
"158","public_events",2020-03-13,4.3,"France","Loire"
"159","lockdown",2020-03-17,4.3,"France","Loire"
"160","social_distancing_encouraged",2020-03-16,4,"France","Loire"
"161","schools_universities",2020-03-14,4.3,"France","Loire-Atlantique"
"162","self_isolating_if_ill",2020-03-16,4.3,"France","Loire-Atlantique"
"163","public_events",2020-03-13,4.3,"France","Loire-Atlantique"
"164","lockdown",2020-03-17,4.3,"France","Loire-Atlantique"
"165","social_distancing_encouraged",2020-03-16,4,"France","Loire-Atlantique"
"166","schools_universities",2020-03-14,4.3,"France","Loiret"
"167","self_isolating_if_ill",2020-03-16,4.3,"France","Loiret"
"168","public_events",2020-03-13,4.3,"France","Loiret"
"169","lockdown",2020-03-17,4.3,"France","Loiret"
"170","social_distancing_encouraged",2020-03-16,4,"France","Loiret"
"171","schools_universities",2020-03-14,5.3,"France","Maine-et-Loire"
"172","self_isolating_if_ill",2020-03-16,5.3,"France","Maine-et-Loire"
"173","public_events",2020-03-13,5.3,"France","Maine-et-Loire"
"174","lockdown",2020-03-17,5.3,"France","Maine-et-Loire"
"175","social_distancing_encouraged",2020-03-16,5,"France","Maine-et-Loire"
"176","schools_universities",2020-03-14,5.3,"France","Manche"
"177","self_isolating_if_ill",2020-03-16,5.3,"France","Manche"
"178","public_events",2020-03-13,5.3,"France","Manche"
"179","lockdown",2020-03-17,5.3,"France","Manche"
"180","social_distancing_encouraged",2020-03-16,5,"France","Manche"
"181","schools_universities",2020-03-14,4.3,"France","Marne"
"182","self_isolating_if_ill",2020-03-16,4.3,"France","Marne"
"183","public_events",2020-03-13,4.3,"France","Marne"
"184","lockdown",2020-03-17,4.3,"France","Marne"
"185","social_distancing_encouraged",2020-03-16,4,"France","Marne"
"186","schools_universities",2020-03-14,5.3,"France","Haute-Marne"
"187","self_isolating_if_ill",2020-03-16,5.3,"France","Haute-Marne"
"188","public_events",2020-03-13,5.3,"France","Haute-Marne"
"189","lockdown",2020-03-17,5.3,"France","Haute-Marne"
"190","social_distancing_encouraged",2020-03-16,5,"France","Haute-Marne"
"191","schools_universities",2020-03-14,5.3,"France","Mayenne"
"192","self_isolating_if_ill",2020-03-16,5.3,"France","Mayenne"
"193","public_events",2020-03-13,5.3,"France","Mayenne"
"194","lockdown",2020-03-17,5.3,"France","Mayenne"
"195","social_distancing_encouraged",2020-03-16,5,"France","Mayenne"
"196","schools_universities",2020-03-14,4.3,"France","Meurthe-et-Moselle"
"197","self_isolating_if_ill",2020-03-16,4.3,"France","Meurthe-et-Moselle"
"198","public_events",2020-03-13,4.3,"France","Meurthe-et-Moselle"
"199","lockdown",2020-03-17,4.3,"France","Meurthe-et-Moselle"
"200","social_distancing_encouraged",2020-03-16,4,"France","Meurthe-et-Moselle"
"201","schools_universities",2020-03-14,4.3,"France","Meuse"
"202","self_isolating_if_ill",2020-03-16,4.3,"France","Meuse"
"203","public_events",2020-03-13,4.3,"France","Meuse"
"204","lockdown",2020-03-17,4.3,"France","Meuse"
"205","social_distancing_encouraged",2020-03-16,4,"France","Meuse"
"206","schools_universities",2020-03-14,4.3,"France","Morbihan"
"207","self_isolating_if_ill",2020-03-16,4.3,"France","Morbihan"
"208","public_events",2020-03-13,4.3,"France","Morbihan"
"209","lockdown",2020-03-17,4.3,"France","Morbihan"
"210","social_distancing_encouraged",2020-03-16,4,"France","Morbihan"
"211","schools_universities",2020-03-14,3.3,"France","Moselle"
"212","self_isolating_if_ill",2020-03-16,3.3,"France","Moselle"
"213","public_events",2020-03-13,3.3,"France","Moselle"
"214","lockdown",2020-03-17,3.3,"France","Moselle"
"215","social_distancing_encouraged",2020-03-16,3,"France","Moselle"
"216","schools_universities",2020-03-14,5.3,"France","Nord"
"217","self_isolating_if_ill",2020-03-16,5.3,"France","Nord"
"218","public_events",2020-03-13,5.3,"France","Nord"
"219","lockdown",2020-03-17,5.3,"France","Nord"
"220","social_distancing_encouraged",2020-03-16,5,"France","Nord"
"221","schools_universities",2020-03-14,3.3,"France","Oise"
"222","self_isolating_if_ill",2020-03-16,3.3,"France","Oise"
"223","public_events",2020-03-13,3.3,"France","Oise"
"224","lockdown",2020-03-17,3.3,"France","Oise"
"225","social_distancing_encouraged",2020-03-16,3,"France","Oise"
"226","schools_universities",2020-03-14,5.3,"France","Orne"
"227","self_isolating_if_ill",2020-03-16,5.3,"France","Orne"
"228","public_events",2020-03-13,5.3,"France","Orne"
"229","lockdown",2020-03-17,5.3,"France","Orne"
"230","social_distancing_encouraged",2020-03-16,5,"France","Orne"
"231","schools_universities",2020-03-14,5.3,"France","Pas-de-Calais"
"232","self_isolating_if_ill",2020-03-16,5.3,"France","Pas-de-Calais"
"233","public_events",2020-03-13,5.3,"France","Pas-de-Calais"
"234","lockdown",2020-03-17,5.3,"France","Pas-de-Calais"
"235","social_distancing_encouraged",2020-03-16,5,"France","Pas-de-Calais"
"236","schools_universities",2020-03-14,5.3,"France","Puy-de-Dôme"
"237","self_isolating_if_ill",2020-03-16,5.3,"France","Puy-de-Dôme"
"238","public_events",2020-03-13,5.3,"France","Puy-de-Dôme"
"239","lockdown",2020-03-17,5.3,"France","Puy-de-Dôme"
"240","social_distancing_encouraged",2020-03-16,5,"France","Puy-de-Dôme"
"241","schools_universities",2020-03-14,4.3,"France","Pyrénées-Atlantiques"
"242","self_isolating_if_ill",2020-03-16,4.3,"France","Pyrénées-Atlantiques"
"243","public_events",2020-03-13,4.3,"France","Pyrénées-Atlantiques"
"244","lockdown",2020-03-17,4.3,"France","Pyrénées-Atlantiques"
"245","social_distancing_encouraged",2020-03-16,4,"France","Pyrénées-Atlantiques"
"246","schools_universities",2020-03-14,4.3,"France","Pyrénées-Orientales"
"247","self_isolating_if_ill",2020-03-16,4.3,"France","Pyrénées-Orientales"
"248","public_events",2020-03-13,4.3,"France","Pyrénées-Orientales"
"249","lockdown",2020-03-17,4.3,"France","Pyrénées-Orientales"
"250","social_distancing_encouraged",2020-03-16,4,"France","Pyrénées-Orientales"
"251","schools_universities",2020-03-14,3.3,"France","Bas-Rhin"
"252","self_isolating_if_ill",2020-03-16,3.3,"France","Bas-Rhin"
"253","public_events",2020-03-13,3.3,"France","Bas-Rhin"
"254","lockdown",2020-03-17,3.3,"France","Bas-Rhin"
"255","social_distancing_encouraged",2020-03-16,3,"France","Bas-Rhin"
"256","schools_universities",2020-03-14,2.3,"France","Haut-Rhin"
"257","self_isolating_if_ill",2020-03-16,2.3,"France","Haut-Rhin"
"258","public_events",2020-03-13,2.3,"France","Haut-Rhin"
"259","lockdown",2020-03-17,2.3,"France","Haut-Rhin"
"260","social_distancing_encouraged",2020-03-16,2,"France","Haut-Rhin"
"261","schools_universities",2020-03-14,4.3,"France","Rhône"
"262","self_isolating_if_ill",2020-03-16,4.3,"France","Rhône"
"263","public_events",2020-03-13,4.3,"France","Rhône"
"264","lockdown",2020-03-17,4.3,"France","Rhône"
"265","social_distancing_encouraged",2020-03-16,4,"France","Rhône"
"266","schools_universities",2020-03-14,4.3,"France","Haute-Saône"
"267","self_isolating_if_ill",2020-03-16,4.3,"France","Haute-Saône"
"268","public_events",2020-03-13,4.3,"France","Haute-Saône"
"269","lockdown",2020-03-17,4.3,"France","Haute-Saône"
"270","social_distancing_encouraged",2020-03-16,4,"France","Haute-Saône"
"271","schools_universities",2020-03-14,3.3,"France","Saône-et-Loire"
"272","self_isolating_if_ill",2020-03-16,3.3,"France","Saône-et-Loire"
"273","public_events",2020-03-13,3.3,"France","Saône-et-Loire"
"274","lockdown",2020-03-17,3.3,"France","Saône-et-Loire"
"275","social_distancing_encouraged",2020-03-16,3,"France","Saône-et-Loire"
"276","schools_universities",2020-03-14,4.3,"France","Sarthe"
"277","self_isolating_if_ill",2020-03-16,4.3,"France","Sarthe"
"278","public_events",2020-03-13,4.3,"France","Sarthe"
"279","lockdown",2020-03-17,4.3,"France","Sarthe"
"280","social_distancing_encouraged",2020-03-16,4,"France","Sarthe"
"281","schools_universities",2020-03-14,5.3,"France","Savoie"
"282","self_isolating_if_ill",2020-03-16,5.3,"France","Savoie"
"283","public_events",2020-03-13,5.3,"France","Savoie"
"284","lockdown",2020-03-17,5.3,"France","Savoie"
"285","social_distancing_encouraged",2020-03-16,5,"France","Savoie"
"286","schools_universities",2020-03-14,4.3,"France","Haute-Savoie"
"287","self_isolating_if_ill",2020-03-16,4.3,"France","Haute-Savoie"
"288","public_events",2020-03-13,4.3,"France","Haute-Savoie"
"289","lockdown",2020-03-17,4.3,"France","Haute-Savoie"
"290","social_distancing_encouraged",2020-03-16,4,"France","Haute-Savoie"
"291","schools_universities",2020-03-14,4.3,"France","Paris"
"292","self_isolating_if_ill",2020-03-16,4.3,"France","Paris"
"293","public_events",2020-03-13,4.3,"France","Paris"
"294","lockdown",2020-03-17,4.3,"France","Paris"
"295","social_distancing_encouraged",2020-03-16,4,"France","Paris"
"296","schools_universities",2020-03-14,5.3,"France","Seine-Maritime"
"297","self_isolating_if_ill",2020-03-16,5.3,"France","Seine-Maritime"
"298","public_events",2020-03-13,5.3,"France","Seine-Maritime"
"299","lockdown",2020-03-17,5.3,"France","Seine-Maritime"
"300","social_distancing_encouraged",2020-03-16,5,"France","Seine-Maritime"
"301","schools_universities",2020-03-14,5.3,"France","Seine-et-Marne"
"302","self_isolating_if_ill",2020-03-16,5.3,"France","Seine-et-Marne"
"303","public_events",2020-03-13,5.3,"France","Seine-et-Marne"
"304","lockdown",2020-03-17,5.3,"France","Seine-et-Marne"
"305","social_distancing_encouraged",2020-03-16,5,"France","Seine-et-Marne"
"306","schools_universities",2020-03-14,4.3,"France","Yvelines"
"307","self_isolating_if_ill",2020-03-16,4.3,"France","Yvelines"
"308","public_events",2020-03-13,4.3,"France","Yvelines"
"309","lockdown",2020-03-17,4.3,"France","Yvelines"
"310","social_distancing_encouraged",2020-03-16,4,"France","Yvelines"
"311","schools_universities",2020-03-14,4.3,"France","Somme"
"312","self_isolating_if_ill",2020-03-16,4.3,"France","Somme"
"313","public_events",2020-03-13,4.3,"France","Somme"
"314","lockdown",2020-03-17,4.3,"France","Somme"
"315","social_distancing_encouraged",2020-03-16,4,"France","Somme"
"316","schools_universities",2020-03-14,4.3,"France","Var"
"317","self_isolating_if_ill",2020-03-16,4.3,"France","Var"
"318","public_events",2020-03-13,4.3,"France","Var"
"319","lockdown",2020-03-17,4.3,"France","Var"
"320","social_distancing_encouraged",2020-03-16,4,"France","Var"
"321","schools_universities",2020-03-14,5.3,"France","Vaucluse"
"322","self_isolating_if_ill",2020-03-16,5.3,"France","Vaucluse"
"323","public_events",2020-03-13,5.3,"France","Vaucluse"
"324","lockdown",2020-03-17,5.3,"France","Vaucluse"
"325","social_distancing_encouraged",2020-03-16,5,"France","Vaucluse"
"326","schools_universities",2020-03-14,5.3,"France","Vendée"
"327","self_isolating_if_ill",2020-03-16,5.3,"France","Vendée"
"328","public_events",2020-03-13,5.3,"France","Vendée"
"329","lockdown",2020-03-17,5.3,"France","Vendée"
"330","social_distancing_encouraged",2020-03-16,5,"France","Vendée"
"331","schools_universities",2020-03-14,4.3,"France","Vienne"
"332","self_isolating_if_ill",2020-03-16,4.3,"France","Vienne"
"333","public_events",2020-03-13,4.3,"France","Vienne"
"334","lockdown",2020-03-17,4.3,"France","Vienne"
"335","social_distancing_encouraged",2020-03-16,4,"France","Vienne"
"336","schools_universities",2020-03-14,5.3,"France","Haute-Vienne"
"337","self_isolating_if_ill",2020-03-16,5.3,"France","Haute-Vienne"
"338","public_events",2020-03-13,5.3,"France","Haute-Vienne"
"339","lockdown",2020-03-17,5.3,"France","Haute-Vienne"
"340","social_distancing_encouraged",2020-03-16,5,"France","Haute-Vienne"
"341","schools_universities",2020-03-14,3.3,"France","Vosges"
"342","self_isolating_if_ill",2020-03-16,3.3,"France","Vosges"
"343","public_events",2020-03-13,3.3,"France","Vosges"
"344","lockdown",2020-03-17,3.3,"France","Vosges"
"345","social_distancing_encouraged",2020-03-16,3,"France","Vosges"
"346","schools_universities",2020-03-14,5.3,"France","Yonne"
"347","self_isolating_if_ill",2020-03-16,5.3,"France","Yonne"
"348","public_events",2020-03-13,5.3,"France","Yonne"
"349","lockdown",2020-03-17,5.3,"France","Yonne"
"350","social_distancing_encouraged",2020-03-16,5,"France","Yonne"
"351","schools_universities",2020-03-14,3.3,"France","Territoire de Belfort"
"352","self_isolating_if_ill",2020-03-16,3.3,"France","Territoire de Belfort"
"353","public_events",2020-03-13,3.3,"France","Territoire de Belfort"
"354","lockdown",2020-03-17,3.3,"France","Territoire de Belfort"
"355","social_distancing_encouraged",2020-03-16,3,"France","Territoire de Belfort"
"356","schools_universities",2020-03-14,5.3,"France","Essonne"
"357","self_isolating_if_ill",2020-03-16,5.3,"France","Essonne"
"358","public_events",2020-03-13,5.3,"France","Essonne"
"359","lockdown",2020-03-17,5.3,"France","Essonne"
"360","social_distancing_encouraged",2020-03-16,5,"France","Essonne"
"361","schools_universities",2020-03-14,5.3,"France","Hauts-de-Seine"
"362","self_isolating_if_ill",2020-03-16,5.3,"France","Hauts-de-Seine"
"363","public_events",2020-03-13,5.3,"France","Hauts-de-Seine"
"364","lockdown",2020-03-17,5.3,"France","Hauts-de-Seine"
"365","social_distancing_encouraged",2020-03-16,5,"France","Hauts-de-Seine"
"366","schools_universities",2020-03-14,5.3,"France","Seine-Saint-Denis"
"367","self_isolating_if_ill",2020-03-16,5.3,"France","Seine-Saint-Denis"
"368","public_events",2020-03-13,5.3,"France","Seine-Saint-Denis"
"369","lockdown",2020-03-17,5.3,"France","Seine-Saint-Denis"
"370","social_distancing_encouraged",2020-03-16,5,"France","Seine-Saint-Denis"
"371","schools_universities",2020-03-14,5.3,"France","Val-de-Marne"
"372","self_isolating_if_ill",2020-03-16,5.3,"France","Val-de-Marne"
"373","public_events",2020-03-13,5.3,"France","Val-de-Marne"
"374","lockdown",2020-03-17,5.3,"France","Val-de-Marne"
"375","social_distancing_encouraged",2020-03-16,5,"France","Val-de-Marne"
"376","schools_universities",2020-03-14,4.3,"France","Val-d'Oise"
"377","self_isolating_if_ill",2020-03-16,4.3,"France","Val-d'Oise"
"378","public_events",2020-03-13,4.3,"France","Val-d'Oise"
"379","lockdown",2020-03-17,4.3,"France","Val-d'Oise"
"380","social_distancing_encouraged",2020-03-16,4,"France","Val-d'Oise"
"381","schools_universities",2020-03-14,4.3,"France","Guadeloupe"
"382","self_isolating_if_ill",2020-03-16,4.3,"France","Guadeloupe"
"383","public_events",2020-03-13,4.3,"France","Guadeloupe"
"384","lockdown",2020-03-17,4.3,"France","Guadeloupe"
"385","social_distancing_encouraged",2020-03-16,4,"France","Guadeloupe"
"386","schools_universities",2020-03-14,5.3,"France","France"
"387","self_isolating_if_ill",2020-03-16,5.3,"France","France"
"388","public_events",2020-03-13,5.3,"France","France"
"389","lockdown",2020-03-17,5.3,"France","France"
"390","social_distancing_encouraged",2020-03-16,5,"France","France"
