"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-1.15755123294029,-0.93300711013364,-0.203209008835993,0.366836754952492,0.436291552221971,"pooled"
"2","global: transit",0.95,0.9,"mean",0.0618167164810258,0.188333235777608,0.557592561549334,0.795284125362645,0.820218590951228,"pooled"
"3","global: grocery",0.95,0.9,"mean",-1.84105646703933,-1.51890827127998,-0.470323953612607,0.256854976104209,0.339615651781624,"pooled"
"4","global: parks",0.95,0.9,"mean",-2.22342819456398,-1.8014963549163,-0.567751303623176,0.323501170272618,0.402181713456498,"pooled"
"5","global: retail",0.95,0.9,"mean",0.356129650224364,0.435178411960864,0.700061214455256,0.857469643296417,0.876321605240411,"pooled"
"6","global: workplace",0.95,0.9,"mean",-0.0960072213643673,0.0351125568456636,0.493996861320978,0.787590953397005,0.817941206611163,"pooled"
"7","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-0.453274374675417,-0.350103724468827,-0.0038806016178725,0.305253614647477,0.360757188290296,"partial"
"8","Auvergne-Rhône-Alpes: retail",0.95,0.9,"mean",-0.431782318478159,-0.330331126266121,0.00639181844643572,0.314407030494628,0.364215746822941,"partial"
"9","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-0.619735113640791,-0.507993025131987,-0.116440329103478,0.182970617242719,0.234144915318404,"partial"
"10","Bourgogne-Franche-Comté: retail",0.95,0.9,"mean",-0.58110132729455,-0.475396236674625,-0.0752494909932996,0.257678249088123,0.319338705365189,"partial"
"11","Bretagne: transit",0.95,0.9,"mean",-0.60769066033357,-0.484818964596626,-0.0622952399967013,0.249637723712769,0.31650874144156,"partial"
"12","Bretagne: retail",0.95,0.9,"mean",-0.586625700458003,-0.476903705891753,-0.0728855544303252,0.232859010831636,0.304852070905264,"partial"
"13","Centre-Val de Loire: transit",0.95,0.9,"mean",-0.51463128211507,-0.406405031354532,-0.0393434754367592,0.263259144523653,0.315986885398622,"partial"
"14","Centre-Val de Loire: retail",0.95,0.9,"mean",-0.52608959749858,-0.400960779670948,-0.0359797328520732,0.268557864675239,0.327953069586734,"partial"
"15","Corse: transit",0.95,0.9,"mean",-0.710259356476013,-0.568016231390545,-0.0665158404390336,0.269336900521883,0.320768423002439,"partial"
"16","Corse: retail",0.95,0.9,"mean",-0.712814918844042,-0.543429016908029,-0.0690386243701268,0.260168734212404,0.322061362679614,"partial"
"17","Grand Est: transit",0.95,0.9,"mean",-0.469365660069821,-0.373788571253999,-0.0225918312852427,0.289036705832959,0.354526257362031,"partial"
"18","Grand Est: retail",0.95,0.9,"mean",-0.454689894034067,-0.338374558139584,-0.00659074112394032,0.298651009921657,0.353319333076982,"partial"
"19","Hauts-de-France: transit",0.95,0.9,"mean",-0.536346048515509,-0.443311826746688,-0.0745988628815514,0.236558301734546,0.285637331164532,"partial"
"20","Hauts-de-France: retail",0.95,0.9,"mean",-0.538048082626903,-0.442682317479117,-0.07764744291713,0.25210043481332,0.314798547942482,"partial"
"21","Normandie: transit",0.95,0.9,"mean",-0.439074453032449,-0.341791183442733,-0.00229248001636179,0.289877417420403,0.349263048523568,"partial"
"22","Normandie: retail",0.95,0.9,"mean",-0.504846189271812,-0.400228368055577,-0.00976375012633723,0.306138340118469,0.345859797097231,"partial"
"23","Nouvelle-Aquitaine: transit",0.95,0.9,"mean",-0.685409147590127,-0.557663259658162,-0.121314611484939,0.195222715421121,0.252732535853132,"partial"
"24","Nouvelle-Aquitaine: retail",0.95,0.9,"mean",-0.717531330696491,-0.564493078184605,-0.116092035186658,0.208531756516658,0.278149884378359,"partial"
"25","Occitanie: transit",0.95,0.9,"mean",-0.864214689473247,-0.706352302511195,-0.211646641673,0.132006354461041,0.192371268215617,"partial"
"26","Occitanie: retail",0.95,0.9,"mean",-0.886339905777428,-0.689277051493187,-0.200039254974639,0.148688894371586,0.206620771646365,"partial"
"27","Pays de la Loire: transit",0.95,0.9,"mean",-0.632289573051999,-0.5208487484787,-0.100652961684407,0.21630806159752,0.266921541925099,"partial"
"28","Pays de la Loire: retail",0.95,0.9,"mean",-0.713821167640364,-0.517804699157687,-0.110084595013937,0.217192803101366,0.269535569449769,"partial"
"29","Provence-Alpes-Côte d'Azur: transit",0.95,0.9,"mean",-0.444373499495569,-0.355265201821941,-0.00685100635947547,0.28930050352561,0.361466492582565,"partial"
"30","Provence-Alpes-Côte d'Azur: retail",0.95,0.9,"mean",-0.455912034461726,-0.373822776199492,-0.0158575395271826,0.288151626341016,0.338287285075491,"partial"
"31","Île-de-France: transit",0.95,0.9,"mean",-0.349638618009056,-0.266179230077641,0.050500194300736,0.339336264916638,0.393090011111681,"partial"
"32","Île-de-France: retail",0.95,0.9,"mean",-0.40878528166517,-0.301297044260903,0.0423415631759407,0.327988086406498,0.373997212607779,"partial"
"33","France-hopitaux: transit",0.95,0.9,"mean",-0.186309799126996,-0.115743929226385,0.150468537731538,0.415502932137927,0.461435661636142,"partial"
"34","France-hopitaux: retail",0.95,0.9,"mean",-0.147435632495732,-0.0911175574939748,0.157733707600571,0.420731350454527,0.461558593545183,"partial"
"35","France-OC19: transit",0.95,0.9,"mean",-0.040232674592434,0.00720729160900719,0.251979294320549,0.497887121752656,0.53939158485046,"partial"
"36","France-OC19: retail",0.95,0.9,"mean",-0.0422259048843712,0.00615343059305853,0.250985401371337,0.491405725943156,0.5347995022653,"partial"
"37","France-EHPAD: transit",0.95,0.9,"mean",-0.193418323226745,-0.11821596902186,0.159819832935483,0.430901676443319,0.481308829904441,"partial"
"38","France-EHPAD: retail",0.95,0.9,"mean",-0.204326305850791,-0.136198236155916,0.149237174833621,0.415304622594374,0.46003903684795,"partial"
