"","Auvergne-Rhône-Alpes","Bourgogne-Franche-Comté","Bretagne","Centre-Val de Loire","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","Provence-Alpes-Côte d'Azur","Île-de-France","France-hopitaux","France-OC19","France-EHPAD","Denmark","Italy","Germany","Spain","United_Kingdom","France","Norway","Belgium","Austria","Sweden","Switzerland","Greece","Portugal","Netherlands"
"1",2.50230250279167,2.5772778568136,2.69957037640281,2.39529023539838,2.36179733736297,2.48274735772478,2.66747222269475,3.43863041651052,3.11691073547942,2.00982699837402,3.17344459495848,4.18440137914375,3.67368095133584,3.76927934686029,4.03845553433559,4.79441970367422,4.29691553972187,3.84480571811488,5.04906261820168,3.74145587889984,3.95012106155172,4.33314881525029,3.16790437369513,4.62529929499811,4.09964270579973,3.53198651835719,3.03695660875986,2.32602002477163,3.84412886433707,3.27744401555211
"2",2.27608230012876,2.4814323990407,2.61729608142318,3.67682923939043,3.06885175556809,2.70779189121903,2.55017971096142,4.03292028314916,3.33091750230137,1.6336614477537,2.98089954007839,3.59571031370005,4.14484833344816,3.53397763283031,4.21775638163303,6.02811299951705,4.25809120588527,3.85802007426509,4.46853275858571,3.85681261056656,3.81016429672008,4.46667366877062,3.74321468456003,4.60416451852642,4.2920654397449,4.50647228031336,3.08386979133394,2.63648581720701,3.29070187922107,3.36702010681171
"3",2.69867751661086,2.09333954464261,3.69029156329296,3.56155018811966,1.91061345820378,2.51494691797958,2.85519749642071,3.66876756296858,2.59409318402393,2.16405655362105,2.4472562063279,3.5317692432835,3.37553991539338,3.67159693334655,4.01190892851939,4.36836546077923,4.32783992869284,3.45602874567414,4.07665293589671,4.0308677787098,4.13996960557376,4.22873391813248,4.31398868255929,4.64609320201782,4.31344529834792,3.96302465660654,3.92311255275633,2.86328374479146,2.89761034576257,3.55064968182874
"4",2.64012267068784,2.33441296040547,2.63041357571069,2.44674513861464,1.7423177898365,2.61487426927705,2.68844660508726,3.92990687273859,3.14040505705166,1.87347706335238,2.42503961148904,3.80800462759015,4.25853422449486,3.74953764694459,4.15215202382049,5.51102253488161,2.63232495924602,4.33721530912558,5.39523356429174,3.97669616191203,4.13166417819947,4.17718164315085,3.39796871960698,6.36416023065701,2.78676519162059,6.03299531963685,2.8996897102185,2.24281788931755,3.69176667366621,3.60288871780893
"5",2.76389396370641,2.3554185727186,3.43360840328722,3.18830034148972,2.65665263052374,2.59108351138926,2.40811027494123,3.61964635852387,2.55363684737593,2.6416201816313,2.73280139176786,3.89584931644455,4.22096644334854,3.44748736503237,3.96300385095434,5.08931788873588,3.98342103827258,3.73418633988866,4.46662593031073,4.14137801741556,4.60085977654985,3.97530376193391,3.87384257616481,4.89722267619995,3.72606377492816,4.98465368860004,3.01510426197904,2.29207390308976,3.64661161899662,3.80070033810524
"6",2.06504452208225,2.55826554616439,3.34030064077147,3.05317457610949,2.22881596452712,2.73377350992673,2.76316060354197,3.95320976926537,2.22241868670526,2.70892174830521,2.65232283400717,4.01433530493595,4.06096721977433,3.34838831925101,3.71061790164457,5.40725834805586,3.66254432371204,3.49585062338499,4.05716177351839,3.85546132119443,4.21127422605318,3.8940253121491,3.09096860904388,6.27168195685303,4.06208928590578,4.67015716647276,2.78014456929956,3.31247420676802,3.96004378896444,3.15281048686854
"7",2.84536676816272,2.85391105112118,2.81646203855219,2.27009262626475,1.32017653750656,2.84182851174088,2.76064859381353,3.78705989455872,2.39858750673635,2.28958530028771,2.3067440591151,2.38637061503323,3.67638263196081,3.24905909871508,3.97849252734443,4.60405262466214,3.93213849868596,3.80188691513978,4.65642461895308,3.98688837182806,3.92817650034579,4.19576753155457,3.88274093443439,4.42174783380702,3.74055941167587,4.60245736785903,2.84699989209264,2.88456056947361,3.00609264880796,3.27098358318961
"8",2.7821002346648,2.19360923749608,2.55126883088158,2.57284882197218,2.45337098349527,2.63461871445191,2.80387475974213,3.89648153153027,2.23062512472427,2.08256032275746,3.52155893217378,3.05337455384211,4.19578174162529,3.41182614904779,4.1627972659248,4.88836874103532,3.5524078741958,3.88636298686107,3.94067195579764,3.95950290702469,3.96581241303361,4.02789520837927,3.87360709554682,5.15621110768161,3.61756165531159,3.35442416193473,2.65619520466612,3.57938015229426,3.01208044667342,3.81221477072812
"9",2.51261313111404,2.22298470848835,2.63653507999422,2.61979269985992,1.79435789549415,2.438949623121,2.61530451362258,4.31742584803741,2.5860230241757,2.72433751550792,4.18680067872478,3.6147297878928,3.88767874691582,3.36853374540608,4.22719845780506,5.06326390582733,5.71055784461019,3.50607424716061,4.70058242803566,4.12626760543796,4.48875175006045,4.00478504647091,4.20485659940813,5.94590554701768,2.85443728295933,4.38036761348305,3.16112504730866,3.07931907916545,3.87289687862598,3.29456077689109
"10",2.86952213796337,2.13312061559357,3.21475744637608,2.26755708480051,2.31462603241402,2.49842109551681,2.58130846387352,2.62310083272952,2.8325479478225,2.38306541517914,2.4765258712996,4.11482845950657,4.23975999973759,3.5123156501697,4.09761092099829,5.24967288102889,2.30453407279645,3.78556916601335,6.02790402366171,4.32975627287259,4.08990334994279,4.17380014049353,4.36431703507597,5.17499708209226,2.46458347017182,4.86270312181684,2.9080210862832,2.10387744723478,2.34328847093953,3.70447576139395
