"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-0.49230192946112,-0.314175636016988,0.334356007308943,0.721444008581697,0.757526496763225,"pooled"
"2","global: transit",0.95,0.9,"mean",-0.141208579933247,-0.0103015894810135,0.468931280548729,0.761141897722339,0.793696765858002,"pooled"
"3","global: grocery",0.95,0.9,"mean",-1.01123638614718,-0.74950424856747,0.104420525915429,0.629946725348322,0.679887575598238,"pooled"
"4","global: parks",0.95,0.9,"mean",-1.13066768896729,-0.813823050733163,0.0588208105878096,0.614551397870245,0.662263453699951,"pooled"
"5","global: retail",0.95,0.9,"mean",0.0405892181784488,0.171952990272698,0.534515815044181,0.778751680351993,0.803663570405287,"pooled"
"6","global: workplace",0.95,0.9,"mean",-0.126309329304767,0.0145991039443209,0.480123169120966,0.770129292394138,0.801946555878786,"pooled"
"7","Auvergne-Rhône-Alpes: ",0.95,0.9,"mean",-1.75564005341502,-1.06436928653514,-0.174579801353673,0.507486675350486,0.607243971032681,"partial"
"8","Bourgogne-Franche-Comté: ",0.95,0.9,"mean",-1.4983858821969,-1.07157301054097,-0.121774623425062,0.532747921357285,0.641559478245501,"partial"
"9","Bretagne: ",0.95,0.9,"mean",-1.71493011126641,-1.00971535522228,-0.126496408269023,0.557839820023242,0.666929711458349,"partial"
"10","Centre-Val de Loire: ",0.95,0.9,"mean",-1.87583268797849,-1.22291774036473,-0.155623197558577,0.552701729615443,0.658334546554065,"partial"
"11","Corse: ",0.95,0.9,"mean",-1.53363526825533,-1.08259862048823,-0.106502879574834,0.536516944448225,0.636091985222642,"partial"
"12","Grand Est: ",0.95,0.9,"mean",-1.78612740399249,-1.10000667997645,-0.117170706234332,0.522159162640613,0.632050495033258,"partial"
"13","Hauts-de-France: ",0.95,0.9,"mean",-1.75109302516237,-1.03700973428333,-0.139160344012479,0.527478179317147,0.613419201165778,"partial"
"14","Normandie: ",0.95,0.9,"mean",-1.77258958145595,-1.07892927317897,-0.125428640030258,0.511676506050437,0.63874793232448,"partial"
"15","Nouvelle-Aquitaine: ",0.95,0.9,"mean",-1.9278888626581,-1.22319947049607,-0.142168605562287,0.54102461992779,0.65015032856713,"partial"
"16","Occitanie: ",0.95,0.9,"mean",-1.86056806528672,-1.20166711278285,-0.129186035548725,0.542959476205594,0.63976985740264,"partial"
"17","Pays de la Loire: ",0.95,0.9,"mean",-1.75331997402472,-1.15466574740231,-0.133182892545267,0.532246335289872,0.62521897688108,"partial"
"18","Provence-Alpes-Côte d'Azur: ",0.95,0.9,"mean",-1.561068441699,-1.04370591843506,-0.11781942494375,0.501763136895412,0.580418142365717,"partial"
"19","Île-de-France: ",0.95,0.9,"mean",-1.39227438390068,-0.937188384682737,-0.088136539698832,0.510284477857902,0.615738081527554,"partial"
"20","France-hopitaux: ",0.95,0.9,"mean",-1.72371609941029,-1.10587890317841,-0.11371692651599,0.52134607385709,0.627733122207898,"partial"
"21","France-OC19: ",0.95,0.9,"mean",-1.93976585504612,-1.22285361886992,-0.133883078012974,0.491671121738166,0.618492324903996,"partial"
"22","France-EHPAD: ",0.95,0.9,"mean",-1.3740982946436,-0.906598638739847,-0.0819653672588753,0.51225398170902,0.637993122203576,"partial"
