"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-0.997126585942972,-0.767224205633842,0.0264666408868354,0.548662095158219,0.602053675690338,"pooled"
"2","global: transit",0.95,0.9,"mean",0.224479147674753,0.321206162711615,0.609275764818433,0.798636913995563,0.819511892730838,"pooled"
"3","global: grocery",0.95,0.9,"mean",0.184415343472356,0.266736000513721,0.533076509986066,0.733988159233595,0.755811952506393,"pooled"
"4","global: parks",0.95,0.9,"mean",-3.53906002680439,-3.27999644073586,-2.31340009593784,-1.53348225831478,-1.41842999524945,"pooled"
"5","global: retail",0.95,0.9,"mean",0.0322047436719553,0.153224495322005,0.49121420777944,0.729971865787715,0.763441307116653,"pooled"
"6","global: workplace",0.95,0.9,"mean",-0.141768717306821,0.00819373847922369,0.441895094513815,0.734675320748159,0.76580427962213,"pooled"
"7","Denmark: transit",0.95,0.9,"mean",-4.66237410527121,-3.78166538704981,-1.39821636306076,0.0555619188913624,0.235166225415209,"partial"
"8","Denmark: retail",0.95,0.9,"mean",-4.83262159260562,-3.77640945353387,-1.26642371374459,0.236465498188955,0.356468791171076,"partial"
"9","Italy: transit",0.95,0.9,"mean",-0.250759928273191,-0.0730975355172196,0.480818308835691,0.837309162809591,0.876209596048642,"partial"
"10","Italy: retail",0.95,0.9,"mean",-1.0878534548072,-0.747591916599696,0.133699060409353,0.660618159195208,0.71698746963773,"partial"
"11","Germany: transit",0.95,0.9,"mean",-4.42108994746996,-3.12256424479062,-0.852819201428052,0.340981714897585,0.450151507640661,"partial"
"12","Germany: retail",0.95,0.9,"mean",-0.758069780850009,-0.527389736167392,0.263228019186408,0.781476814433354,0.826609561459686,"partial"
"13","Spain: transit",0.95,0.9,"mean",-1.22186648855593,-0.781586656465514,0.157441346339435,0.695323405491744,0.748022349091325,"partial"
"14","Spain: retail",0.95,0.9,"mean",-0.229921874111251,-0.0391509258907773,0.469709857292924,0.815234772254734,0.848278646133737,"partial"
"15","United_Kingdom: transit",0.95,0.9,"mean",-0.850990162956038,-0.570326217912568,0.223101109827981,0.743397075042807,0.795883219316615,"partial"
"16","United_Kingdom: retail",0.95,0.9,"mean",-1.18277156366181,-0.880442066435403,0.0535423359518369,0.605283416598275,0.676020513290633,"partial"
"17","France: transit",0.95,0.9,"mean",-0.390850762329438,-0.162035196605735,0.436811430077645,0.824353380885868,0.864908696353332,"partial"
"18","France: retail",0.95,0.9,"mean",-0.744431223009483,-0.430171612947657,0.352500433587189,0.762720511211468,0.809587713744131,"partial"
"19","Norway: transit",0.95,0.9,"mean",-1.62860046660168,-1.26338702655758,-0.129544383579877,0.608507952915482,0.692477878862556,"partial"
"20","Norway: retail",0.95,0.9,"mean",-5.49053926181499,-4.29009018245248,-1.26007142541631,0.279240302475474,0.376811616924402,"partial"
"21","Belgium: transit",0.95,0.9,"mean",-0.97574903964438,-0.680365533960305,0.142815879603291,0.709644595767024,0.758585346604598,"partial"
"22","Belgium: retail",0.95,0.9,"mean",-1.93503891842662,-1.47109170632953,-0.21535644886265,0.539857861782889,0.603640616936109,"partial"
"23","Austria: transit",0.95,0.9,"mean",-1.78279166119089,-1.38979710912327,-0.134348974284945,0.60378290831196,0.693525406178734,"partial"
"24","Austria: retail",0.95,0.9,"mean",-1.38552315121128,-1.02633169773192,0.034958737967571,0.666721697937605,0.730905649973174,"partial"
"25","Sweden: transit",0.95,0.9,"mean",-2.57113575116238,-2.15245221873154,-0.613621869333556,0.370043460668377,0.467244355186704,"partial"
"26","Sweden: retail",0.95,0.9,"mean",-5.2378921023483,-4.1897157233295,-1.44684439379821,0.0521743990129415,0.154820766764994,"partial"
"27","Switzerland: transit",0.95,0.9,"mean",-1.31403501713092,-0.838304327222377,0.190595061444074,0.77348563715762,0.820034332886383,"partial"
"28","Switzerland: retail",0.95,0.9,"mean",-0.373358979951012,-0.161580555033687,0.403399260172661,0.760777484434912,0.800060514491682,"partial"
"29","Greece: transit",0.95,0.9,"mean",-2.05456198183289,-1.56428290585398,-0.16928695943624,0.613056342363269,0.690623836294951,"partial"
"30","Greece: retail",0.95,0.9,"mean",-2.2487017384897,-1.74946390405516,-0.305425867947093,0.572958638745823,0.645842798729993,"partial"
"31","Portugal: transit",0.95,0.9,"mean",-2.44545738678093,-1.87946466682671,-0.364938478037999,0.517372884721811,0.607038041979472,"partial"
"32","Portugal: retail",0.95,0.9,"mean",-1.43673864166199,-1.09798258772271,-0.00138841377829808,0.679576012591137,0.735214524283068,"partial"
"33","Netherlands: transit",0.95,0.9,"mean",-0.305596593152125,-0.0983236693425088,0.417792622560316,0.759202730930716,0.810081940975309,"partial"
"34","Netherlands: retail",0.95,0.9,"mean",-0.94488693270246,-0.505048528977052,0.289548934211792,0.780754398083759,0.821581606958488,"partial"
