"","time","country","estimated_deaths_forecast","estimated_deaths_forecast_min","estimated_deaths_forecast_max","estimated_deaths_forecast_c","estimated_deaths_forecast_min_c","estimated_deaths_forecast_max_c","estimated_cases_forecast_c","estimated_cases_forecast_min_c","estimated_cases_forecast_max_c","estimated_cases_forecast","estimated_cases_forecast_min","estimated_cases_forecast_max","rt","rt_min","rt_max"
"1",2020-04-01,"Ain",2.35852534867572,0.831354460038339,5.12632044367254,20.424966930099,6.94851502371705,44.3721310758654,9730.55642971553,1770.86488606041,30099.1703610442,612.569866930201,26.6190561592939,2749.79225104377,1.16210192595675,0.439319458150629,2.08492613116531
"2",2020-04-02,"Ain",2.52043943127893,0.877606064810958,5.4948353986953,22.945406361378,7.82612108852801,49.8669664745607,10390.0816427721,1794.70007980041,33182.6001416762,659.525213056551,23.8351937399954,3083.429780632,1.16208625273354,0.439319113975359,2.0847113922415
"3",2020-04-03,"Ain",2.68184516307394,0.915495554733922,6.04998716740606,25.6272515244519,8.74161664326193,55.9169536419668,11102.9607985096,1816.13981495379,36644.1286176645,712.879155737484,21.4397351533832,3461.52847598837,1.16206894653728,0.43931880342248,2.0844696073256
"4",2020-04-04,"Ain",2.84461923627658,0.945616711414155,6.53042190688364,28.4718707607285,9.68723335467609,62.4473755488504,11876.7422080773,1835.54641614048,40529.8641321317,773.781409567699,19.4066011866836,3885.73551446721,1.1620497309636,0.439318523201008,2.08419737797921
"5",2020-04-05,"Ain",3.00868217380395,0.960483667136586,7.04015093320682,31.4805529345324,10.6477170218127,69.4875264820573,12720.3910561993,1853.23895266538,44930.5336804625,843.648848122015,17.6925365248994,4400.66954833071,1.16202826726768,0.439318270344903,2.08389088086908
"6",2020-04-06,"Ain",3.17705974911265,0.98563886111867,7.70491145983432,34.6576126836451,11.6333558829313,77.1924379418916,13644.6254525824,1869.03664082745,49877.8254770568,924.234396383121,15.7976881620761,4947.29179659434,1.16200413752901,0.439318042179852,2.08354581521587
"7",2020-04-07,"Ain",3.34798361140521,0.995584913469545,8.3638094238546,38.0055962950503,12.6289407964009,85.5562473657462,14662.3373709971,1883.1818779162,55380.872919229,1017.71191841466,14.1452370887476,5503.04744217219,1.16197682307024,0.439317836293842,2.08338929273522
"8",2020-04-08,"Ain",3.52541008785944,1.00243037611371,9.14336920724766,41.5310063829097,13.6313711725146,94.6996165729938,15789.1152238471,1895.88066917546,61578.7376373791,1126.77785285003,12.6987912592585,6197.86471815014,1.16194567698908,0.43931765051099,2.08323109983327
"9",2020-04-09,"Ain",3.71093184802004,1.00223398971573,9.96474884424143,45.2419382309298,14.6336051622303,104.664365417235,17043.8823851281,1907.31152337858,68562.2701711738,1254.76716128102,11.4308542031203,6983.53253379469,1.16190988962115,0.439317482868175,2.08305300051354
"10",2020-04-10,"Ain",3.90659737038848,0.98426071765645,10.9543845796074,49.1485356013183,15.6178658798868,115.618749996843,18449.6568612169,1917.52943435144,76364.7439970998,1405.77447608881,10.2179109728586,7802.47382592597,1.16186844596233,0.439317331594102,2.08285249410603
"11",2020-04-11,"Ain",4.11495516145453,0.956597996794317,12.0742062682279,53.2634907627728,16.5744638766811,127.692956265071,20034.4155154159,1926.87287525001,85198.5855737668,1584.75865419897,9.34344089857663,8833.84157666702,1.16182007481496,0.439317195090492,2.08262676694978
"12",2020-04-12,"Ain",4.34014449179373,0.931526932054294,13.3398401715116,57.6036352545665,17.5059908087354,141.032796436582,21832.0022344023,1935.41584096313,95081.4560207335,1797.58671898636,8.5429657131138,9882.87044696666,1.16176319115233,0.439317071915144,2.08237265352497
"13",2020-04-13,"Ain",4.58255029958867,0.910688489128054,14.7306228442531,62.1861855541552,18.4166792978634,155.763419280835,23882.9396813236,1943.21352316096,106134.701756619,2050.93744692137,7.79768219783559,11053.2457358858,1.1616958366655,0.439316960766684,2.08208659284075
"14",2020-04-14,"Ain",4.84907688356704,0.87504172032822,16.2998897299297,67.0352624377222,19.2917210181917,172.063309010765,26234.8736328623,1950.22074103401,118352.864890472,2351.93395153869,7.00721787305006,12218.1631338524,1.16161562972146,0.439316860470808,2.08176457952164
"15",2020-04-15,"Ain",5.14151245350968,0.834428386847627,18.0616232003041,72.1767748912319,20.1261494050393,190.124932211069,28942.1901819301,1956.51925173859,132048.314939844,2707.31654906783,6.29851070458003,13695.4500493721,1.16151974620462,0.439316769967866,2.08139955959749
"16",2020-04-16,"Ain",5.46662933753423,0.796362145596086,20.0130041235156,77.6434042287661,20.9225115506354,210.137936334585,32064.125710161,1962.20331034841,147398.886756272,3121.93552823086,5.68405860981687,15350.5718164286,1.16140496748914,0.439316688301675,2.08098868262977
