"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-0.45319628820455,-0.266811994000917,0.338382594179994,0.712524819711677,0.74434841600917,"pooled"
"2","global: transit",0.95,0.9,"mean",0.729445578041645,0.767196405202716,0.876926499705082,0.940885421376327,0.946964738359429,"pooled"
"3","global: averageMobility",0.95,0.9,"mean",-0.648566947685751,-0.513576512469587,0.0446896342982446,0.448306672529083,0.506099230943381,"pooled"
"4","Denmark: residential",0.95,0.9,"mean",-2.99118922920838,-2.03849748561204,-0.28570310606985,0.722323124200276,0.792443711610061,"partial"
"5","Denmark: transit",0.95,0.9,"mean",-0.613949822565266,-0.440434860980727,0.172577294381067,0.661593851996963,0.711775560375919,"partial"
"6","Denmark: averageMobility",0.95,0.9,"mean",-3.43245343987358,-2.79682974187167,-0.946131676069891,0.103354269020992,0.224763289181339,"partial"
"7","Italy: residential",0.95,0.9,"mean",-3.8969028358932,-2.49693396603816,-0.419840508490754,0.653686227900636,0.734005416532189,"partial"
"8","Italy: transit",0.95,0.9,"mean",-0.300812671585473,-0.14697001631453,0.428043585956906,0.867500900776048,0.908498861444007,"partial"
"9","Italy: averageMobility",0.95,0.9,"mean",-4.30237212534311,-3.11013890318648,-0.902317793041899,0.34585902272508,0.439077901111482,"partial"
"10","Germany: residential",0.95,0.9,"mean",-2.87845031967474,-1.94713264855964,-0.211086054520935,0.745615211966553,0.831867006297404,"partial"
"11","Germany: transit",0.95,0.9,"mean",-0.871864247424325,-0.632665896969736,0.124404745299852,0.661341481517558,0.733315717277823,"partial"
"12","Germany: averageMobility",0.95,0.9,"mean",-1.35708503030667,-0.905258963339081,0.0431503825716021,0.656801800326329,0.71569700624748,"partial"
"13","Spain: residential",0.95,0.9,"mean",-3.28769674682508,-2.13639229224407,-0.322606562502525,0.662360535696062,0.741868795128748,"partial"
"14","Spain: transit",0.95,0.9,"mean",-0.751027372479993,-0.492947285095598,0.268798408966071,0.790853595713804,0.845255953807992,"partial"
"15","Spain: averageMobility",0.95,0.9,"mean",-2.32245985973752,-1.61428185051775,-0.17490593072306,0.635281053977591,0.700449741151973,"partial"
"16","United_Kingdom: residential",0.95,0.9,"mean",-2.37848914283077,-1.65089501181241,-0.0992765706484101,0.759894687661337,0.832639596760142,"partial"
"17","United_Kingdom: transit",0.95,0.9,"mean",-0.479842430016741,-0.204079615533616,0.351399374081397,0.755874970020146,0.807852553391187,"partial"
"18","United_Kingdom: averageMobility",0.95,0.9,"mean",-1.04280726256567,-0.702767584702321,0.196977169577161,0.767949779656763,0.818875704887161,"partial"
"19","France: residential",0.95,0.9,"mean",-2.49675904709496,-1.79548794045338,-0.153834134144595,0.717754079600169,0.801033621595343,"partial"
"20","France: transit",0.95,0.9,"mean",-1.01151785440441,-0.695285713747231,0.135888299079528,0.684936735387762,0.758275484498303,"partial"
"21","France: averageMobility",0.95,0.9,"mean",-1.21248908566976,-0.849052267004857,0.161579629144548,0.749910991824772,0.818493001405802,"partial"
"22","Norway: residential",0.95,0.9,"mean",-1.86793760553471,-1.35237492467168,-0.0757255749842043,0.711876519806448,0.792264966422367,"partial"
"23","Norway: transit",0.95,0.9,"mean",-1.73829568054987,-1.33798184248542,-0.110533176253188,0.661001772141622,0.719625079078885,"partial"
"24","Norway: averageMobility",0.95,0.9,"mean",-5.27513733356067,-3.73367092597843,-1.17687118388379,0.204130185395568,0.332312824606949,"partial"
"25","Belgium: residential",0.95,0.9,"mean",-3.14670031610411,-2.22502860680679,-0.364471970462726,0.684977620780766,0.76148347042611,"partial"
"26","Belgium: transit",0.95,0.9,"mean",-4.0702299551097,-2.62081768918086,-0.650802624702511,0.392374969048743,0.487832517932783,"partial"
"27","Belgium: averageMobility",0.95,0.9,"mean",-0.450733890889942,-0.28869047985974,0.384485259837846,0.853620682960344,0.902107278960494,"partial"
"28","Austria: residential",0.95,0.9,"mean",-3.19561665491112,-2.16716869249389,-0.288837219388842,0.736020720036636,0.800908196160359,"partial"
"29","Austria: transit",0.95,0.9,"mean",-0.995837156663518,-0.706733075802154,0.144943731983877,0.711070872267506,0.788965861125591,"partial"
"30","Austria: averageMobility",0.95,0.9,"mean",-1.64408384489592,-1.1599712644274,0.00541577536099563,0.700674215825824,0.768084079911917,"partial"
"31","Sweden: residential",0.95,0.9,"mean",-1.66460497729089,-1.14714021595493,-0.0337618712952918,0.710263323158907,0.775451606154158,"partial"
"32","Sweden: transit",0.95,0.9,"mean",-2.11468488064955,-1.64967812935013,-0.243464091491602,0.603283250494266,0.694437754139338,"partial"
"33","Sweden: averageMobility",0.95,0.9,"mean",-3.61745552455856,-3.05339194011341,-1.16693446260034,-0.0687157004470856,0.0625696639438139,"partial"
"34","Switzerland: residential",0.95,0.9,"mean",-1.58205661970377,-1.0209568439086,0.16406061853571,0.819667127091186,0.874300350440259,"partial"
"35","Switzerland: transit",0.95,0.9,"mean",0.181874219742166,0.285252536604677,0.641311314398565,0.886867970177425,0.912624937924641,"partial"
"36","Switzerland: averageMobility",0.95,0.9,"mean",-1.00391244409058,-0.486270573893122,0.365520679833148,0.86406702933813,0.904317709156602,"partial"
"37","Greece: residential",0.95,0.9,"mean",-3.86045395560444,-2.64819641852714,-0.443051584730224,0.666373788622431,0.753408311484721,"partial"
"38","Greece: transit",0.95,0.9,"mean",-2.52301616158742,-1.98228636126042,-0.417697916661306,0.558377041788456,0.666092555453216,"partial"
"39","Greece: averageMobility",0.95,0.9,"mean",-3.03976972894861,-2.18259714426948,-0.47527121852577,0.523232889582959,0.618542747136454,"partial"
"40","Portugal: residential",0.95,0.9,"mean",-3.28064255423443,-2.28638050832385,-0.432048880978422,0.58266040462722,0.664968226515289,"partial"
"41","Portugal: transit",0.95,0.9,"mean",-2.71386847049848,-2.02672876361857,-0.380517321158487,0.587851362354525,0.680502386906663,"partial"
"42","Portugal: averageMobility",0.95,0.9,"mean",-2.69669793180552,-1.91410396954615,-0.358891136149661,0.591620571517278,0.710005528208821,"partial"
"43","Netherlands: residential",0.95,0.9,"mean",-2.38029434039273,-1.51287377167595,-0.0225902573838093,0.794087083756676,0.853969790802366,"partial"
"44","Netherlands: transit",0.95,0.9,"mean",0.345417059219028,0.406076444023443,0.664494775484861,0.87258634275154,0.888345378809044,"partial"
"45","Netherlands: averageMobility",0.95,0.9,"mean",-1.70061886995753,-1.14456530749804,0.118370598205134,0.785132593973439,0.836757540927271,"partial"
