"","Denmark","Italy","Germany","Spain","United_Kingdom","France","Norway","Belgium","Austria","Sweden","Switzerland","Greece","Portugal","Netherlands"
"1",1.53343896814939,0.397519726556617,1.00576367510477,0.366536227577695,0.943685734715717,0.60060336380281,1.84436386385289,0.231498230500087,0.235739489070054,1.28640120633123,1.69258147041001,0.212608365169034,0.436323816623984,1.72422511618324
"2",1.02997968793618,0.427773922317431,1.47835507352235,0.396875026467111,0.866359417661497,0.595818940230772,1.69647151317857,0.311195241146664,0.319150209967932,1.49927713475404,1.421249473793,0.219714932206901,0.369590865381263,1.60932614458484
"3",1.81712069276305,0.573982263697408,1.57575812727498,0.564613157335537,1.22565499112243,0.816196122140678,1.7540255317345,0.461635523074189,0.423230546247593,1.72024893936085,1.83619305400748,0.372828651909233,0.489965236264183,1.9598605144888
"4",1.84359072881269,0.594222685226366,1.57635352720656,0.657903848854879,1.25569257012451,0.871912174866758,2.231155083424,0.504795880768807,0.404352766782262,1.61833586729686,1.98158830113719,0.516401304373749,0.47198942278019,1.96281236719781
"5",1.48181661361535,0.407253229369372,1.51982873156648,0.373173440674899,1.13446725852125,0.586871248272075,1.93967237059629,0.366533515130478,0.367590032965376,1.56134862150236,1.61144404927335,0.207984804800813,0.237284750362134,1.7862676136694
"6",1.63003935609252,0.687018602572645,2.02738593549773,0.61625731269094,1.38255410539849,0.893405193635274,2.35602645059384,0.782887754927355,0.546587121744001,2.53420539839416,1.65398652859172,0.41125099385512,0.70328054654846,1.81433919223727
"7",1.45408088485161,0.376760073655637,1.08023504747731,0.298440679287396,0.969339156183813,0.531914958974014,1.60327390467078,0.214722566186718,0.237443199460929,1.066217652465,1.91566171093255,0.210597003504364,0.171205230440176,1.68123534529629
"8",1.61678405857942,0.361949658079104,1.11052591862532,0.328490091076493,0.96753336195426,0.518689021306762,1.50417565036512,0.246171429739198,0.285589120714916,1.06709421120235,1.52101812172354,0.181856309476951,0.237478561680155,1.54569578843915
"9",2.35372733632387,0.441911596385038,1.84456123719779,0.398512076418886,1.25842726917524,0.668612932805597,1.87155647966673,0.376127197855061,0.356232158793886,1.67647621071476,2.09554482275367,0.232459765388507,0.277324626629389,1.99050466890396
"10",1.34291009803971,0.446522366160099,1.0868892151309,0.443718841766565,1.00392079812492,0.672853011595457,1.87682865125126,0.392138508494685,0.454763382108557,1.76551454623389,1.4090250907847,0.306302209139924,0.489474046734075,1.69132562166482
"11",1.32481830310091,0.336492160736814,0.991416613059854,0.332230460262615,0.811231895020072,0.466458153583086,1.29493985013978,0.262238741236778,0.288534172905682,1.4065454954882,1.08710833011273,0.208077868158849,0.257665788612884,1.61288957037471
"12",1.03566136739985,0.441800828218956,0.871173281932916,0.427304822355888,0.892183546295084,0.583598366788971,1.12062467612815,0.285798487953853,0.343115006460148,0.987751531214264,1.30516430842966,0.264696358225164,0.409026745863763,1.54546692130762
"13",1.87538943345907,0.438183619073424,1.53021012156534,0.4388818755874,1.15361173490132,0.615522728068481,1.08135526029257,0.30776895384025,0.293000120671531,0.95809545520997,1.8336661032118,0.2394613552342,0.201756058925222,1.77687559362006
"14",1.39595239699264,0.417815874881038,1.16621116728989,0.380715474949303,1.00909703088266,0.571595130182443,1.11610304520743,0.319966953675684,0.355271788118488,1.32606346995285,1.51549275417155,0.174436528680683,0.25672234215301,1.65978636682996
"15",1.53862300715707,0.518535011298637,1.73853948373721,0.535211134018035,1.19965565104414,0.707637203659713,1.48975696167086,0.685145976040434,0.464704178886153,1.79040615737059,1.59011686292273,0.289446109158503,0.370013511504269,1.96146427106029
"16",1.87723322490001,0.450808502203398,1.42622743819434,0.446477030155706,1.11763621077999,0.636183605446533,1.83600289115649,0.37431007047563,0.485828065974052,1.53276366976016,1.85146874106181,0.324744600295778,0.32870604701119,1.80608346191762
"17",1.5931509585846,0.438851213468638,1.37739485438193,0.419043173418003,1.06319516430841,0.597401579967818,1.1836738023161,0.281828369386788,0.318468971674554,0.794518411315257,1.81538778759092,0.308503983228299,0.211975547227243,1.79719195198769
