"","Auvergne-Rhône-Alpes","Bourgogne-Franche-Comté","Bretagne","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","Provence-Alpes-Côte d'Azur","Île-de-France","France-hopitaux","France-OC19","France"
"1",2.76940892340822,2.7796589601392,3.02021182884148,2.89615671189353,3.4025920122721,2.37332429255509,3.12641582043406,3.04079904654402,2.87027734583565,2.70533637997845,2.87043403314245,2.67183545525958,2.76272961266352,3.05024259856908,3.17143822853149
"2",1.17474328799721,0.943077372627859,1.10966235071156,1.27564987360161,1.16081497322596,0.644402653585224,0.964747231870453,0.937594114385749,1.09501296900409,1.18750830976504,1.19239897942845,1.1289423644297,1.27163592940004,1.00017099054749,1.35486799039551
"3",0.210415278413585,0.204206246125011,0.209561162083855,0.216513529929082,0.209390213656114,0.203493687619171,0.208362718051969,0.219197291548165,0.21000697069547,0.217848961380245,0.203700610315361,0.211070050061915,0.206175979963117,0.208485802994752,0.211666376822609
"4",2.57490311279324,2.0048274640058,2.91485448621325,2.02283847850025,2.41149132131798,2.24212313138614,1.93552977259909,2.65341747951224,2.44688348109151,2.55496852304878,2.40035297689487,2.21752543682785,2.50671422265668,2.55236736237654,2.52052822264296
"5",1.70544774881737,1.21851607548701,1.39710800715587,1.77262964474039,1.35054647825462,0.954909045824022,1.32102380660758,1.35755801493521,1.49273029690386,1.40371058210464,1.27387004197077,1.63010045022398,1.48323708967059,1.73851270604069,1.36777247491061
"6",0.681684600108451,0.6267524957034,0.809459402564643,0.653032754153123,0.765067788896479,0.599227441548732,0.722398743694757,0.630662445269943,0.772172029229986,0.764241304657643,0.850078364750284,0.787924104509064,0.830161456744889,0.789143496868378,0.764597140216099
"7",2.34158096002342,2.51811233520182,2.4992785032074,2.54812138614743,3.02619588982753,1.58152824198467,3.09038757587487,3.31108098647174,2.75083666092272,2.97532320122136,2.83460259852728,3.18079356327925,2.82766369536165,2.82203108963485,2.77021707450964
"8",2.42135707982926,2.99614027131918,3.15800299556853,2.97841269775596,2.77165890267008,2.91551092042004,3.13451155561993,2.94323858465617,3.1430772399898,3.0822781642696,2.9730656472264,3.08877512551009,3.20822509980456,3.2792193034939,3.21579459881349
"9",1.26353438293636,1.37149837292745,1.36237045435256,1.28312182219584,1.3050902041496,1.20703959150107,1.31416180942339,1.23744140461867,1.30091857802233,1.26682853325469,1.20613890946105,1.28513640078028,1.41515043844914,1.36976057021849,1.32390608234723
"10",0.927148239907803,1.69898799439289,1.22194740997073,1.06412212983585,1.55731821195602,0.938497079191478,1.44716566725652,1.84915365464791,1.69946289481742,1.72042169725807,2.02136904918929,1.73179241526264,1.48482117115148,1.88054956538432,1.56905230700729
