"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","School Closure",0.95,0.9,"mean",-0.0163851300138052,-0.0163098520958806,0.154872864527029,0.611178889566012,0.740107821500501,"First Intervention"
"2","Self Isolation",0.95,0.9,"mean",-0.0163872707756688,-0.0163201058615663,0.173162335039223,0.699639434350797,0.825420416508216,"First Intervention"
"3","Public Events",0.95,0.9,"mean",-0.0163832036496972,-0.016329106822928,0.138780407689527,0.553341941307461,0.663472358352386,"First Intervention"
"4","Lockdown",0.95,0.9,"mean",-0.016385764483853,-0.0163306121428347,0.169280793345538,0.703193553871325,0.816410051019593,"First Intervention"
"5","Social distancing",0.95,0.9,"mean",-0.0163893251616397,-0.0163290941637648,0.176136023089819,0.689330470664428,0.793780578318812,"First Intervention"
"6","School Closure",0.95,0.9,"mean",-0.00816484599478841,-0.00816483620612166,0.090535315551738,0.493694232546119,0.644425480238652,"Later Intervention"
"7","Self Isolation",0.95,0.9,"mean",-0.00816484563479801,-0.00816483198380399,0.109809674592568,0.624680021392685,0.787388637606422,"Later Intervention"
"8","Public Events",0.95,0.9,"mean",-0.00816484581846389,-0.00816483640091626,0.0724390282472465,0.418000946114214,0.526726402647855,"Later Intervention"
"9","Lockdown",0.95,0.9,"mean",-0.00816484588875502,-0.00816484051362957,0.107436126280742,0.616146593560677,0.762545733091797,"Later Intervention"
"10","Social distancing",0.95,0.9,"mean",-0.00816484600885987,-0.00816483492385277,0.111429200090174,0.607233649287517,0.747328717650507,"Later Intervention"
