"","date","country","grocery.pharmacy","parks","residential","retail.recreation","transitstations","workplace","schools_universities","self_isolating_if_ill","public_events","lockdown","social_distancing_encouraged"
"16",2020-02-28,"Auvergne-Rhône-Alpes",-0.0757142857142857,-0.545714285714286,0.0214285714285714,-0.0657142857142857,-0.1,0.122857142857143,0,0,0,0,0
"17",2020-02-29,"Auvergne-Rhône-Alpes",-0.0657142857142857,-0.438571428571429,0.0242857142857143,-0.0471428571428571,-0.0514285714285714,0.13,0,0,0,0,0
"18",2020-03-01,"Auvergne-Rhône-Alpes",-0.0471428571428571,-0.305714285714286,0.0257142857142857,-0.02,-0.0228571428571429,0.13,0,0,0,0,0
"19",2020-03-02,"Auvergne-Rhône-Alpes",-0.0342857142857143,-0.13,0.03,0.00857142857142857,0.00714285714285714,0.137142857142857,0,0,0,0,0
"20",2020-03-03,"Auvergne-Rhône-Alpes",-0.03,-0.105714285714286,0.0314285714285714,0.0157142857142857,0.0214285714285714,0.14,0,0,0,0,0
"21",2020-03-04,"Auvergne-Rhône-Alpes",-0.0285714285714286,-0.115714285714286,0.0314285714285714,0.0171428571428571,0.0285714285714286,0.142857142857143,0,0,0,0,0
"22",2020-03-05,"Auvergne-Rhône-Alpes",-0.0228571428571429,-0.0728571428571429,0.0328571428571429,0.0242857142857143,0.0442857142857143,0.145714285714286,0,0,0,0,0
"23",2020-03-06,"Auvergne-Rhône-Alpes",-0.0157142857142857,-0.0185714285714286,0.0342857142857143,0.0342857142857143,0.06,0.148571428571429,0,0,0,0,0
"24",2020-03-07,"Auvergne-Rhône-Alpes",-0.0171428571428571,-0.0414285714285714,0.0342857142857143,0.0285714285714286,0.0642857142857143,0.148571428571429,0,0,0,0,0
"25",2020-03-08,"Auvergne-Rhône-Alpes",-0.0185714285714286,-0.0928571428571429,0.0357142857142857,0.0257142857142857,0.0614285714285714,0.15,0,0,0,0,0
"26",2020-03-09,"Auvergne-Rhône-Alpes",-0.0242857142857143,-0.115714285714286,0.03,0.0214285714285714,0.0428571428571429,0.117142857142857,0,0,0,0,0
"27",2020-03-10,"Auvergne-Rhône-Alpes",-0.0228571428571429,-0.0757142857142857,0.0257142857142857,0.03,0.0342857142857143,0.0885714285714286,0,0,0,0,0
"28",2020-03-11,"Auvergne-Rhône-Alpes",-0.0271428571428571,-0.1,0.0228571428571429,0.0271428571428571,0.0214285714285714,0.0628571428571429,0,0,0,0,0
"29",2020-03-12,"Auvergne-Rhône-Alpes",-0.0385714285714286,-0.148571428571429,0.0157142857142857,0.0242857142857143,0.00142857142857143,0.0328571428571429,0,0,0,0,0
"30",2020-03-13,"Auvergne-Rhône-Alpes",-0.07,-0.154285714285714,0.0114285714285714,0.0257142857142857,-0.00571428571428571,0.00428571428571429,0,0,1,0,0
"31",2020-03-14,"Auvergne-Rhône-Alpes",-0.0757142857142857,-0.185714285714286,0.0157142857142857,0.04,0.00714285714285714,0.00285714285714286,1,0,1,0,0
"32",2020-03-15,"Auvergne-Rhône-Alpes",-0.0985714285714286,-0.172857142857143,0.0214285714285714,0.0971428571428572,0.0442857142857143,0.0142857142857143,1,0,1,0,0
"33",2020-03-16,"Auvergne-Rhône-Alpes",-0.158571428571429,-0.161428571428571,0.0385714285714286,0.152857142857143,0.0885714285714286,0.0614285714285714,1,1,1,0,1
"34",2020-03-17,"Auvergne-Rhône-Alpes",-0.132857142857143,-0.111428571428571,0.07,0.242857142857143,0.162857142857143,0.137142857142857,1,1,1,1,1
"35",2020-03-18,"Auvergne-Rhône-Alpes",-0.0642857142857143,0.0157142857142857,0.11,0.358571428571429,0.271428571428571,0.232857142857143,1,1,1,1,1
"36",2020-03-19,"Auvergne-Rhône-Alpes",0.00285714285714285,0.112857142857143,0.155714285714286,0.468571428571429,0.38,0.331428571428571,1,1,1,1,1
"37",2020-03-20,"Auvergne-Rhône-Alpes",0.0928571428571428,0.214285714285714,0.205714285714286,0.581428571428571,0.492857142857143,0.43,1,1,1,1,1
"38",2020-03-21,"Auvergne-Rhône-Alpes",0.177142857142857,0.357142857142857,0.235714285714286,0.681428571428571,0.607142857142857,0.505714285714286,1,1,1,1,1
"39",2020-03-22,"Auvergne-Rhône-Alpes",0.308571428571429,0.517142857142857,0.258571428571429,0.758571428571429,0.71,0.575714285714286,1,1,1,1,1
"40",2020-03-23,"Auvergne-Rhône-Alpes",0.434285714285714,0.598571428571429,0.285714285714286,0.815714285714286,0.781428571428571,0.632857142857143,1,1,1,1,1
"41",2020-03-24,"Auvergne-Rhône-Alpes",0.477142857142857,0.64,0.301428571428571,0.837142857142857,0.821428571428571,0.661428571428571,1,1,1,1,1
"42",2020-03-25,"Auvergne-Rhône-Alpes",0.482857142857143,0.662857142857143,0.307142857142857,0.841428571428571,0.834285714285714,0.67,1,1,1,1,1
"43",2020-03-26,"Auvergne-Rhône-Alpes",0.491428571428571,0.678571428571429,0.311428571428571,0.844285714285714,0.841428571428571,0.675714285714286,1,1,1,1,1
"44",2020-03-27,"Auvergne-Rhône-Alpes",0.498571428571429,0.687142857142857,0.312857142857143,0.845714285714286,0.845714285714286,0.68,1,1,1,1,1
"45",2020-03-28,"Auvergne-Rhône-Alpes",0.502857142857143,0.685714285714286,0.314285714285714,0.845714285714286,0.848571428571429,0.681428571428571,1,1,1,1,1
"46",2020-03-29,"Auvergne-Rhône-Alpes",0.514285714285714,0.69,0.314285714285714,0.847142857142857,0.851428571428571,0.682857142857143,1,1,1,1,1
"47",2020-03-30,"Auvergne-Rhône-Alpes",0.522857142857143,0.694285714285714,0.315714285714286,0.85,0.854285714285714,0.682857142857143,1,1,1,1,1
"48",2020-03-31,"Auvergne-Rhône-Alpes",0.511428571428571,0.685714285714286,0.315714285714286,0.86,0.852857142857143,0.682857142857143,1,1,1,1,1
"49",2020-04-01,"Auvergne-Rhône-Alpes",0.498571428571429,0.675714285714286,0.314285714285714,0.867142857142857,0.848571428571429,0.681428571428571,1,1,1,1,1
"50",2020-04-02,"Auvergne-Rhône-Alpes",0.482857142857143,0.665714285714286,0.312857142857143,0.874285714285714,0.845714285714286,0.68,1,1,1,1,1
"51",2020-04-03,"Auvergne-Rhône-Alpes",0.471428571428571,0.658571428571429,0.311428571428571,0.877142857142857,0.842857142857143,0.677142857142857,1,1,1,1,1
"52",2020-04-04,"Auvergne-Rhône-Alpes",0.457142857142857,0.654285714285714,0.31,0.878571428571429,0.84,0.675714285714286,1,1,1,1,1
"53",2020-04-05,"Auvergne-Rhône-Alpes",0.442857142857143,0.637142857142857,0.308571428571429,0.875714285714286,0.834285714285714,0.67,1,1,1,1,1
"54",2020-04-06,"Auvergne-Rhône-Alpes",0.427142857142857,0.621428571428571,0.305714285714286,0.874285714285714,0.828571428571429,0.667142857142857,1,1,1,1,1
"55",2020-04-07,"Auvergne-Rhône-Alpes",0.425714285714286,0.62,0.304285714285714,0.862857142857143,0.825714285714286,0.664285714285714,1,1,1,1,1
"56",2020-04-08,"Auvergne-Rhône-Alpes",0.424285714285714,0.62,0.301428571428571,0.852857142857143,0.824285714285714,0.661428571428571,1,1,1,1,1
"57",2020-04-09,"Auvergne-Rhône-Alpes",0.422857142857143,0.621428571428571,0.298571428571429,0.844285714285714,0.821428571428571,0.658571428571428,1,1,1,1,1
"58",2020-04-10,"Auvergne-Rhône-Alpes",0.414285714285714,0.62,0.297142857142857,0.838571428571429,0.818571428571429,0.657142857142857,1,1,1,1,1
"59",2020-04-11,"Auvergne-Rhône-Alpes",0.405714285714286,0.621428571428571,0.295714285714286,0.834285714285714,0.817142857142857,0.652857142857143,1,1,1,1,1
"60",2020-04-12,"Auvergne-Rhône-Alpes",0.4,0.625714285714286,0.295714285714286,0.83,0.817142857142857,0.648571428571429,1,1,1,1,1
"61",2020-04-13,"Auvergne-Rhône-Alpes",0.461428571428571,0.632857142857143,0.305714285714286,0.838571428571429,0.827142857142857,0.674285714285714,1,1,1,1,1
"62",2020-04-14,"Auvergne-Rhône-Alpes",0.444285714285714,0.632857142857143,0.302857142857143,0.834285714285714,0.825714285714286,0.67,1,1,1,1,1
"63",2020-04-15,"Auvergne-Rhône-Alpes",0.435714285714286,0.628571428571429,0.301428571428571,0.831428571428572,0.821428571428571,0.665714285714286,1,1,1,1,1
"64",2020-04-16,"Auvergne-Rhône-Alpes",0.432857142857143,0.624285714285714,0.301428571428571,0.827142857142857,0.818571428571429,0.662857142857143,1,1,1,1,1
"65",2020-04-17,"Auvergne-Rhône-Alpes",0.435714285714286,0.622857142857143,0.3,0.825714285714286,0.817142857142857,0.658571428571429,1,1,1,1,1
"66",2020-04-18,"Auvergne-Rhône-Alpes",0.444285714285714,0.621428571428571,0.298571428571429,0.825714285714286,0.815714285714286,0.654285714285714,1,1,1,1,1
"67",2020-04-19,"Auvergne-Rhône-Alpes",0.455714285714286,0.627142857142857,0.298571428571429,0.83,0.815714285714286,0.655714285714286,1,1,1,1,1
"68",2020-04-20,"Auvergne-Rhône-Alpes",0.4,0.621428571428571,0.287142857142857,0.815714285714286,0.802857142857143,0.624285714285714,1,1,1,1,1
"69",2020-04-21,"Auvergne-Rhône-Alpes",0.42,0.62,0.285714285714286,0.815714285714286,0.801428571428571,0.621428571428572,1,1,1,1,1
"70",2020-04-22,"Auvergne-Rhône-Alpes",0.428571428571429,0.617142857142857,0.284285714285714,0.814285714285714,0.8,0.618571428571429,1,1,1,1,1
"71",2020-04-23,"Auvergne-Rhône-Alpes",0.432857142857143,0.612857142857143,0.281428571428571,0.812857142857143,0.798571428571429,0.615714285714286,1,1,1,1,1
"72",2020-04-24,"Auvergne-Rhône-Alpes",0.434285714285714,0.607142857142857,0.28,0.81,0.795714285714286,0.612857142857143,1,1,1,1,1
"73",2020-04-25,"Auvergne-Rhône-Alpes",0.431428571428571,0.605714285714286,0.28,0.807142857142857,0.794285714285714,0.61,1,1,1,1,1
"74",2020-04-26,"Auvergne-Rhône-Alpes",0.424285714285714,0.594285714285714,0.278571428571429,0.804285714285714,0.79,0.601428571428571,1,1,1,1,1
"75",2020-04-27,"Auvergne-Rhône-Alpes",0.42,0.592857142857143,0.275714285714286,0.8,0.788571428571428,0.597142857142857,1,1,1,1,1
"76",2020-04-28,"Auvergne-Rhône-Alpes",0.417142857142857,0.601428571428571,0.274285714285714,0.797142857142857,0.788571428571428,0.595714285714286,1,1,1,1,1
"77",2020-04-29,"Auvergne-Rhône-Alpes",0.407142857142857,0.598571428571429,0.272857142857143,0.791428571428571,0.785714285714286,0.591428571428571,1,1,1,1,1
"78",2020-04-30,"Auvergne-Rhône-Alpes",0.385714285714286,0.612857142857143,0.27,0.784285714285714,0.785714285714286,0.588571428571429,1,1,1,1,1
"79",2020-05-01,"Auvergne-Rhône-Alpes",0.462857142857143,0.641428571428571,0.284285714285714,0.802857142857143,0.802857142857143,0.621428571428571,1,1,1,1,1
"80",2020-05-02,"Auvergne-Rhône-Alpes",0.441428571428571,0.651428571428571,0.282857142857143,0.797142857142857,0.802857142857143,0.618571428571429,1,1,1,1,1
"81",2020-05-03,"Auvergne-Rhône-Alpes",0.435714285714286,0.644285714285714,0.281428571428571,0.792857142857143,0.797142857142857,0.611428571428571,1,1,1,1,1
"82",2020-05-04,"Auvergne-Rhône-Alpes",0.418571428571429,0.628571428571429,0.277142857142857,0.784285714285714,0.79,0.604285714285714,1,1,1,1,1
"83",2020-05-05,"Auvergne-Rhône-Alpes",0.402857142857143,0.612857142857143,0.274285714285714,0.775714285714286,0.781428571428571,0.595714285714286,1,1,1,1,1
"84",2020-05-06,"Auvergne-Rhône-Alpes",0.392857142857143,0.61,0.271428571428571,0.77,0.775714285714286,0.588571428571429,1,1,1,1,1
"85",2020-05-07,"Auvergne-Rhône-Alpes",0.384285714285714,0.585714285714286,0.267142857142857,0.762857142857143,0.767142857142857,0.578571428571429,1,1,1,1,1
"86",2020-05-08,"Auvergne-Rhône-Alpes",0.34,0.554285714285714,0.258571428571429,0.75,0.754285714285714,0.568571428571429,1,1,1,1,1
"87",2020-05-09,"Auvergne-Rhône-Alpes",0.338571428571429,0.534285714285714,0.255714285714286,0.745714285714286,0.745714285714286,0.557142857142857,1,1,1,1,1
"88",2020-05-10,"Auvergne-Rhône-Alpes",0.328571428571429,0.542857142857143,0.254285714285714,0.742857142857143,0.744285714285714,0.547142857142857,1,1,1,1,1
"89",2020-05-11,"Auvergne-Rhône-Alpes",0.307142857142857,0.522857142857143,0.242857142857143,0.708571428571429,0.72,0.528571428571429,1,1,1,1,1
"90",2020-05-12,"Auvergne-Rhône-Alpes",0.282857142857143,0.485714285714286,0.23,0.675714285714286,0.692857142857143,0.51,1,1,1,1,1
"91",2020-05-13,"Auvergne-Rhône-Alpes",0.271428571428571,0.481428571428571,0.22,0.651428571428571,0.674285714285714,0.494285714285714,1,1,1,1,1
"92",2020-05-14,"Auvergne-Rhône-Alpes",0.264285714285714,0.46,0.208571428571429,0.627142857142857,0.651428571428571,0.477142857142857,1,1,1,1,1
"93",2020-05-15,"Auvergne-Rhône-Alpes",0.197142857142857,0.428571428571429,0.182857142857143,0.581428571428572,0.615714285714286,0.425714285714286,1,1,1,1,1
"94",2020-05-16,"Auvergne-Rhône-Alpes",0.177142857142857,0.358571428571429,0.167142857142857,0.547142857142857,0.581428571428572,0.397142857142857,1,1,1,1,1
"95",2020-05-17,"Auvergne-Rhône-Alpes",0.135714285714286,0.238571428571429,0.152857142857143,0.517142857142857,0.55,0.364285714285714,1,1,1,1,1
"96",2020-05-18,"Auvergne-Rhône-Alpes",0.132857142857143,0.187142857142857,0.15,0.51,0.54,0.36,1,1,1,1,1
"97",2020-05-19,"Auvergne-Rhône-Alpes",0.127142857142857,0.137142857142857,0.145714285714286,0.502857142857143,0.531428571428571,0.354285714285714,1,1,1,1,1
"98",2020-05-20,"Auvergne-Rhône-Alpes",0.0914285714285714,0.0428571428571429,0.137142857142857,0.478571428571429,0.514285714285714,0.347142857142857,1,1,1,1,1
"99",2020-05-21,"Auvergne-Rhône-Alpes",0.128571428571429,-0.104285714285714,0.142857142857143,0.484285714285714,0.522857142857143,0.395714285714286,1,1,1,1,1
"100",2020-05-22,"Auvergne-Rhône-Alpes",0.112857142857143,-0.191428571428571,0.141428571428571,0.47,0.521428571428571,0.414285714285714,1,1,1,1,1
"101",2020-05-23,"Auvergne-Rhône-Alpes",0.121428571428571,-0.15,0.145714285714286,0.471428571428571,0.535714285714286,0.414285714285714,1,1,1,1,1
"102",2020-05-24,"Auvergne-Rhône-Alpes",0.117142857142857,-0.177142857142857,0.142857142857143,0.462857142857143,0.527142857142857,0.404285714285714,1,1,1,1,1
"103",2020-05-25,"Auvergne-Rhône-Alpes",0.12,-0.191428571428571,0.141428571428571,0.455714285714286,0.522857142857143,0.401428571428571,1,1,1,1,1
"104",2020-05-26,"Auvergne-Rhône-Alpes",0.124285714285714,-0.208571428571429,0.14,0.448571428571429,0.518571428571429,0.395714285714286,1,1,1,1,1
"105",2020-05-27,"Auvergne-Rhône-Alpes",0.144285714285714,-0.215714285714286,0.141428571428571,0.451428571428571,0.515714285714286,0.39,1,1,1,1,1
"106",2020-05-28,"Auvergne-Rhône-Alpes",0.0971428571428572,-0.14,0.131428571428571,0.428571428571429,0.491428571428571,0.331428571428571,1,1,1,1,1
"107",2020-05-29,"Auvergne-Rhône-Alpes",0.0985714285714286,-0.124285714285714,0.125714285714286,0.425714285714286,0.475714285714286,0.302857142857143,1,1,1,1,1
"108",2020-05-30,"Auvergne-Rhône-Alpes",0.0757142857142857,-0.214285714285714,0.115714285714286,0.41,0.448571428571429,0.282857142857143,1,1,1,1,1
"109",2020-05-31,"Auvergne-Rhône-Alpes",0.05,-0.252857142857143,0.112857142857143,0.401428571428571,0.447142857142857,0.272857142857143,1,1,1,1,1
"110",2020-06-01,"Auvergne-Rhône-Alpes",0.0871428571428572,-0.314285714285714,0.12,0.412857142857143,0.461428571428571,0.317142857142857,1,1,1,1,1
"111",2020-06-02,"Auvergne-Rhône-Alpes",0.0742857142857143,-0.315714285714286,0.114285714285714,0.395714285714286,0.445714285714286,0.308571428571429,1,1,1,1,1
"112",2020-06-03,"Auvergne-Rhône-Alpes",0.0728571428571429,-0.262857142857143,0.111428571428571,0.385714285714286,0.437142857142857,0.302857142857143,1,1,1,1,1
"113",2020-06-04,"Auvergne-Rhône-Alpes",0.0742857142857143,-0.2,0.108571428571429,0.374285714285714,0.431428571428571,0.295714285714286,1,1,1,1,1
"114",2020-06-05,"Auvergne-Rhône-Alpes",0.0785714285714286,-0.155714285714286,0.104285714285714,0.357142857142857,0.421428571428571,0.287142857142857,1,1,1,1,1
"115",2020-06-06,"Auvergne-Rhône-Alpes",0.0785714285714286,-0.117142857142857,0.104285714285714,0.335714285714286,0.412857142857143,0.282857142857143,1,1,1,1,1
"116",2020-06-07,"Auvergne-Rhône-Alpes",0.0842857142857143,-0.02,0.104285714285714,0.317142857142857,0.401428571428571,0.268571428571429,1,1,1,1,1
"117",2020-06-08,"Auvergne-Rhône-Alpes",0.0471428571428572,0.0742857142857143,0.0914285714285714,0.288571428571429,0.374285714285714,0.212857142857143,1,1,1,1,1
"118",2020-06-09,"Auvergne-Rhône-Alpes",0.0642857142857143,0.14,0.0928571428571429,0.291428571428571,0.382857142857143,0.212857142857143,1,1,1,1,1
"119",2020-06-10,"Auvergne-Rhône-Alpes",0.07,0.137142857142857,0.0914285714285714,0.284285714285714,0.38,0.21,1,1,1,1,1
"120",2020-06-11,"Auvergne-Rhône-Alpes",0.0742857142857143,0.0914285714285714,0.0871428571428571,0.274285714285714,0.37,0.207142857142857,1,1,1,1,1
"121",2020-06-12,"Auvergne-Rhône-Alpes",0.0842857142857143,0.0814285714285714,0.0857142857142857,0.275714285714286,0.365714285714286,0.207142857142857,1,1,1,1,1
"122",2020-06-13,"Auvergne-Rhône-Alpes",0.0942857142857143,0.0885714285714286,0.0857142857142857,0.278571428571429,0.367142857142857,0.204285714285714,1,1,1,1,1
"123",2020-06-14,"Auvergne-Rhône-Alpes",0.0985714285714286,0.0228571428571429,0.0857142857142857,0.278571428571429,0.354285714285714,0.208571428571429,1,1,1,1,1
"124",2020-06-15,"Auvergne-Rhône-Alpes",0.0957142857142857,-0.0257142857142857,0.0828571428571429,0.272857142857143,0.344285714285714,0.204285714285714,1,1,1,1,1
"125",2020-06-16,"Auvergne-Rhône-Alpes",0.0885714285714286,-0.102857142857143,0.0785714285714286,0.26,0.327142857142857,0.2,1,1,1,1,1
"126",2020-06-17,"Auvergne-Rhône-Alpes",0.0842857142857143,-0.138571428571429,0.0757142857142857,0.252857142857143,0.317142857142857,0.197142857142857,1,1,1,1,1
"127",2020-06-17,"Auvergne-Rhône-Alpes",0.0842857142857143,-0.138571428571429,0.0757142857142857,0.252857142857143,0.317142857142857,0.197142857142857,1,1,1,1,1
"128",2020-06-17,"Auvergne-Rhône-Alpes",0.0842857142857143,-0.138571428571429,0.0757142857142857,0.252857142857143,0.317142857142857,0.197142857142857,1,1,1,1,1
"129",2020-06-17,"Auvergne-Rhône-Alpes",0.0842857142857143,-0.138571428571429,0.0757142857142857,0.252857142857143,0.317142857142857,0.197142857142857,1,1,1,1,1
"130",2020-06-17,"Auvergne-Rhône-Alpes",0.0842857142857143,-0.138571428571429,0.0757142857142857,0.252857142857143,0.317142857142857,0.197142857142857,1,1,1,1,1
"131",2020-06-17,"Auvergne-Rhône-Alpes",0.0842857142857143,-0.138571428571429,0.0757142857142857,0.252857142857143,0.317142857142857,0.197142857142857,1,1,1,1,1
"132",2020-06-17,"Auvergne-Rhône-Alpes",0.0842857142857143,-0.138571428571429,0.0757142857142857,0.252857142857143,0.317142857142857,0.197142857142857,1,1,1,1,1
"133",2020-06-17,"Auvergne-Rhône-Alpes",0.0842857142857143,-0.138571428571429,0.0757142857142857,0.252857142857143,0.317142857142857,0.197142857142857,1,1,1,1,1
"134",2020-06-17,"Auvergne-Rhône-Alpes",0.0842857142857143,-0.138571428571429,0.0757142857142857,0.252857142857143,0.317142857142857,0.197142857142857,1,1,1,1,1
"135",2020-06-17,"Auvergne-Rhône-Alpes",0.0842857142857143,-0.138571428571429,0.0757142857142857,0.252857142857143,0.317142857142857,0.197142857142857,1,1,1,1,1
"136",2020-06-17,"Auvergne-Rhône-Alpes",0.0842857142857143,-0.138571428571429,0.0757142857142857,0.252857142857143,0.317142857142857,0.197142857142857,1,1,1,1,1
"137",2020-06-17,"Auvergne-Rhône-Alpes",0.0842857142857143,-0.138571428571429,0.0757142857142857,0.252857142857143,0.317142857142857,0.197142857142857,1,1,1,1,1
"138",2020-06-17,"Auvergne-Rhône-Alpes",0.0842857142857143,-0.138571428571429,0.0757142857142857,0.252857142857143,0.317142857142857,0.197142857142857,1,1,1,1,1
"139",2020-06-17,"Auvergne-Rhône-Alpes",0.0842857142857143,-0.138571428571429,0.0757142857142857,0.252857142857143,0.317142857142857,0.197142857142857,1,1,1,1,1
"140",2020-06-17,"Auvergne-Rhône-Alpes",0.0842857142857143,-0.138571428571429,0.0757142857142857,0.252857142857143,0.317142857142857,0.197142857142857,1,1,1,1,1
"141",2020-06-17,"Auvergne-Rhône-Alpes",0.0842857142857143,-0.138571428571429,0.0757142857142857,0.252857142857143,0.317142857142857,0.197142857142857,1,1,1,1,1
"142",2020-06-17,"Auvergne-Rhône-Alpes",0.0842857142857143,-0.138571428571429,0.0757142857142857,0.252857142857143,0.317142857142857,0.197142857142857,1,1,1,1,1
"143",2020-06-17,"Auvergne-Rhône-Alpes",0.0842857142857143,-0.138571428571429,0.0757142857142857,0.252857142857143,0.317142857142857,0.197142857142857,1,1,1,1,1
"144",2020-06-17,"Auvergne-Rhône-Alpes",0.0842857142857143,-0.138571428571429,0.0757142857142857,0.252857142857143,0.317142857142857,0.197142857142857,1,1,1,1,1
"145",2020-06-17,"Auvergne-Rhône-Alpes",0.0842857142857143,-0.138571428571429,0.0757142857142857,0.252857142857143,0.317142857142857,0.197142857142857,1,1,1,1,1
"146",2020-06-17,"Auvergne-Rhône-Alpes",0.0842857142857143,-0.138571428571429,0.0757142857142857,0.252857142857143,0.317142857142857,0.197142857142857,1,1,1,1,1
"147",2020-06-17,"Auvergne-Rhône-Alpes",0.0842857142857143,-0.138571428571429,0.0757142857142857,0.252857142857143,0.317142857142857,0.197142857142857,1,1,1,1,1
"148",2020-02-16,"Bourgogne-Franche-Comté",-0.0185714285714286,-0.121428571428571,-0.00142857142857143,-0.03,-0.117142857142857,-0.00857142857142857,0,0,0,0,0
"149",2020-02-17,"Bourgogne-Franche-Comté",-0.0214285714285714,-0.124285714285714,0.00142857142857143,-0.0314285714285714,-0.124285714285714,-0.00857142857142857,0,0,0,0,0
"150",2020-02-18,"Bourgogne-Franche-Comté",-0.0271428571428571,-0.162857142857143,0.00285714285714286,-0.0385714285714286,-0.132857142857143,-0.01,0,0,0,0,0
"151",2020-02-19,"Bourgogne-Franche-Comté",-0.0242857142857143,-0.172857142857143,0.00428571428571429,-0.0357142857142857,-0.137142857142857,-0.01,0,0,0,0,0
"152",2020-02-20,"Bourgogne-Franche-Comté",-0.0257142857142857,-0.207142857142857,0.00428571428571429,-0.0385714285714286,-0.15,-0.00857142857142857,0,0,0,0,0
"153",2020-02-21,"Bourgogne-Franche-Comté",-0.0285714285714286,-0.26,0.00428571428571429,-0.0471428571428571,-0.19,-0.00857142857142857,0,0,0,0,0
"154",2020-02-22,"Bourgogne-Franche-Comté",-0.0271428571428571,-0.281428571428571,0.00285714285714286,-0.0371428571428571,-0.2,-0.00571428571428571,0,0,0,0,0
"155",2020-02-23,"Bourgogne-Franche-Comté",-0.0314285714285714,-0.325714285714286,0.00142857142857143,-0.0357142857142857,-0.198571428571429,-0.00571428571428571,0,0,0,0,0
"156",2020-02-24,"Bourgogne-Franche-Comté",-0.0357142857142857,-0.415714285714286,0.00428571428571429,-0.0428571428571429,-0.192857142857143,0.0242857142857143,0,0,0,0,0
"157",2020-02-25,"Bourgogne-Franche-Comté",-0.0328571428571429,-0.391428571428571,0.01,-0.0371428571428571,-0.177142857142857,0.0542857142857143,0,0,0,0,0
"158",2020-02-26,"Bourgogne-Franche-Comté",-0.0285714285714286,-0.384285714285714,0.0142857142857143,-0.0285714285714286,-0.165714285714286,0.08,0,0,0,0,0
"159",2020-02-27,"Bourgogne-Franche-Comté",-0.0257142857142857,-0.331428571428571,0.0228571428571429,-0.0185714285714286,-0.144285714285714,0.11,0,0,0,0,0
"160",2020-02-28,"Bourgogne-Franche-Comté",-0.0257142857142857,-0.32,0.03,-0.01,-0.105714285714286,0.14,0,0,0,0,0
"161",2020-02-29,"Bourgogne-Franche-Comté",-0.02,-0.22,0.0328571428571429,0.00428571428571429,-0.0457142857142857,0.151428571428571,0,0,0,0,0
"162",2020-03-01,"Bourgogne-Franche-Comté",-0.0142857142857143,-0.114285714285714,0.0342857142857143,0.0157142857142857,-0.0242857142857143,0.15,0,0,0,0,0
"163",2020-03-02,"Bourgogne-Franche-Comté",-0.01,0.00285714285714287,0.0371428571428571,0.03,-0.0114285714285714,0.152857142857143,0,0,0,0,0
