"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-1.19689343547427,-0.969574256062976,-0.111845245597434,0.435214715763834,0.497242898094568,"pooled"
"2","global: transit",0.95,0.9,"mean",0.567847194223582,0.602677775704764,0.771478239655241,0.88642207320682,0.899268032777637,"pooled"
"3","global: grocery",0.95,0.9,"mean",-1.81351444087322,-1.51819444765827,-0.52117959215839,0.183827576550625,0.278470764836517,"pooled"
"4","global: parks",0.95,0.9,"mean",-4.59221394853859,-4.16529388405566,-2.59594119703775,-1.31669043745443,-1.15762830498286,"pooled"
"5","global: retail",0.95,0.9,"mean",0.331354088266267,0.39807126442175,0.659476139190962,0.839850445233394,0.855656017077077,"pooled"
"6","global: workplace",0.95,0.9,"mean",0.052319373349771,0.16590598132632,0.539841661577425,0.788435225115761,0.811945140861429,"pooled"
"7","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-0.416322426230579,-0.280503510088244,0.151345150735641,0.531984178152359,0.581246041823839,"partial"
"8","Auvergne-Rhône-Alpes: retail",0.95,0.9,"mean",-0.621801252393963,-0.444118883500713,0.0532999350634486,0.457277761747179,0.52661323202083,"partial"
"9","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-0.74383529414957,-0.602849898076021,-0.0655495531577024,0.352986491375306,0.418950365078036,"partial"
"10","Bourgogne-Franche-Comté: retail",0.95,0.9,"mean",-0.792750004446532,-0.618088384478687,-0.0389663575294503,0.400203885014511,0.471076132226953,"partial"
"11","Bretagne: transit",0.95,0.9,"mean",-0.828483549784734,-0.649207266394952,-0.0431619218026007,0.400546092252154,0.470287864897397,"partial"
"12","Bretagne: retail",0.95,0.9,"mean",-0.809496586560739,-0.608060340660452,-0.031004478402343,0.412255031450891,0.476814081442438,"partial"
"13","Centre-Val de Loire: transit",0.95,0.9,"mean",-0.631766923947996,-0.508224926580091,0.000330973420819253,0.40500778062273,0.464037185347248,"partial"
"14","Centre-Val de Loire: retail",0.95,0.9,"mean",-0.689346423336828,-0.529845141198938,0.0220786667957245,0.43284302498568,0.489839749571729,"partial"
"15","Corse: transit",0.95,0.9,"mean",-1.25885115873944,-1.01154951991734,-0.204843376626316,0.326681580267447,0.390332267620754,"partial"
"16","Corse: retail",0.95,0.9,"mean",-1.27187508667116,-0.998907690402314,-0.21410796046491,0.305949531381595,0.387332205151947,"partial"
"17","Grand Est: transit",0.95,0.9,"mean",-0.766772781072673,-0.596576855270889,-0.0648647576245489,0.390834240032976,0.473200905006895,"partial"
"18","Grand Est: retail",0.95,0.9,"mean",-0.736436708330434,-0.564945970142953,-0.0134601222002263,0.426433366952649,0.503644129502139,"partial"
"19","Hauts-de-France: transit",0.95,0.9,"mean",-0.769790737249776,-0.612593451392202,-0.062340628632467,0.37598220581082,0.451660612555105,"partial"
"20","Hauts-de-France: retail",0.95,0.9,"mean",-0.721298985297969,-0.572132407877594,-0.0652231722007469,0.377253276806696,0.451934888796131,"partial"
"21","Normandie: transit",0.95,0.9,"mean",-0.53695086875718,-0.381848369157157,0.0873686072765177,0.475386209694809,0.543330265267289,"partial"
"22","Normandie: retail",0.95,0.9,"mean",-0.527203052599538,-0.408390742264268,0.0786662354975772,0.460667323073446,0.514994045519477,"partial"
"23","Nouvelle-Aquitaine: transit",0.95,0.9,"mean",-0.940784497186374,-0.759542214862458,-0.11465498103988,0.348829314057302,0.406880079154173,"partial"
"24","Nouvelle-Aquitaine: retail",0.95,0.9,"mean",-0.830277491731364,-0.675018075124715,-0.0835531413505388,0.35791246397792,0.452261405936498,"partial"
"25","Occitanie: transit",0.95,0.9,"mean",-1.05357698775695,-0.826774201732543,-0.185141207344157,0.301123589089943,0.393704622592097,"partial"
"26","Occitanie: retail",0.95,0.9,"mean",-1.05224430909686,-0.841622276904916,-0.181653475634573,0.343878255494447,0.423364078449927,"partial"
"27","Pays de la Loire: transit",0.95,0.9,"mean",-0.945172644133497,-0.751852133157664,-0.129696080098221,0.350386877048181,0.415366947101966,"partial"
"28","Pays de la Loire: retail",0.95,0.9,"mean",-0.960446415965168,-0.775484110745727,-0.127538073460779,0.355565503655876,0.423109974446777,"partial"
"29","Provence-Alpes-Côte d'Azur: transit",0.95,0.9,"mean",-0.457473784433934,-0.315256651016515,0.136475130519835,0.530670838637274,0.586480493271102,"partial"
"30","Provence-Alpes-Côte d'Azur: retail",0.95,0.9,"mean",-0.662529979291582,-0.479839546689009,0.0477949547391219,0.44797403713101,0.493374427337741,"partial"
"31","Île-de-France: transit",0.95,0.9,"mean",-0.438165182856927,-0.316798700218792,0.125651884871157,0.495816810045628,0.56466154601389,"partial"
"32","Île-de-France: retail",0.95,0.9,"mean",-0.530305356159206,-0.374286221393747,0.111750981947268,0.479366035227706,0.547686521625378,"partial"
"33","France-hopitaux: transit",0.95,0.9,"mean",-0.216664346254838,-0.123401322642477,0.245582798904912,0.568107274975401,0.617383210702021,"partial"
"34","France-hopitaux: retail",0.95,0.9,"mean",-0.280886023256072,-0.161904535703156,0.223973808809963,0.541045293676714,0.598757115129814,"partial"
"35","France-OC19: transit",0.95,0.9,"mean",-0.100341623832691,0.00454951894415362,0.345061135880265,0.634872473030057,0.682555604800384,"partial"
"36","France-OC19: retail",0.95,0.9,"mean",-0.103240427069236,-0.0263164855495717,0.324274673337716,0.612271755866885,0.659883102823027,"partial"
"37","France-EHPAD: transit",0.95,0.9,"mean",-2.29710640420122,-1.78920073049492,-0.47814592912446,0.500880483566274,0.562540999196308,"partial"
"38","France-EHPAD: retail",0.95,0.9,"mean",-2.23474672659521,-1.81568852297616,-0.48338947206606,0.450469347423182,0.521345366374044,"partial"
