"","time","country","region","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","predicted_min2","predicted_max2","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths","death_min","death_max","death_min2","death_max2","rt","rt_min","rt_max","rt_min2","rt_max2"
"1",2020-02-13,"France","Auvergne-Rhône-Alpes",0,0,38.8842223357224,17.4750277258789,76.9100270077422,38.8842223357224,17.4750277258789,76.9100270077422,28.0178207587118,46.6950879987714,0,0,3.88842223357225e-14,1.74750277258789e-14,7.69100270077422e-14,3.88842223357225e-14,1.74750277258789e-14,7.69100270077422e-14,2.80178207587118e-14,4.66950879987714e-14,3.07578177409104,2.73212731649128,3.46277892252168,2.95150406180462,3.1990927843694
"2",2020-02-14,"France","Auvergne-Rhône-Alpes",0,0,77.7684446714448,34.9500554517577,153.820054015484,38.8842223357224,17.4750277258789,76.9100270077422,28.0178207587118,46.6950879987714,0,0,1.44280774501171e-06,6.74288124411379e-07,2.72859708423803e-06,1.44280770612748e-06,6.74288106936352e-07,2.728597007328e-06,1.05696229519562e-06,1.71511430802893e-06,3.07578177409104,2.73212731649128,3.46277892252168,2.95150406180462,3.1990927843694
"3",2020-02-15,"France","Auvergne-Rhône-Alpes",0,0,116.652667007167,52.4250831776366,230.730081023227,38.8842223357224,17.4750277258789,76.9100270077422,28.0178207587118,46.6950879987714,0,0,1.9237436120584e-05,8.99050810995971e-06,3.63812935079501e-05,1.77946283755723e-05,8.31621998554834e-06,3.3652696423712e-05,1.30358683074126e-05,2.11530764656901e-05,3.20629208364293,2.84912933725394,3.6011871686643,3.07681426475944,3.33344722746232
"4",2020-02-16,"France","Auvergne-Rhône-Alpes",0,0,155.53688934289,69.9001109035154,307.640108030969,38.8842223357224,17.4750277258789,76.9100270077422,28.0178207587118,46.6950879987714,0,0,0.000126967078178103,5.9337353427874e-05,0.000240116536721774,0.000107729642057519,5.03468453179142e-05,0.000203735243213824,7.8919851374606e-05,0.000128061868332827,3.297237897133,2.93193810096627,3.69301235618548,3.1637076410472,3.43002828633354
"5",2020-02-17,"France","Auvergne-Rhône-Alpes",0,0,194.421111678612,87.3751386293943,384.550135038711,38.8842223357224,17.4750277258789,76.9100270077422,28.0178207587118,46.6950879987714,0,0,0.000511234863910056,0.000238922752575256,0.0009668328730068,0.000384267785731953,0.000179585399147382,0.000726716336285025,0.000281504291287099,0.000456792110705038,3.3203898320763,2.9561747098511,3.71493965833363,3.18607650625585,3.45409357853276
"6",2020-02-18,"France","Auvergne-Rhône-Alpes",0,0,233.305334014334,104.850166355273,461.460162046453,38.8842223357224,17.4750277258789,76.9100270077422,28.0178207587118,46.6950879987714,0,0,0.00163181551566907,0.000762619848962489,0.00308604321536488,0.00112058065175901,0.000523697096387233,0.00211921034235808,0.000820907382601928,0.00133207211256913,3.37121729194483,2.99825000066912,3.77242391034506,3.23175750010877,3.5103381919423
"7",2020-02-19,"France","Auvergne-Rhône-Alpes",0,0,301.949821701547,139.871851421457,585.729303174701,68.6444876872127,35.0216850661835,124.269141128248,52.4958639797977,81.0969228230234,0,0,0.00416682865533506,0.00194734405284966,0.00788018815724019,0.00253501313966599,0.00118472420388717,0.0047941449418753,0.0018570827526587,0.00301345583920682,3.38381528839985,3.00543885144526,3.78723478153239,3.24221169136135,3.52138366852645
"8",2020-02-20,"France","Auvergne-Rhône-Alpes",1,1,386.056410954319,183.19480400852,736.921036504611,84.1065892527722,43.3229525870631,151.19173332991,64.3635543922562,99.3747142509785,0,0,0.00925719706822775,0.00432647901670826,0.017506434706241,0.00509036841289268,0.0023791349638586,0.00962624654900078,0.00372920989941376,0.00605109010523805,3.4356300140373,3.03716844110973,3.85040322961074,3.28958364099002,3.57640427864064
"9",2020-02-21,"France","Auvergne-Rhône-Alpes",0,1,490.710652879529,238.36790136567,921.83821763823,104.65424192521,55.1730973571501,184.917181133618,80.7292623659403,123.211243981557,0,0,0.0183678171347893,0.00858655456842201,0.0347296948743855,0.00911062006656158,0.00426007555171376,0.0172232601681445,0.00667597836763426,0.0108296162808532,3.51226177057135,3.09551922683798,3.9481647256109,3.36152120484861,3.65790921969934
"10",2020-02-22,"France","Auvergne-Rhône-Alpes",0,1,620.154022056461,308.620884510796,1147.28495043096,129.443369176932,70.252983145126,225.446732792729,100.874052981719,151.632100668184,0,0,0.0333734059891007,0.0156136280226359,0.0630673657525316,0.0150055888543113,0.00702707345421386,0.0283376708781461,0.0110037092976307,0.0178336906538276,3.52698731368413,3.10508437803336,3.96610236443657,3.37133902458653,3.67234784024272
