"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-1.21320431863951,-1.08212359397078,-0.598329924196413,-0.208971194407886,-0.15246047538844,"pooled"
"2","global: transit",0.95,0.9,"mean",0.593093501094603,0.63057308100779,0.770999571306089,0.870333744021767,0.884248151166815,"pooled"
"3","global: grocery",0.95,0.9,"mean",-1.3022050866693,-1.1502654884712,-0.480613467842481,0.0267875690163894,0.106380842179448,"pooled"
"4","global: parks",0.95,0.9,"mean",-0.166373457304914,-0.123695953406902,0.0528834982106589,0.212988750743978,0.233992229679571,"pooled"
"5","global: retail",0.95,0.9,"mean",0.374847434560639,0.45611347789922,0.652916511355288,0.803908153033063,0.820048559691067,"pooled"
"6","global: workplace",0.95,0.9,"mean",0.123367957690506,0.197003074918931,0.494842581854257,0.708475745475452,0.734931454325544,"pooled"
"7","Auvergne-Rhône-Alpes: ",0.95,0.9,"mean",-2.25742521633821,-1.59844548154551,-0.19578588461023,0.59578300949743,0.705322191931412,"partial"
"8","Bourgogne-Franche-Comté: ",0.95,0.9,"mean",-2.09425984581501,-1.2807842786736,-0.155916574855994,0.584917333455156,0.688521469928823,"partial"
"9","Bretagne: ",0.95,0.9,"mean",-2.23970605881912,-1.50103537410195,-0.161265773867822,0.632585007733902,0.724219512217895,"partial"
"10","Centre-Val de Loire: ",0.95,0.9,"mean",-2.15741044028853,-1.40135902252171,-0.18792518907803,0.625910231165529,0.723296839690907,"partial"
"11","Corse: ",0.95,0.9,"mean",-2.29508460299152,-1.68439818673502,-0.203766612458263,0.614100924594539,0.732582272539546,"partial"
"12","Grand Est: ",0.95,0.9,"mean",-2.96688715920552,-1.7139241469002,-0.255379314489791,0.610407023897272,0.705800381773172,"partial"
"13","Hauts-de-France: ",0.95,0.9,"mean",-2.17278014394276,-1.44403212487698,-0.163721797400257,0.602122898095632,0.708036784307145,"partial"
"14","Normandie: ",0.95,0.9,"mean",-2.0308693996927,-1.31950048870182,-0.165269435272012,0.594745020458176,0.693007743385567,"partial"
"15","Nouvelle-Aquitaine: ",0.95,0.9,"mean",-2.77065349436437,-1.56815756918477,-0.305329190167145,0.606790340393216,0.716904733490851,"partial"
"16","Occitanie: ",0.95,0.9,"mean",-2.89250061486396,-1.84230352442594,-0.248263178211708,0.642510092317044,0.736812108628136,"partial"
"17","Pays de la Loire: ",0.95,0.9,"mean",-2.54087464959562,-1.58257992721487,-0.208853711936236,0.620424014551092,0.70466222154361,"partial"
"18","Provence-Alpes-Côte d'Azur: ",0.95,0.9,"mean",-2.1158580290544,-1.48487218634989,-0.1650191494325,0.614671236206514,0.698501319618871,"partial"
"19","Île-de-France: ",0.95,0.9,"mean",-2.09819006885219,-1.3950037740887,-0.153461491216208,0.61708718924102,0.687625880180625,"partial"
"20","France-hopitaux: ",0.95,0.9,"mean",-2.1628064833524,-1.38579733435605,-0.176967173961767,0.58123387492711,0.674783421595218,"partial"
"21","France-OC19: ",0.95,0.9,"mean",-2.11378802780415,-1.41560292859953,-0.19236790364451,0.61945686298976,0.700805267646896,"partial"
"22","France-EHPAD: ",0.95,0.9,"mean",-2.49187508716432,-1.48473319014198,-0.195826408196924,0.621534571786984,0.71024941002789,"partial"
"23","Denmark: ",0.95,0.9,"mean",-2.48719378882965,-1.62651762549617,-0.192142112225329,0.630447946603955,0.729989354288716,"partial"
"24","Italy: ",0.95,0.9,"mean",-2.67856068037328,-1.67634452556201,-0.273393094568472,0.630519582837268,0.738612294481601,"partial"
"25","Germany: ",0.95,0.9,"mean",-2.40427022699619,-1.51856719685392,-1.63000826015988,0.633081522528701,0.734165515782879,"partial"
"26","Spain: ",0.95,0.9,"mean",-2.54049325083119,-1.67009681372382,-0.201567025105118,0.612747178029772,0.70234059022636,"partial"
"27","United_Kingdom: ",0.95,0.9,"mean",-2.11311975903696,-1.37810709007509,-0.182819656474889,0.634616029030663,0.744758416457708,"partial"
"28","France: ",0.95,0.9,"mean",-2.07947743774324,-1.4099462823261,-0.165975186585669,0.595556305041984,0.70339801627167,"partial"
"29","Norway: ",0.95,0.9,"mean",-2.38134191992706,-1.49016175484425,-0.186998435901009,0.619173891204259,0.728287201488377,"partial"
"30","Belgium: ",0.95,0.9,"mean",-2.12537506606899,-1.34101228030451,-0.151493164629723,0.618869957206727,0.727359589348376,"partial"
"31","Austria: ",0.95,0.9,"mean",-2.45570305159417,-1.57404393057483,-0.190084135919306,0.591412428284603,0.702911148134754,"partial"
"32","Sweden: ",0.95,0.9,"mean",-2.37993705728939,-1.43064129958052,-0.188677150666364,0.572036721552832,0.691924983212366,"partial"
"33","Switzerland: ",0.95,0.9,"mean",-2.27167866043021,-1.60753889804626,-0.184920492568744,0.59650493995778,0.675718270884127,"partial"
"34","Greece: ",0.95,0.9,"mean",-2.28952675672802,-1.42934433157311,-0.171361728918675,0.60047133820396,0.689874277185449,"partial"
"35","Portugal: ",0.95,0.9,"mean",-2.19192589563862,-1.50340362333085,-0.168893798882632,0.611370442039156,0.697355789150396,"partial"
"36","Netherlands: ",0.95,0.9,"mean",-2.3946443976314,-1.57324698758918,-0.176026190612809,0.614216884275462,0.705924490608135,"partial"
