"","time","country","region","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","predicted_min2","predicted_max2","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths","death_min","death_max","death_min2","death_max2","rt","rt_min","rt_max","rt_min2","rt_max2"
"1",2020-01-26,"France","Auvergne-Rhône-Alpes",0,0,46.9554133804885,15.5835024585459,103.490265772439,46.9554133804885,15.5835024585459,103.490265772439,30.8121822359914,58.5355910793373,0,0,4.69554133804884e-14,1.55835024585459e-14,1.03490265772439e-13,4.69554133804884e-14,1.55835024585459e-14,1.03490265772439e-13,3.08121822359914e-14,5.85355910793373e-14,3.14478431470271,2.66116242675945,3.69613918069073,2.95673867838434,3.30842053546344
"2",2020-01-27,"France","Auvergne-Rhône-Alpes",0,0,93.910826760977,31.1670049170917,206.980531544877,46.9554133804885,15.5835024585459,103.490265772439,30.8121822359914,58.5355910793373,0,0,1.10096841137908e-06,3.87485007176891e-07,2.39025112089217e-06,1.10096836442366e-06,3.87484991593388e-07,2.39025101740191e-06,7.38016005082491e-07,1.36614086988668e-06,3.14478431470271,2.66116242675945,3.69613918069073,2.95673867838434,3.30842053546344
"3",2020-01-28,"France","Auvergne-Rhône-Alpes",0,0,140.866240141465,46.7505073756376,310.470797317316,46.9554133804885,15.5835024585459,103.490265772439,30.8121822359914,58.5355910793373,0,0,2.00492134201443e-05,7.05630565196836e-06,4.35277291572303e-05,1.89482450087652e-05,6.66882064479147e-06,4.11374780363381e-05,1.2701643876946e-05,2.35120033922603e-05,3.14478431470271,2.66116242675945,3.69613918069073,2.95673867838434,3.30842053546344
"4",2020-01-29,"France","Auvergne-Rhône-Alpes",0,0,187.821653521954,62.3340098341835,413.961063089755,46.9554133804885,15.5835024585459,103.490265772439,30.8121822359914,58.5355910793373,0,0,0.000142778213201688,5.02506852411682e-05,0.00030997781625498,0.000122728999781543,4.31943795891998e-05,0.00026645008709775,8.22693630928797e-05,0.000152288755916842,3.14478431470271,2.66116242675945,3.69613918069073,2.95673867838434,3.30842053546344
"5",2020-01-30,"France","Auvergne-Rhône-Alpes",0,0,234.777066902442,77.9175122927294,517.451328862193,46.9554133804885,15.5835024585459,103.490265772439,30.8121822359914,58.5355910793373,0,0,0.00062563975955655,0.000220193444975258,0.00135829159141341,0.000482861546354863,0.00016994275973409,0.00104831377515843,0.000323678282650126,0.00059916062467188,3.14478431470271,2.66116242675945,3.69613918069073,2.95673867838434,3.30842053546344
"6",2020-01-31,"France","Auvergne-Rhône-Alpes",0,0,281.732480282931,93.5010147512752,620.941594634632,46.9554133804885,15.5835024585459,103.490265772439,30.8121822359914,58.5355910793373,0,0,0.00200799245964555,0.000706711442841146,0.00435944044778919,0.001382352700089,0.000486517997865888,0.00300114885637579,0.000926637358802521,0.0017152977153693,3.14478431470271,2.66116242675945,3.69613918069073,2.95673867838434,3.30842053546344
"7",2020-02-01,"France","Auvergne-Rhône-Alpes",0,0,357.465990548453,124.383178079784,768.817238782621,75.7335102655222,30.8821633285086,147.875644147989,54.37689613081,91.4903091938445,0,0,0.00519755575708429,0.00182927585743412,0.0112841234478877,0.00318956329743874,0.00112256441459297,0.00692468300009846,0.00213807120967161,0.00395778200221277,3.14477124311506,2.66113497314046,3.69613291418686,2.95672510153092,3.30840882230634
"8",2020-02-02,"France","Auvergne-Rhône-Alpes",0,0,448.495242547247,161.879422252029,945.25592304792,91.0292519987936,37.4962441722448,176.438684265299,65.5778810843039,109.896290423521,0,0,0.0114931618592693,0.00404516983288868,0.0249517448388973,0.006295606102185,0.00221589397545456,0.0136676213910097,0.00422026647253337,0.00781187131951705,3.14476770458908,2.66112848841425,3.69613085830615,2.95672153845448,3.30840538262395
"9",2020-02-03,"France","Auvergne-Rhône-Alpes",0,0,557.818368176719,208.348594376021,1154.20355397812,109.323125629472,46.4691721239925,208.947630930195,79.8156948194094,131.148651727784,0,0,0.0226449026759888,0.00797281563089956,0.0491553682829644,0.0111517408167195,0.00392764579801088,0.024203623444067,0.00747731845050678,0.013836401379196,3.14476345000169,2.66112074017669,3.69612836284936,2.95671726183132,3.30840123193192
"10",2020-02-04,"France","Auvergne-Rhône-Alpes",0,0,689.769144580191,266.672997420397,1399.9508191706,131.950776403472,58.3244030443762,245.747265192484,97.6434104456887,157.227558050056,0,0,0.0407741260931159,0.0143717529814038,0.0884644709438921,0.018129223417127,0.00639893735050424,0.0393091026609278,0.0121655018781832,0.0224862088180271,3.14475833524185,2.66111160508336,3.69612527576783,2.95671214825798,3.30839618691716
"11",2020-02-05,"France","Auvergne-Rhône-Alpes",0,0,849.505376310978,339.817584137094,1690.40695020154,159.736231730787,73.1445867166969,290.456131030937,120.16796957596,189.147320731932,0,0,0.0684295479286584,0.0241733564789776,0.148298937649073,0.0276554218355425,0.00980160349757385,0.0598344667051809,0.0185859206487514,0.0342786425225247,3.14475215354025,2.66110085242448,3.69612140315702,2.95670601292937,3.30839000075833
"12",2020-02-06,"France","Auvergne-Rhône-Alpes",0,0,1043.12400767074,432.473944366989,2033.66164502948,193.618631359758,92.6563602298949,343.254694827939,148.094026949019,228.625353112538,0,0,0.108616148631148,0.0385167247657295,0.234929974645622,0.0401866007024896,0.0143433682867519,0.0866310369965493,0.0270717119769995,0.0497545051007265,3.14474465933695,2.66108818729803,3.69611652088732,2.95669863432148,3.30838238608377
"13",2020-02-07,"France","Auvergne-Rhône-Alpes",5,5,1277.93988156881,549.20360486923,2439.84451531541,234.815873898072,116.729660502241,406.182870285933,182.079774108942,275.216793402283,0,0,0.1647785614951,0.0587688227460294,0.355357319572862,0.0561624128639524,0.0202520979802999,0.12042734492724,0.0380072595968506,0.0694329139940032,3.14473556226753,2.66107326012829,3.69611035887314,2.95668975195071,3.30837300246421
"14",2020-02-08,"France","Auvergne-Rhône-Alpes",0,5,1562.81171653887,696.664541184478,2920.87586424457,284.871834970059,147.460936315248,481.031348929159,223.934363997586,332.188994114146,0,0,0.240774773980965,0.0865464762409711,0.517043184810269,0.0759962124858646,0.0277776534949417,0.161685865237407,0.0517772618342776,0.0937622491318819,3.14472451352327,2.66105566147833,3.69610258117779,2.95667905633588,3.30836143674181
"15",2020-02-10,"France","Auvergne-Rhône-Alpes",0,5,1908.50846717168,882.907539963495,3493.61744019351,345.696750632813,186.242998779017,572.741575948941,275.265298357804,400.887261654747,0,0,0.3412767335607,0.123905752561993,0.728567108930087,0.100501959579736,0.0373592763210219,0.211523924119818,0.0690307463064375,0.123638635257662,3.14471109004432,2.66103491094754,3.69609276498344,2.95666617667889,3.30834718176519
"16",2020-02-11,"France","Auvergne-Rhône-Alpes",0,5,2328.13733709043,1118.16858400494,4172.51933391813,419.628869918749,235.261044041442,678.901893724624,338.055316485819,483.682505215098,0,0,0.471701090138597,0.173362959734622,0.999550534725125,0.130424356577897,0.0494572071726292,0.270983425795038,0.0903983190738636,0.159922894586616,3.14469477677437,2.66101044335175,3.69608037663977,2.95665066707807,3.30832961281888
"17",2020-02-12,"France","Auvergne-Rhône-Alpes",0,5,2837.65835118004,1413.45175611922,4976.26865467929,509.52101408961,295.28317211428,803.749320761154,416.352837881171,582.926569247339,0,0,0.638465021546507,0.23805834397218,1.3408963537302,0.16676393140791,0.0646953842375575,0.341345819005079,0.116561721347967,0.203884678257688,3.14467494589996,2.66098159279183,3.69606474246293,2.95663199070149,3.30830795985888
"18",2020-02-20,"France","Auvergne-Rhône-Alpes",1,6,3456.51041543811,1786.68057205898,5934.71142321649,618.852064258068,373.228815939764,958.4427685372,511.690828227887,705.037687788338,0,0,0.849258320262491,0.321939532648156,1.76632776780157,0.210793298715984,0.0838811886759761,0.425431414071364,0.148888484392418,0.256660417998955,3.1446508318463,2.66094757427107,3.69604501213744,2.95660950109614,3.30828127372918
"19",2020-02-27,"France","Auvergne-Rhône-Alpes",0,6,4208.37575778544,2252.9767010498,7065.28930177304,751.865342347334,466.296128990818,1130.57787855655,628.482513569815,851.249986083578,0,0,1.11321234636312,0.429925967934706,2.29171877604102,0.263954026100628,0.10798643528655,0.525391008239456,0.188624372072994,0.320508196249645,3.14462150080504,2.66090746225382,3.69602011253216,2.95658241980895,3.3082483846102
"20",2020-03-02,"France","Auvergne-Rhône-Alpes",26,32,5122.11410590542,2840.77970142238,8409.25590619926,913.73834811998,587.803000372583,1343.96660442622,774.649877750701,1029.99069786428,0,0,1.44123485763526,0.568160094628111,2.93190552770555,0.328022511272145,0.138234126693405,0.640186751664525,0.23700292860317,0.397417145307984,3.14458581346906,2.66086016548829,3.69598868938033,2.95654980946849,3.30820785079894
"21",2020-03-03,"France","Auvergne-Rhône-Alpes",4,36,6232.90451982935,3573.63780906515,10017.2333610431,1110.79041392393,732.858107642763,1607.97745484388,954.175431493244,1244.0493750316,0,0,1.84651326429822,0.744027814502062,3.70986798240014,0.405278406662954,0.175867719873951,0.777962454694591,0.296604445344869,0.488456437840581,3.1445423794255,2.66080439736077,3.69594903366257,2.95651054137413,3.30815789557088
