"","Auvergne-Rhône-Alpes","Bourgogne-Franche-Comté","Bretagne","Centre-Val de Loire","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","Provence-Alpes-Côte d'Azur","Île-de-France","France-hopitaux","France-OC19","France-EHPAD","Denmark","Italy","Germany","Spain","United_Kingdom","France","Norway","Belgium","Austria","Sweden","Switzerland","Greece","Portugal","Netherlands"
"1",3.6961242243181,2.46247050877661,3.51325453380357,3.26307458579186,1.35022393891655,2.38309293611999,2.52599388878704,4.87947406670196,3.32949433968341,2.22420703250917,3.08812116950272,4.67311783807688,3.79009735549829,3.76463363976613,4.52801638106326,7.87550042997951,3.33782186574967,3.22955631208072,4.76111551338101,4.37036784840304,3.82122350791756,4.88139415766169,3.02845369188139,6.32426307694463,2.9873121014146,2.52808726320727,3.32869368400141,1.50161918118266,3.63335444325548,2.90691315455834
"2",2.84587534047263,3.07291079134055,3.09090581903793,3.085234405405,1.65107619071569,2.57084386698998,2.7587354345467,3.7639729793316,2.1842632366917,2.83778528740444,2.8818664650651,3.43372789995838,3.28103268669238,3.60232896793484,4.33390105279014,6.59091597384385,3.489412852837,3.45395606187468,4.87000801531093,4.56154282674983,4.81495599239595,4.33067267021627,3.39799446188358,7.27694713161543,3.59959742841806,2.6412830049954,3.15729686740192,1.85107953100406,4.00458038409328,3.52582984153403
"3",2.85330559719121,2.64499662301933,3.67177117711778,2.97870339591661,1.79639993407113,2.16258846348963,2.44424523933164,3.51710468233056,2.50547719162592,2.24085446229705,3.07540635952564,3.74460623251448,3.30466374677052,3.6418213794201,4.07757257892433,7.55242855753454,3.46136179510032,3.31119555792489,4.31753994706058,4.40343703991972,3.62742049314618,4.15491483176026,2.65292065999204,6.78548306288363,3.353369523893,2.17341314431532,2.56289707274833,1.70221892296159,2.95583053720129,2.53539378553307
"4",3.35209043030517,2.54988707818836,3.24565073582463,3.92103224281893,0.845467690320053,2.29783049654294,2.62488895481618,3.21082162515156,2.91874649410786,2.35591426636227,2.63825562113597,4.32132829390315,2.9217207957657,3.76274602437764,4.17453599923765,6.23863319594516,2.96187000789234,3.52027156864902,3.67969680272875,4.42539026383881,3.26867194913082,4.63410231869092,2.91243292343321,6.74305426966617,3.94421824067401,2.04396648892425,2.94221255620954,1.16372738298102,2.85260170497074,2.79003649911448
"5",2.93307811496102,2.88637095589474,2.77557614445917,2.62368238670651,1.08657615374958,2.57301137759024,2.94355510012146,3.39577957348581,2.53210946655295,2.48774631823515,2.44362210872636,4.30168028924482,3.11538313982221,3.55260700523616,4.18093886805654,5.270309286814,2.69260050733582,3.15175839738445,3.78757941222042,3.8992009487714,3.61013954673936,4.15046593919795,2.84861184916578,5.51109723631168,3.28084209676384,2.19523616179956,3.08985204361599,1.44468989617073,2.43305039108428,2.9237295525084
"6",3.21401474100588,2.66089333262349,4.03455490466043,3.25453937019817,1.87121823170509,2.37192674702714,2.93174951812047,3.70514447741776,2.93230494536118,2.70643952145603,2.50249882878051,3.69177258395737,3.40024243049785,3.82218351208255,4.48443385353734,6.93791288653161,3.54641882818152,3.08929549337626,3.69925066087592,4.12698149866643,3.83119255087829,4.53443175029283,2.07942960914901,6.70711808230803,3.50871142357989,2.48300981010991,3.33084013834499,1.66986267562277,3.11623470096148,3.35753998155443
"7",3.12936703612878,2.91539141287633,3.71740050546024,3.6679854547696,2.1395547606714,2.35839584993881,2.72237743315739,2.36684386939026,2.41727467947283,2.6182521280997,2.41052690200336,4.59723826868752,3.17999312072003,3.47170040751615,3.9419973335164,5.67630657811188,3.07603028196885,3.31263290137428,4.29951037815891,3.44257041189586,3.67311789068484,4.28336820535937,2.57657524952392,5.69315316048419,3.58010877573085,2.21925049606009,2.89077804493387,1.60768416587158,2.73282042908594,2.72036478781669
"8",3.0524561414503,2.60483596638674,3.06453080555589,3.37313885548752,1.35853031190397,2.66449093314994,3.0375632160009,4.77417853947376,2.75667646042639,2.78293801940515,2.76238655752978,4.70487745643684,3.75926843516949,3.63518836645668,4.74821737934692,8.1187613939093,3.01101124286356,3.38522384599389,4.9677338567776,4.07546739427212,4.19309154415316,4.77943453093435,3.26814214887991,6.11801451382435,3.51919471256948,2.21768944929347,3.4131404073397,1.52097998488729,2.78345730806372,2.91680189486854
"9",3.3858920214041,2.51691632948368,3.71998764259699,3.47873226421379,1.53753248768206,2.57161874069498,2.92619924366287,3.83513344579714,2.52289843260392,2.71283627975102,3.12446394547249,4.0840437054859,3.76330260495792,3.44723775070282,3.87495333542514,6.25482726738842,3.93518082400285,3.44378481995281,4.01731055075007,4.06926824287436,4.14947688960512,4.57225159071179,2.41541223782573,5.95648355120179,4.4183573416353,2.50939895063844,3.16313334772998,1.85956496027147,3.02948254602033,2.94301182564292
"10",2.78354081653619,2.72430971825932,3.44308913123386,4.87506536822392,1.3660134835811,2.2517550632692,2.73972620274474,3.97812227080986,3.66744362875938,2.12118692313449,3.39124017989938,4.50389530869397,2.98220625530278,3.9140768923719,4.26102087308361,6.37908777740708,3.85204412342343,3.42523827811171,4.17312725600468,4.13740832325432,3.68850617368925,4.78447424032787,2.22372105031046,6.3186609699588,3.70019046262268,1.97506869886557,3.04283661346791,1.12049547501118,2.79313365351981,2.82767350735994
"11",3.02407284928414,2.71858449374798,3.15215148791236,3.86810542137307,1.2628285757849,2.63588216674977,3.03881232739901,2.83153131289327,3.23610036097217,2.64566196050922,2.49215843453627,4.28983607821724,3.38365566102758,3.60573173491976,4.24246233528446,6.60221093336924,3.13007839066197,3.36294171306435,3.8242410595551,4.07418765496876,3.64833130005538,4.69201425501117,2.03202930865594,6.45723734022347,3.45966106333776,2.15945292881545,3.11787048876676,1.65373947466661,2.70184530497043,2.96152557330865
"12",3.15860225641907,2.21686566917098,3.4801742695172,3.43150942385995,1.31539964444706,2.37413100634887,2.53889004743188,2.57284054583981,2.87889961064016,2.40884840837777,2.93617574606425,4.39283815302908,2.84022964609889,3.3099015939784,4.20440129227156,5.63717396159843,3.46646798213806,3.08932504232154,3.8010970160971,3.66887256048296,3.47081248809542,4.31906829011042,2.66345777542714,5.57124677306989,3.18301671722425,2.03734675755479,2.74563041116196,0.961466697223403,2.68180511424911,2.48994803364568
"13",2.91307939336921,2.82499406507229,2.96753308393964,3.91117226065284,1.11828714299167,2.80325486396072,2.8031620800838,3.91111334650003,2.18705162371904,2.62085044801927,3.24809818150056,2.92127480279985,3.64107629904791,3.397776471935,4.29786116678076,6.51845000388343,3.17006765960904,3.32525456123026,4.0406853071923,3.81916791588817,3.89770723984458,4.59949906544323,2.53811954128856,6.34383460130889,4.06442188603927,2.41898642360758,2.93727201803065,1.27475270499039,3.08428749819889,2.77690008134469
"14",3.12470463214633,2.69126710597987,2.72878504528011,3.34559227220069,1.81289178927357,2.26216170756565,2.63580646700184,2.84320171176659,2.57068783527283,2.77789060574567,3.05106983052168,3.83864264776613,3.31092466171622,3.53153949617538,4.40487056316626,6.9723423950889,3.37921987814321,3.22919560525243,4.07154129088182,4.17792523461365,4.0705439179388,4.365925512136,3.23478282766702,6.51026756920312,2.85001660089007,2.51171780613575,2.90498389533254,1.0522575677895,2.91783111792149,3.18326090882754
