"","Bretagne","Centre-Val de Loire","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","France-hopitaux","France-OC19","France-EHPAD","Denmark","Italy","Germany","Spain","United_Kingdom","France","Norway","Belgium","Austria","Sweden","Switzerland","Greece","Portugal","Netherlands"
"1",2.3677380465623,3.02565699368402,2.34946986894346,2.6619182262906,2.54523395969931,3.68972638750759,2.10288374720463,2.53530279721638,3.05357050890177,3.66137040621572,4.34870720502015,6.60359345009145,3.2108407790782,3.44352295582755,3.90214898143392,4.59925627984911,3.69841762912501,4.31486044317593,1.94393982869722,4.1533784053285,3.20055969102527,2.03006279691162,3.02103348181312,1.44975392085672,2.83383611859709,2.68516410106269
"2",2.76008709429092,3.6640542524966,1.13058842820202,2.70133985790783,2.86056842139306,3.92237000715475,3.34791538998899,2.55148059086383,2.76956910584745,3.84137762730261,3.83351484480399,5.83492241834316,3.86378107567992,3.50041673504491,3.89165217359245,5.00890780308947,3.91699266052997,4.50291144011778,3.00807749119027,5.38775058722452,3.90141582236564,2.32559721534647,2.80378997243084,1.29659006080156,2.88719668129437,2.83784868873846
"3",3.1455979934601,3.8770221302978,1.45851683781855,2.63647104562873,2.91726693770947,3.41342587373578,2.78590291907857,3.0503844433494,3.08400970824835,3.61922933396837,3.92664642487433,5.7076655617173,3.11934198655334,3.66158847278515,4.37802238861712,4.50849270656963,4.14541269744502,4.04636063556364,2.79807306647897,4.85910388266626,3.26659440813174,2.6388411653962,3.16003602230185,1.42432628854219,3.08466576209703,3.125385815784
"4",2.50611796152111,3.40760650138457,1.62671345807654,2.43307961478297,2.81479733312113,3.77801209954245,3.0936084697532,2.46749461208859,3.22339910579349,3.45143336760563,4.37555804460886,6.33043418033036,3.71059569963374,3.38474481955008,3.52531486460723,4.93566193187556,3.68986643525422,4.52163255310007,2.60791575926702,5.47655796018484,3.44541795066806,2.1488360925016,2.8582893035826,1.50822920521573,2.74334314374458,2.62673519766302
"5",3.53325321738678,4.00654050719434,1.71838563747004,3.05957292053658,2.48685664841321,3.41508839462996,2.12152398967954,2.32459470775446,2.92182178360706,3.49430075049153,4.02814688210092,7.04426812418745,2.4561269521855,3.41138153317886,4.54580450992046,4.61972136656654,4.04967003305911,3.81118394053796,2.2460482792238,5.64071195840914,3.14222792585575,2.20620677308976,3.19290544665698,2.071601406781,3.3699245688822,2.74755155672944
"6",3.23220578441045,3.27005786595525,2.2620044527195,2.51661196865661,2.67746875411271,3.82265677537501,3.05061821142539,2.5143080051331,2.95003206102632,3.84667688344135,4.17666778727272,5.90161445736274,3.17621345639994,3.45546921862546,3.81173371106707,3.81094637357077,3.98451856547865,3.92375288080513,3.15955435328355,4.99150435510912,3.77981000134439,2.29864869181161,2.81982345511444,1.69261943923753,2.92350966163875,2.7506114905195
"7",2.79194450250872,3.26422513802142,1.77566882531375,2.34868439277239,2.35074380247055,2.65521212371789,3.01732972978387,2.71563668302603,2.48814722178957,3.55588188051396,4.06897302126524,5.9548953001476,4.86921157094902,3.56642919978784,3.62610071355497,4.6276159373553,3.93522589515919,3.97150009483135,2.51937249591641,5.12123333704978,3.16351610242851,2.15794836311833,3.08088759470291,1.42431866451873,2.44881709923051,2.71758907902518
"8",3.39488005814272,3.04119179837947,1.372071076102,2.47302069160868,2.32581472620426,3.95513585149126,2.53646577404822,2.79047161764328,3.03437375655105,3.55351402793044,4.23179952221128,7.34628440833393,3.70684077663724,3.58472832964402,3.2183097827014,4.92221836601947,3.72601707593609,4.25144183059409,2.72997470974472,4.73526098996991,4.04377791204903,2.12691724703737,3.36820371611883,1.79667139007611,2.81878751345176,3.08918317523389
"9",3.2333442978171,3.82955813178516,2.24720176113433,2.52531339721377,2.64388204139935,3.54657211489054,3.1853396183849,2.82424092826318,3.48553661729829,3.68227870814927,4.27709677058284,5.81624871683229,3.45309306357031,3.35685563397217,3.92648485918856,4.05835416431929,3.58835215055469,4.45043844570608,2.65422165066833,5.7334034083406,4.71395158603105,2.06201619931329,3.15622714153901,1.50463688733288,2.9175760331901,2.93159344325569
"10",2.76824095258672,6.74690173932734,1.80121526798541,2.86305840627521,2.90752870539958,5.10879321779903,3.13773104184301,2.72642026881765,3.1207377610843,4.12282796497267,4.46593237321929,7.3412671689651,3.86681249507228,3.41702740562123,3.32769662912391,4.33111481381695,3.66099106182679,4.75170832850593,3.912263796893,5.31968742756664,4.88568229351397,2.08585352515304,3.5249202326969,1.98496329726845,3.97487221043203,3.11513060890011
