"","Auvergne-Rhône-Alpes","Bourgogne-Franche-Comté","Bretagne","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","Provence-Alpes-Côte d'Azur","Île-de-France","France-hopitaux","France-OC19","France"
"28",3.15842070194546,3.71591802915783,3.44925144435071,3.49043383176236,3.03777020050796,3.64519714615524,3.6559406792442,3.17224416433702,3.31608886855296,3.39976358198971,3.09035458100837,3.17930552115821,3.9358965511709,3.87901008656271,3.277678411988
"29",2.71975640352366,3.87291343371427,3.02419547967696,3.98922629109004,3.13359173218903,3.23632827492173,3.2036922604901,3.08521441349378,2.95862930130097,3.28397810610428,2.72139202964327,3.45506862728299,3.05204861663286,3.52137252861053,3.51945472809861
"30",3.45925229686755,3.12218877824878,3.40590035519697,2.91253557546578,3.27098282699488,2.85351234089325,3.05638143501052,2.15873187182993,3.10847670985482,3.61772713278201,3.75335977500175,4.28433385260226,4.06988146625205,4.03154866598253,3.88648923039683
"31",2.96945730117729,2.82899977055364,3.43478359514148,3.08956072983391,3.8343581671982,3.10997788684042,2.96413689485145,3.76711114819057,3.94353456251715,3.47376664507338,3.65618353795884,2.85805463078283,3.63276959278604,3.40053708383517,3.80666712668653
"32",3.31219650758209,3.29446968168711,3.36338516190077,3.36600755068104,3.33057912315161,3.31748894521906,3.38845965890847,3.25336026701613,3.30198092154361,3.3640812803712,3.27138284523613,3.34477823667449,3.29033775669381,3.32060816605926,3.30278757295837
"33",2.88074261922077,3.05145457168053,3.48851821920383,3.49614674533012,3.84765015016101,2.07147389043408,3.23971629052289,3.09558622407416,3.03188046384415,4.12706622556603,3.65968691532891,3.57097182490124,3.90675417387426,3.01592841997422,4.17001918684187
"34",3.2164010207057,3.61794525798243,3.47013536621789,3.22867922334056,3.87827897976784,2.90544482403542,3.56896722403619,3.38675160195745,3.53248515133867,2.84865588262695,2.65038260018064,3.78156622688907,3.7236591878755,3.57652863448883,2.9787970661477
"35",3.21032044030123,3.18684727546617,3.17733984046379,2.9863642822052,3.29569060393772,3.30413839883376,3.06112590699455,3.59338234429896,2.78591872717721,2.90257892572196,2.88983271885234,3.42853803799307,3.30758427059971,3.22128876735342,3.05956136177419
"36",3.29650053991858,3.30597978008047,3.29237617577757,3.29740382296776,3.30709944160855,3.36777966728954,3.36413986799798,3.23438264388091,3.27015966822636,3.29896855852014,3.14552337134231,3.26763309435094,3.35601095664859,3.2490368616313,3.16544574522735
"37",2.80843116776039,3.79148430129509,3.12828263032448,2.63887630473543,3.03302968958449,1.73207708917476,3.18597603299868,2.62638085805782,2.90509069634201,4.207752996011,4.51249427091452,3.33100816834574,3.55779878064476,3.51674881737426,3.83112078811853
"38",3.28620154683233,3.26873605475576,3.23710469389734,3.29416092889784,3.26131124987931,3.2195708159156,3.19334660430505,3.30361344869445,3.24879464821612,3.28676613703619,3.24017750771727,3.26743673118838,3.36135505036824,3.25012334361623,3.17647124709453
"39",3.97983268311524,2.95260977970332,3.26625016869461,3.09652888774266,3.34328462135812,2.54709603986726,3.5107200907951,3.49700789397806,2.72074039704329,3.15401047851663,2.4563593781349,3.62536889686701,3.88764359151593,4.05405642423805,3.90234969006867
"40",3.02449122887388,3.59844367915062,3.25176089429764,3.38635502047596,3.56321332061757,2.92806861777729,3.20077785812141,3.16139625932906,3.61550149748836,3.62285579503392,3.12534356803483,3.75079672207003,3.39017953038009,3.17116471336367,3.36737888603702
"41",3.22150958748437,3.28812211148849,3.24159183788156,3.29989377320345,3.25271886367875,3.23209663494336,3.27090148583965,3.28445706104066,3.21799664588578,3.17137497083704,3.35270125780444,3.30524504122351,3.29830407033855,3.28534944189515,3.30326844221688
"42",2.8914234158646,3.57635496917877,3.28576852507572,2.94705477192367,2.7823340937304,2.55851726841318,3.16257130331933,2.97978041419719,2.93046977539846,3.88463915792041,2.83924678151708,3.51635930698088,4.26981615680818,3.40106912630058,3.04540522067945
"43",3.37123660536579,3.46895027816525,3.2312868291141,3.294598817768,3.24461953259626,3.21410397082548,3.06740398314122,3.03141039038801,3.25829752180016,3.33229018265444,3.2792976487379,3.29216642990456,3.32226274763658,3.26978381102332,3.3339495743769
"44",2.98985034281188,3.22323920467246,3.33701692054685,3.32579115495276,3.45195846770952,3.09014820220505,3.18646506445627,3.34119785139013,3.0805957644573,3.41074020893458,3.19506571255007,3.21414908123388,3.3517995963877,3.2102999341112,3.18034356762169
"45",2.53214677350109,3.21234528935711,2.84812960145401,3.43938399659116,3.78061166748167,1.73320805755329,3.79111394095026,2.96338471675752,2.79744517742453,2.70745123986479,3.00284892809456,4.62766979369684,3.72384182503684,3.96586997171298,3.59066185054733
"46",3.29458142370798,3.28064410528422,3.25664837445171,3.26759993597585,3.25544925911061,3.26275806770652,3.26172956365509,3.3126151566003,3.24736568038544,3.26845807891494,3.28679219500937,3.2744790401359,3.25556719449026,3.28833099113684,3.26398929643575
"47",3.43692372294234,2.44963188152631,3.86304904895927,3.64763165975585,3.67687112849701,2.56088385431242,3.04875775874785,3.36092927509265,3.13153413551155,2.83916654473205,3.41137050249229,3.06017026777737,4.19417588131495,3.58267740489889,3.43388179320827
"48",2.67119952192135,3.39314466184004,3.34179467862545,3.52209899894936,3.99181018102915,2.96377300450207,3.03599204845498,3.44557468441414,3.15290809366095,3.86872557244773,2.95337901477316,3.41593040389475,2.95339020954848,3.58628499070048,3.44100992093028
"49",3.56067659944974,3.19763981236581,3.08514261952291,3.28443415354656,3.17102136383268,3.28250573304886,3.16097419522246,3.48532666286399,3.07041207662302,3.41591940737478,3.4544418066902,3.2902049984887,3.12514868603334,3.2102980138829,3.38081000854046
"50",3.29373299668966,3.21503283181779,3.24729066562599,3.27618288664491,3.22630833644892,3.34030143074971,3.26621571565175,3.22102050984802,3.29326626760618,3.28039197382179,3.2666297690778,3.32105042350144,3.34777561998454,3.28975266614797,3.33332337724935
"51",2.74072226497338,2.99969401003071,1.88682929367082,2.78724530587306,3.27871055994516,2.37444386721016,2.89233015938651,2.83969963905107,3.20710672098736,3.12154562285858,3.33411339902321,3.27791227508013,3.80090252065917,3.68355229102462,3.5855385597949
"52",3.26328566277543,3.18959143443837,3.1945406557836,3.0930681426973,4.50263906273713,2.54655074053765,3.77903442303929,4.16217493602653,2.14582249148747,3.32271491379454,2.1033527369949,3.87390980930516,3.65633809870149,3.04996314737761,3.84665987051268
"53",3.13953310862514,3.30059500709187,3.44978160517072,2.94454106866955,3.23490154149498,2.89354783379493,3.06782985335495,3.42987009313673,3.49280728551619,3.24435477760477,3.43248579817126,3.52636230880759,3.07014850802158,3.15804483363085,3.44797430959438
"54",3.03304499355427,3.13167846536198,3.52301426434989,2.92630310836199,3.29468329304737,1.94036481437628,3.57517584401722,4.27222881936195,3.07115918302764,2.91116273251036,2.73252121770212,3.7774978665877,3.26010792281256,3.32540781179395,3.33070603277388
"55",2.89525383383852,3.38747202701274,3.14800904717846,3.22684715924734,4.17057544352231,2.74752636093364,3.14792901471962,3.77551902948877,3.17020656554476,3.19982866510393,3.21875448274036,3.37284780200028,3.71640283756746,3.4782726626445,3.20796139474348
"56",2.3478523446221,3.23834913637473,3.21865720394517,2.58758683276565,3.72609585244079,2.10970324032585,3.05505554464811,4.15805634987481,3.24906843169546,3.72667198813986,3.30697672678396,3.9257314231547,4.04963886814399,3.23664693161151,3.71408729308738
"57",3.38358825059707,3.62992035551562,3.78546173141733,3.01458863189128,3.69980249950131,2.90446047658357,3.29121707071055,3.15762270617973,3.23138798871318,3.24067344483517,2.77717483684079,3.59889229766882,3.82104612746295,3.55260980407896,3.32667179639663
"58",2.52153297019764,2.7984932502198,2.76965441090716,3.10835241394121,3.98454102467728,2.54505992627117,3.6525138400514,4.30312226901914,3.05834759431811,3.15544429816426,2.68939071173018,3.32344702561538,3.19763864852126,3.34115592845434,3.79437132655627
"59",3.40172919667826,3.54654751574722,3.30569418628229,3.48627463140135,2.99254486276382,3.00532391643669,2.83385867021176,3.61339390739649,3.11723896221317,3.62297155638528,2.81600423190975,3.97607067634224,3.87707911833288,3.20204495200729,3.42745222404034
"60",2.98770967864495,3.55306540011124,3.35983842113937,3.22659820405128,3.24937454095831,3.08645891730216,3.23877815750995,3.23177359611188,2.96470041170164,3.4991863852002,3.42066220803949,3.39589310201763,3.26491088547188,3.29217841520363,3.64301173460164
"61",2.58434739826262,3.38720959319602,3.71094088137307,2.62142902658133,4.29446326306592,2.09942030493504,2.93001798525286,2.12062707847794,3.23126156086167,3.31872434167007,3.39914249824188,3.5119352182261,3.19313330868956,3.52201150416063,3.65852128835594
"62",3.4125592938661,3.50612886843502,3.29866627528849,2.84296081635701,3.1683199674932,2.36576489176305,3.4134857542203,3.00344704824648,3.47401969024213,3.04311717516655,3.14368613775453,4.13386523492198,3.54998338851147,3.40954528305537,3.53935795439319
"63",3.30874868374901,3.25634750001117,3.27438784947615,3.26477173562133,3.34077706497382,3.26486674059406,3.28926568343332,3.30809174327926,3.29303393478252,3.28294951523714,3.27757647213099,3.30043338166286,3.25686947273759,3.3046529919821,3.31526310808038
"64",3.33462648254233,3.30456382501934,3.30537786385353,2.90655001191275,3.45674792158548,3.30853679563511,3.3303952740775,2.96079849620015,3.16653579472455,3.19016157298574,3.52960987667328,3.75918823494305,3.58987185234248,3.25689418382829,3.49855578141223
"65",2.98912494676652,4.16100526458322,3.48470576967011,2.93440849994299,3.52650367805756,2.47831305654949,2.40677920426613,3.44176177481229,3.65385010088561,3.63184075373583,3.20222517918867,3.79997711630487,3.46496821863947,3.80849372093959,3.95307543466342
"66",2.71097050543359,3.25496842421761,2.50685680425694,3.57781232661855,3.66023493546226,2.57547011728704,3.51610052802285,3.3041019491224,2.32462376234947,2.56296746321206,3.12958968902468,3.65285951687272,3.75366301418446,3.48263974731079,3.40906392194575
"67",3.25323577664662,3.24432554738994,3.20161834717924,3.14579537632944,3.26739758345896,3.27244525472771,3.28326914584599,3.31457706197659,3.23049399174843,3.26296572733893,3.12400225650794,3.33168769082237,3.28113152975521,3.39840667443872,3.2017312785132
"68",3.28985949402435,3.14392377056174,3.36633441020304,3.3872764660529,3.52832713877232,3.31630700422159,3.2910281525725,3.28538001538484,3.32976215842272,3.14850347108952,3.1867672384999,3.42862600415575,3.50100816456129,3.63460870505813,3.36136291156508
"69",3.13757551994975,3.47957233724294,3.31040949806286,3.04257042894445,3.21798385788278,3.22408113330159,3.05930529220424,3.29231962077386,3.26735794018044,3.16392411115012,3.53713098174422,3.37655402792912,3.48157242172334,3.16632521112767,3.33026760674602
"70",3.71987406304803,3.93585283538356,3.28416666716803,2.40558345849013,3.35839369954993,2.32906784708947,3.59712076905271,3.598504653883,2.70623031142104,3.74299054463734,3.15041399862898,3.48735687791786,3.5310705473831,3.99828616609528,2.99431289818245
"71",3.19207907240154,3.30027242565125,3.31293696056703,3.25921013961866,3.11283944786619,3.25744130963325,3.27824399647177,3.37579984715563,3.2405292938654,3.26349596718,3.30802647885557,3.20791291015758,3.40634171805756,3.54663000900303,3.1021835124536
"72",3.16396413411162,3.43692852745532,3.30839404705037,3.85265551252901,3.87723797178785,2.52277157245916,3.7073534755892,3.06000820477459,2.29133885720407,3.19835821760355,3.52328078008007,3.47967916194132,3.77586044499423,3.6079988331066,3.89777435231908
"73",3.36539999390532,3.8783100872724,3.49068509824939,3.22429632755992,3.35731435461809,2.17558486261645,2.52035726863469,3.56054984390824,3.28927302089611,4.20844528797939,3.27665253195031,5.03562697503543,3.77653628549181,3.81783283468136,3.46082492249526
"74",3.17258577324307,3.17910906524008,3.27125061676973,3.304211710344,3.29014350974845,3.13299042370892,3.25874907990464,3.25741674215944,3.20894825559689,3.13263510536418,3.38567932251518,3.34774271136979,3.17007341110445,3.22694688948064,3.23078359653495
"75",3.28472761678308,3.29962743798415,3.27898385787453,3.29781660143957,3.31497346387972,3.30560392606829,3.29836150733835,3.23878963814146,3.28836948446701,3.34118588233029,3.26980819586705,3.29212374781643,3.26984191350368,3.26472978109903,3.26294056565825
"76",2.3595274891122,2.8697948183865,3.61441010647451,3.27227447692254,3.39779984794047,2.07436687196589,3.64650207867874,3.43168543469246,2.8676427222418,3.5690481327432,2.90209696797913,3.33670987940195,3.6754146465493,3.53395436969376,3.73812310564815
"77",3.43720334392974,3.59643778225376,3.32241967123542,3.18411327575399,3.48506325156278,3.02360286766149,3.24656281310141,3.07924350310117,3.30472102351172,3.41774714772092,3.56570598197349,3.22053540243344,3.57996806006427,3.38868838096544,3.67204455706633
"78",3.19602393491237,3.37731159815312,3.01098161754192,2.64681018982831,3.63581408859408,3.11317247937047,3.43425859337367,2.8356202954591,2.88688863769223,3.33136939452189,3.22315292580741,3.40402698220616,4.00289316188072,3.1752572279053,3.01413038351561
"79",2.93613126601062,3.0873414720458,2.33511560938588,3.10389280895063,3.8410595533411,2.8817526280317,3.44370426323374,2.78547762623543,2.74883061360634,3.29757232313246,3.18002710071261,3.95995702503076,3.11751191023417,4.03810074499006,4.34755431409696
"80",3.24541026688585,2.95548834314726,2.44225132897411,3.04584082476514,3.31428474882482,2.85666067976894,3.43385777699549,3.09441263965185,3.07259979781518,3.39751238765054,3.59483860653935,4.11085821469004,3.53540545633833,3.03067454138463,3.60188367453614
"81",3.30112723351314,3.30747748733732,3.33039546752803,3.31642406902671,3.21075632857361,3.37402301420092,3.27416183585159,3.29252138824887,3.19015651481177,3.36118708950063,3.26094094583524,3.19455557733474,3.34055507026958,3.31958775563512,3.32022260697501
"82",3.112498318847,2.69700052901649,3.65738452888188,3.21162396692454,3.62984617178008,2.58343248370246,2.94442937458751,3.87379408707307,3.54281672444444,3.0984084540908,3.08506278122352,2.97605777669271,3.40454482339338,3.24032659532558,3.72960439300353
"83",3.06788142122711,3.3698367958023,3.39001255496298,3.37151323524247,3.25763354317461,2.7114402180253,3.25790405614923,3.22583914604362,2.71537538078347,2.9742448534019,3.24833430660107,4.06241865518879,3.86717378650454,3.61580950090242,3.93652284406182
"84",3.04905017111702,3.5501193712687,3.27245660355199,2.97470117060153,3.44848165112701,2.57301134012018,2.51127358612555,2.99138949059961,3.37963324832255,4.11798793563999,3.12101924100316,3.49898111707073,4.03069427993745,3.84888103153065,3.96366647627366
"85",2.88220758457245,3.89498462226439,2.75501830612742,2.90994513271615,3.57621957847271,2.4735327660446,3.41070820876469,3.62963155780411,3.2745397334817,3.9722070812394,3.25157726088711,3.91243657106975,3.57929867924164,3.12444948649116,3.16240632902938
"86",3.24956788025743,3.23482662903364,3.32130872032813,3.26634407025034,3.24196941976518,3.2923504912363,3.32760959258652,3.29834912044024,3.29676824911773,3.28445142307843,3.26337458788247,3.26949495595066,3.24947904149313,3.27321105136889,3.30683785263087
"87",2.67520770612056,3.18766664963557,3.03308587764542,2.78944901022102,3.27228103862066,3.03692278945743,2.94964724223067,2.9840294102544,2.59315118847758,4.1646861979707,2.34988391494071,3.84099872691638,3.99278646151144,3.55987106744292,3.75599101032903
"88",3.20374478797228,2.92570256418738,3.19418024120992,3.27880079822622,3.23346780180755,2.16837557407757,3.61633485382084,3.41906849099927,3.27457518187305,3.06038997217986,2.78817698158179,3.78001108327736,3.90422192752842,3.9761337050764,3.97556676435919
"89",3.35744907596866,3.31939879103962,3.2947249446432,3.24965963653118,3.47664531444526,3.13541464350992,3.2623374329151,3.08608693024883,3.26398422034127,3.33999410704157,3.13583328983353,3.4940551680793,3.42929137149977,3.58687345632052,3.54681037950977
"90",3.3011826428518,3.13372470878696,3.35241762372517,3.31606047159088,3.31762088960422,3.30772149621165,3.27058508061429,3.29992848592679,3.31477392225528,3.25844606645286,3.28695612909555,3.29913278827485,3.27816763045652,3.4412104461274,3.47113929711891
"91",3.45594585716565,3.43342074903801,3.36308275522158,3.44634598739017,3.32829841324519,3.20720495547228,3.13104502861073,3.15398192910151,3.04685065484654,3.67870950705821,3.21807611989937,3.34853890046441,3.3259794962415,3.04554681126834,3.16275603490999
"92",3.36864606209633,3.39030426896656,3.23537430017891,2.94755296948843,3.70069343692345,2.63971168097837,3.97452423121641,3.51821388704029,2.83276511829701,3.42224001135627,3.39362958339006,3.45123991532679,3.74083326201225,3.3081903652494,3.76131331639096
"93",3.08042247106237,2.94694513772463,3.00831266519867,3.22375545219919,3.06700131291608,2.34120869576364,3.526295158099,3.62345791982109,2.76175094315131,3.27919909990688,2.70199084728796,3.76792521105032,3.51406453685755,3.14341895559748,4.11904455698832
"94",3.23694042012773,3.21925203316838,3.32258353433866,3.29805735756912,3.32936193080077,3.2571963075636,3.34250434754985,3.27789496094938,3.27593435482922,3.23437389488454,3.30170525947858,3.32749267774129,3.30824188557303,3.2170508645252,3.33684368155509
"95",3.24602234374465,3.2533889061652,3.27246409612605,3.2836326234502,3.3103687343197,3.24813992064016,3.24882513387016,3.28258145670797,3.23561396298834,3.23804903545213,3.268031826039,3.31863656048258,3.2828499986976,3.2691651548572,3.31270301858681
"96",3.50034301016493,3.30068049995071,3.61130086862502,3.61822542407234,3.26977603213869,2.93415868616847,3.21718705159938,3.11403319904141,3.38798709047106,2.96008139303357,3.57843290777434,3.26475028317185,3.20714862539274,3.58977237565361,3.72065935038654
"97",2.8322988915864,3.33947786331896,3.162901839102,2.50922442788779,3.34787033389327,2.93413719931564,3.47537652461795,3.82707622934766,3.73184471301221,2.91444610779119,3.90649767157165,3.77979110491972,3.7510396272294,3.85668648501006,3.30775480659903
"98",3.10278087209865,3.14720859117495,3.14614996995639,2.6498828724606,3.14872809980254,2.96756348212696,3.58978180529042,3.03927605434765,3.00391647717978,3.62812572437835,2.97878690030358,3.02962191934228,3.65759285442604,3.37633281807142,3.1797549853047
"99",2.00103280297543,2.72639042591204,3.02661388558601,3.06368811712778,2.64564429075006,2.20282809432757,2.624606173014,2.98697631653098,3.82875465884912,4.00313632123743,3.39173236141638,3.78160559738225,3.69498041117458,3.64441680993259,3.47412868204812
"100",3.20325732555858,3.43080926281319,3.18856066663014,3.52457194193721,3.55177985869546,3.06008917647278,2.98953633838686,3.07922179234893,3.41966682973083,3.16787229707581,3.28809036147686,3.39444374840774,3.4131268078599,3.44006069817884,3.3940220551073
"101",2.44175426613215,3.00463795354235,2.90011033460081,3.04197998695636,3.28492326999285,2.11162182929062,3.40824132689112,3.36484615615686,3.66008670370675,3.00113792218443,4.37574586449477,3.24236325540856,3.64618739174499,3.82074171364245,3.86356164234214
"102",3.22063845379325,3.16998332704736,3.23083912764697,3.2152741440998,3.52117884943358,3.44463323229407,3.33240598957028,3.26340382367023,3.4142704716887,3.37975007685423,3.36422356654162,3.33240218555252,3.26697773538616,3.41902604883596,3.23443659121913
"103",3.36139437943859,2.9447900990631,3.44947838339494,3.6589438147727,3.66130880435921,3.02294846561946,3.12784518951983,3.07978672659552,3.59671810346934,3.04113118711809,2.9812387887291,4.1771363129527,3.3150931324205,4.22403696828127,3.67625410505389
"104",3.48245680300798,3.42781479507714,2.92165261427899,3.75852899002632,3.50774889344933,2.81731172665361,2.64669498026405,2.64253969444544,3.45279741160846,2.6932587324384,2.59170355214033,3.72286799548257,3.52144502125729,3.71882405992985,3.92037289373355
"105",3.51750025625611,4.22323414798212,2.95460735658443,3.23664026878077,3.5577570961724,2.92507340272503,2.98468050626108,3.5023395983756,3.8994824106549,3.58329380410679,3.52309571415448,3.55281308265278,3.90744403184117,3.43609752407393,4.21157694574268
"106",3.10775568464044,2.85093965274929,3.2078486642319,3.1272616420326,3.13583050834494,2.72399316147141,2.61158360810054,3.68920337758064,3.11139524693797,2.81333582679525,3.69408804092407,3.52369968227663,3.75023899007456,3.21787811896024,3.37665420067031
"107",3.58092364233906,3.16184523500561,2.88545956140226,3.62032875446926,4.17427343682904,2.47968849654656,2.73448429409938,2.76253776247318,2.86757035351993,2.89431598188464,2.44573136732499,3.66626808370443,4.03100721990442,3.72306779600791,3.74389121915073
"108",3.28293995659744,3.30932785745523,3.2895247216316,3.30189135022832,3.28321737898709,3.27650699324348,3.32611114395015,3.24031707673549,3.24638064560507,3.33356066345806,3.25505744852666,3.29792262135769,3.32274165460895,3.27858184442778,3.27152886134294
"109",3.26610704935868,3.26539445504911,3.27637382157457,3.27540957978312,3.26363660387346,3.28610183811711,3.28924278894,3.25504170112826,3.26855708227648,3.28608540500655,3.29400923915335,3.31271846201188,3.29625903979781,3.27720333330529,3.23099087709688
"110",2.79964205957077,4.1785605172256,3.08153841897761,3.19337632662078,4.31572115840727,2.26069784736501,2.94391927353222,3.52419091473643,2.36427262726775,1.97050796952752,4.1442871088095,3.85711000873611,3.92186785548402,3.22948271370467,3.76018402022779
