"","time","country","region","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","predicted_min2","predicted_max2","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths","death_min","death_max","death_min2","death_max2","rt","rt_min","rt_max","rt_min2","rt_max2"
"1",2020-02-13,"France","Auvergne-Rhône-Alpes",0,0,63.4495375009471,21.1391079274985,143.195993053091,63.4495375009471,21.1391079274985,143.195993053091,41.2497840913138,77.1918562352669,0,0,6.34495375009472e-14,2.11391079274985e-14,1.43195993053091e-13,6.34495375009472e-14,2.11391079274985e-14,1.43195993053091e-13,4.12497840913138e-14,7.71918562352669e-14,2.81458151219597,2.25738047716409,3.38993080578256,2.61512332429421,3.00606061665304
"2",2020-02-14,"France","Auvergne-Rhône-Alpes",0,0,126.899075001894,42.2782158549971,286.391986106182,63.4495375009471,21.1391079274985,143.195993053091,41.2497840913138,77.1918562352669,0,0,2.36630934448427e-06,7.88222645889134e-07,5.37356541117974e-06,2.36630928103473e-06,7.88222624750026e-07,5.37356526798374e-06,1.53817462138936e-06,2.90219827150647e-06,2.81458151219597,2.25738047716409,3.38993080578256,2.61512332429421,3.00606061665304
"3",2020-02-15,"France","Auvergne-Rhône-Alpes",0,0,190.348612502841,63.4173237824956,429.587979159273,63.4495375009471,21.1391079274985,143.195993053091,41.2497840913138,77.1918562352669,0,0,3.39170997582807e-05,1.12978576425561e-05,7.70211023176297e-05,3.15507904137964e-05,1.0509634996667e-05,7.16475369064499e-05,2.05089949518581e-05,3.86959769534196e-05,2.89255928246261,2.33344000997844,3.477155821382,2.69496509514446,3.08120296687778
"4",2020-02-16,"France","Auvergne-Rhône-Alpes",0,0,253.798150003788,84.5564317099942,572.783972212364,63.4495375009471,21.1391079274985,143.195993053091,41.2497840913138,77.1918562352669,0,0,0.000194037361108298,6.46342552506412e-05,0.000440632352117863,0.000160120261350017,5.33363976080851e-05,0.000363611249800233,0.00010408314938068,0.000196382083038604,2.96584380700972,2.3953347926727,3.56094092912984,2.76126626941744,3.15734983439387
"5",2020-02-17,"France","Auvergne-Rhône-Alpes",0,0,317.247687504736,105.695539637493,715.979965265455,63.4495375009471,21.1391079274985,143.195993053091,41.2497840913138,77.1918562352669,0,0,0.000873168124765266,0.000290854148553899,0.0019828455840292,0.000679130763656968,0.000226219893303257,0.00154221323191133,0.000441456116338745,0.000832930903922356,2.98344092359806,2.41275395650942,3.58104286862616,2.77775014540909,3.17474515362984
"6",2020-02-18,"France","Auvergne-Rhône-Alpes",0,0,380.697225005683,126.834647564991,859.175958318546,63.4495375009471,21.1391079274985,143.195993053091,41.2497840913138,77.1918562352669,0,0,0.00282931713042065,0.000942451518347253,0.00642499287222909,0.00195614900565538,0.000651597369793355,0.0044421472881999,0.0012715576870152,0.00239915057111201,3.01972674211577,2.45211083601352,3.63202511452954,2.81544456151032,3.20529609510148
"7",2020-02-19,"France","Auvergne-Rhône-Alpes",0,0,478.515109748602,167.568628491695,1051.3382537459,97.8178847429195,40.7339809267042,192.162295427349,70.1719399438678,117.215070111565,0,0,0.00719358021440904,0.00239619677926122,0.0163356384148138,0.0043642630839884,0.00145374526091396,0.00991064554258469,0.00283690672671577,0.00535262101208176,3.02716263095838,2.45560321299877,3.6529529360367,2.8232142492783,3.21484939743965
"8",2020-02-20,"France","Auvergne-Rhône-Alpes",1,1,596.9821313798,217.913547042796,1281.59767957632,118.467021631198,50.3449185511003,230.259425830427,85.7341193075911,141.763908231495,0,0,0.0158342537963363,0.00527477928031395,0.0359562513952647,0.00864067358192723,0.00287858250105273,0.0196206129804509,0.00561697007969198,0.0105974318950754,3.0602626543066,2.4812755313162,3.72515396112786,2.84748458540361,3.25842293466293
"9",2020-02-21,"France","Auvergne-Rhône-Alpes",0,1,740.583998910173,281.145945496518,1553.44841277857,143.601867530373,63.2323984537223,271.850733202245,106.040165961185,170.981740050602,0,0,0.0310074906460864,0.0103339490780106,0.0703966122733103,0.0151732368497501,0.00505916979769661,0.0344403608780456,0.00986711004786798,0.0186086072920336,3.1096948746864,2.49768981784614,3.80436576231957,2.88720056786603,3.32154060923543
"10",2020-02-22,"France","Auvergne-Rhône-Alpes",0,1,912.966489063422,360.494695974472,1871.73831948614,172.382490153249,79.3487504779542,318.289906707574,129.576639061922,204.339830554862,0,0,0.0557558224602493,0.0186058430961526,0.126512565159535,0.0247483318141629,0.00827189401814199,0.0561159528862243,0.0161050315011476,0.0303472665459539,3.11178056975352,2.49238861946056,3.81424968452109,2.88675680572119,3.32757911941881
"11",2020-02-23,"France","Auvergne-Rhône-Alpes",0,1,1123.43318988798,462.478524451126,2247.19298542357,210.466700824557,101.983828476654,375.454665937433,161.383499700324,248.523676072331,0,0,0.0935002995442464,0.03128951496668,0.21185932402795,0.0377444770839971,0.0126836718705274,0.0853467588684155,0.0246277851460631,0.0462592998830626,3.15606452406375,2.51282382117887,3.89687548933318,2.91742654273612,3.38660073592229
"12",2020-02-24,"France","Auvergne-Rhône-Alpes",0,1,1377.19373439474,589.965155192847,2682.52792770263,253.760544506762,127.486630741721,435.334942279054,198.843977675778,296.978251729971,0,0,0.148140719111105,0.0498262439753037,0.334871659401029,0.0546404195668585,0.0185367290086237,0.123012335373079,0.0358295152552658,0.066906352192008,3.15402357278489,2.44706842262508,3.94773762105917,2.89166877677057,3.40293128758971
