"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-1.70585151492004,-1.42373083841359,-0.369795851707487,0.322607189446012,0.405218471067081,"pooled"
"2","global: transit",0.95,0.9,"mean",0.00935620815698513,0.16237977596049,0.551017551906271,0.808621070856541,0.83054335684555,"pooled"
"3","global: grocery",0.95,0.9,"mean",-0.797486056014286,-0.583302006094312,0.104568945166301,0.552475933815649,0.607870373580709,"pooled"
"4","global: parks",0.95,0.9,"mean",-1.22130457608372,-0.918775069737208,-0.0940404716578987,0.502305616310491,0.561288416706869,"pooled"
"5","global: retail",0.95,0.9,"mean",0.262414108105878,0.341015260816649,0.640807421260553,0.832543944090465,0.850103179284384,"pooled"
"6","global: workplace",0.95,0.9,"mean",-0.154836189165695,0.020369096644476,0.463379178865097,0.765901309639013,0.801082223194518,"pooled"
"7","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-0.596322277314747,-0.474102962710628,-0.00898837799581132,0.38017034746485,0.455688811114241,"partial"
"8","Auvergne-Rhône-Alpes: retail",0.95,0.9,"mean",-0.620994821361611,-0.472115840749572,0.00382218242823831,0.392825795536845,0.452291009888364,"partial"
"9","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-1.0123559584691,-0.779470168453081,-0.149970803485861,0.266757164320945,0.328464639930022,"partial"
"10","Bourgogne-Franche-Comté: retail",0.95,0.9,"mean",-0.85912204655835,-0.709023903567166,-0.109988322687522,0.319271904197084,0.38146170394635,"partial"
"11","Bretagne: transit",0.95,0.9,"mean",-0.770668718545355,-0.601733380583091,-0.0702672363973602,0.327962738599347,0.403047645850915,"partial"
"12","Bretagne: retail",0.95,0.9,"mean",-0.817112408120252,-0.639761307639722,-0.077694335708669,0.330576408986942,0.418811048484665,"partial"
"13","Centre-Val de Loire: transit",0.95,0.9,"mean",-0.858493857820318,-0.70525527601896,-0.155608624745215,0.274289363028941,0.339315217940484,"partial"
"14","Centre-Val de Loire: retail",0.95,0.9,"mean",-0.908786870046396,-0.724494472149141,-0.145589839170293,0.262279876121476,0.31712020832466,"partial"
"15","Corse: transit",0.95,0.9,"mean",-0.629438209425937,-0.505247167229038,0.0517313020935447,0.487292309076621,0.544779441783856,"partial"
"16","Corse: retail",0.95,0.9,"mean",-0.626429224559898,-0.496042962554857,0.0277859772885453,0.443542162994578,0.5225052426263,"partial"
"17","Grand Est: transit",0.95,0.9,"mean",-0.402692323442203,-0.292329654656008,0.124604976599206,0.487625052434229,0.544510043465762,"partial"
"18","Grand Est: retail",0.95,0.9,"mean",-0.304758018752808,-0.213162506763787,0.156279650737144,0.483218809840166,0.532167730617226,"partial"
"19","Hauts-de-France: transit",0.95,0.9,"mean",-0.641830915919576,-0.512137785990547,-0.0486195315403877,0.335086777649226,0.404766524918222,"partial"
"20","Hauts-de-France: retail",0.95,0.9,"mean",-0.748998659844809,-0.56646664982626,-0.0752440475284016,0.318308777476941,0.380606900429809,"partial"
"21","Normandie: transit",0.95,0.9,"mean",-0.740955270560558,-0.515315308086838,-0.00572970350748433,0.380362238795637,0.438548518963698,"partial"
"22","Normandie: retail",0.95,0.9,"mean",-0.662432882680894,-0.51287763616037,-0.0228413720597374,0.37283045887564,0.421092862717579,"partial"
"23","Nouvelle-Aquitaine: transit",0.95,0.9,"mean",-0.849802534698581,-0.656041191957096,-0.114865783195429,0.297173812966877,0.35601533742962,"partial"
"24","Nouvelle-Aquitaine: retail",0.95,0.9,"mean",-0.881221633493177,-0.729091506895146,-0.11506125225776,0.317870671424081,0.377059556551335,"partial"
"25","Occitanie: transit",0.95,0.9,"mean",-1.42034651493344,-1.13074987827883,-0.362983043278696,0.130924286493793,0.199059555907401,"partial"
"26","Occitanie: retail",0.95,0.9,"mean",-1.14659390901402,-0.957110605544155,-0.285957073065994,0.180251534606427,0.26556402458436,"partial"
"27","Pays de la Loire: transit",0.95,0.9,"mean",-0.901076430991543,-0.743523633409128,-0.146813865527289,0.27442616399896,0.351078501143729,"partial"
"28","Pays de la Loire: retail",0.95,0.9,"mean",-0.960241388935037,-0.745615215912977,-0.143827951405537,0.290819965426567,0.352479544450085,"partial"
"29","Provence-Alpes-Côte d'Azur: transit",0.95,0.9,"mean",-0.964089706820531,-0.784037378211663,-0.185882937811992,0.237253935057181,0.315882160585723,"partial"
"30","Provence-Alpes-Côte d'Azur: retail",0.95,0.9,"mean",-0.948448291046015,-0.760478324637655,-0.184691488483769,0.233848426079414,0.31031485440766,"partial"
"31","Île-de-France: transit",0.95,0.9,"mean",-0.571410478399085,-0.437844387316831,0.0224551016806347,0.385185655613082,0.452322251529138,"partial"
"32","Île-de-France: retail",0.95,0.9,"mean",-0.572383923078231,-0.44424704298439,0.0108536108886954,0.364452136039509,0.435065625473151,"partial"
"33","France-hopitaux: transit",0.95,0.9,"mean",-0.306829851601286,-0.186941230467255,0.19769301071998,0.524533438219917,0.584956012797548,"partial"
"34","France-hopitaux: retail",0.95,0.9,"mean",-0.212232046031982,-0.122362770639224,0.207404952774629,0.530298007228694,0.589779201842471,"partial"
"35","France-OC19: transit",0.95,0.9,"mean",-0.17054383262315,-0.101539090393707,0.229659934735508,0.53472888272505,0.579882590868747,"partial"
"36","France-OC19: retail",0.95,0.9,"mean",-0.159444480089115,-0.0950831207499242,0.231776046379023,0.529472786661609,0.58289918471513,"partial"
"37","France-EHPAD: transit",0.95,0.9,"mean",-0.270986628787495,-0.170097435425667,0.192373065934134,0.513801780701588,0.564203467605423,"partial"
"38","France-EHPAD: retail",0.95,0.9,"mean",-0.300753774581657,-0.193225516879804,0.190214372408534,0.522357675068743,0.570430152046174,"partial"
