"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-1.58246769747717,-1.25400572678199,-0.0651612616263177,0.613349098798114,0.671211890245838,"pooled"
"2","global: transit",0.95,0.9,"mean",-0.973074711571209,-0.692071817193961,0.0932051813706814,0.615981128592999,0.667850387487568,"pooled"
"3","global: averageMobility",0.95,0.9,"mean",-0.761526872534378,-0.538072124267428,0.190242144013949,0.664578728233368,0.71110425108221,"pooled"
"4","Denmark: residential",0.95,0.9,"mean",-1.65648252885068,-0.96923321654837,-0.135216533134649,0.509783596745764,0.642297274741707,"partial"
"5","Denmark: transit",0.95,0.9,"mean",-1.58578635161218,-0.996441456310171,-0.0969401920473222,0.484825249396304,0.632307906330681,"partial"
"6","Denmark: averageMobility",0.95,0.9,"mean",-1.69143409557392,-1.02587197482953,-0.107338719704985,0.521239177851931,0.645567137006628,"partial"
"7","Italy: residential",0.95,0.9,"mean",-1.65987889681186,-0.945601902028699,-0.0754541203364437,0.56312333037473,0.680375767867,"partial"
"8","Italy: transit",0.95,0.9,"mean",-0.602446047897188,-0.358896376697526,0.0872668694245851,0.627581739859226,0.705291015073011,"partial"
"9","Italy: averageMobility",0.95,0.9,"mean",-0.619098440150024,-0.41042409611205,0.0787818834291225,0.697955022721603,0.807337562032196,"partial"
"10","Germany: residential",0.95,0.9,"mean",-1.54306620394112,-0.918388422000631,-0.114771392111522,0.4776089217132,0.618614669745792,"partial"
"11","Germany: transit",0.95,0.9,"mean",-2.60027532792639,-1.5864800293263,-0.265610147274348,0.437733031955563,0.561124191176174,"partial"
"12","Germany: averageMobility",0.95,0.9,"mean",-1.42547750343222,-0.910599453779984,-0.0997824060872185,0.512683830819492,0.633325904877471,"partial"
"13","Spain: residential",0.95,0.9,"mean",-2.10601736845554,-1.30548585127376,-0.143140379989598,0.510060787166462,0.629091123296619,"partial"
"14","Spain: transit",0.95,0.9,"mean",-1.91455696764798,-1.24020521576376,-0.18350936008034,0.485031170629488,0.600838790084797,"partial"
"15","Spain: averageMobility",0.95,0.9,"mean",-1.70427480928748,-1.01403163677427,-0.102941812717755,0.547230995488803,0.656482552006625,"partial"
"16","United_Kingdom: residential",0.95,0.9,"mean",-1.85871215200056,-1.11754788934551,-0.128382151493031,0.553516284823729,0.70020306505439,"partial"
"17","United_Kingdom: transit",0.95,0.9,"mean",-1.85115849637105,-0.931510366440991,-0.104850765729292,0.526233501458558,0.639344133479842,"partial"
"18","United_Kingdom: averageMobility",0.95,0.9,"mean",-1.60142397307642,-0.922623615046181,-0.124471687096745,0.515493195599834,0.658676531444916,"partial"
"19","France: residential",0.95,0.9,"mean",-1.9745269796481,-1.15050086603249,-0.147555415205925,0.540368736408237,0.659766102434655,"partial"
"20","France: transit",0.95,0.9,"mean",-2.34089253403967,-1.35922291643529,-0.190030131874248,0.480745545007988,0.602334718995842,"partial"
"21","France: averageMobility",0.95,0.9,"mean",-1.78621408617021,-1.15022400813641,-0.127057910238556,0.474460723997222,0.619659657246142,"partial"
"22","Belgium: residential",0.95,0.9,"mean",-1.77158323407574,-1.08024009534093,-0.118012967196312,0.563365335667646,0.682376498125159,"partial"
"23","Belgium: transit",0.95,0.9,"mean",-1.55838822223401,-0.943235778933639,-0.0997871141420085,0.517227511452259,0.607850529697335,"partial"
"24","Belgium: averageMobility",0.95,0.9,"mean",-1.74093418388714,-0.97227869535324,-0.112039962048368,0.519465508112298,0.650991057176969,"partial"
"25","Austria: residential",0.95,0.9,"mean",-1.6586190082559,-1.02448075778398,-0.140139783879691,0.487919715231165,0.629459465665103,"partial"
"26","Austria: transit",0.95,0.9,"mean",-1.52909291559437,-0.910068869885271,-0.113925008098528,0.484982718303033,0.605431291518811,"partial"
"27","Austria: averageMobility",0.95,0.9,"mean",-1.89526902308434,-1.04498668500215,-0.16050538456897,0.529972422919444,0.651210626210492,"partial"
"28","Sweden: residential",0.95,0.9,"mean",-1.9325423056075,-1.15536700334855,-0.174727292605856,0.524734203274347,0.651985552523346,"partial"
"29","Sweden: transit",0.95,0.9,"mean",-1.75139868338641,-1.02686540046428,-0.0984802940241684,0.553463974340376,0.676319021173491,"partial"
"30","Sweden: averageMobility",0.95,0.9,"mean",-1.70288886202869,-0.903596566178872,-0.110778655745148,0.492339662596843,0.611368793179704,"partial"
"31","Switzerland: residential",0.95,0.9,"mean",-1.41750846739986,-0.852521025641865,-0.0864894245751487,0.548770375860691,0.670554599074211,"partial"
"32","Switzerland: transit",0.95,0.9,"mean",-1.48499264352642,-0.879135785475748,-0.0653211916496286,0.541461692248135,0.671391305863702,"partial"
"33","Switzerland: averageMobility",0.95,0.9,"mean",-1.52650251269148,-1.09766262449866,-0.109070173530246,0.509130292207463,0.618705844866284,"partial"
"34","Greece: residential",0.95,0.9,"mean",-1.78298550771802,-1.12710059658888,-0.113696515859692,0.563569342257852,0.674718721590081,"partial"
"35","Greece: transit",0.95,0.9,"mean",-1.67837788658615,-0.982129623508148,-0.104933505828123,0.537925926630151,0.674486272178318,"partial"
"36","Greece: averageMobility",0.95,0.9,"mean",-1.89752357257247,-0.938396550940686,-0.12187260743212,0.508490459790572,0.63114758012977,"partial"
"37","Portugal: residential",0.95,0.9,"mean",-1.76351705479585,-1.01232221958739,-0.152282892999096,0.558645335671549,0.692332858503144,"partial"
"38","Portugal: transit",0.95,0.9,"mean",-1.59087412384013,-0.964800069422762,-0.0958326241253791,0.484676178618499,0.609818128275167,"partial"
"39","Portugal: averageMobility",0.95,0.9,"mean",-1.8999771203668,-1.08526497760338,-0.124015350339315,0.512866979596782,0.656172027165197,"partial"
"40","Netherlands: residential",0.95,0.9,"mean",-1.98738308918553,-1.14886639174798,-0.148453089177668,0.547438591815773,0.687008031415551,"partial"
"41","Netherlands: transit",0.95,0.9,"mean",-1.75505728344121,-0.973405026115926,-0.0972400599952296,0.514931918882331,0.61959110102638,"partial"
