"","time","country","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths","death_min","death_max","rt","rt_min","rt_max"
"1",2020-02-13,"Auvergne-Rhône-Alpes",0,0,89.0954982478657,30.8829302860839,191.27240151234,89.0954982478657,30.8829302860839,191.27240151234,0,0,8.9095498247866e-14,3.08829302860839e-14,1.91272401512341e-13,8.9095498247866e-14,3.08829302860839e-14,1.91272401512341e-13,2.44094474825402,2.04076884730444,2.88678882857159
"2",2020-02-14,"Auvergne-Rhône-Alpes",0,0,178.190996495731,61.7658605721678,382.544803024681,89.0954982478657,30.8829302860839,191.27240151234,0,0,8.9095498247866e-14,3.08829302860839e-14,1.91272401512341e-13,0,0,0,2.44094474825402,2.04076884730444,2.88678882857159
"3",2020-02-15,"Auvergne-Rhône-Alpes",0,0,267.286494743597,92.6487908582517,573.817204537022,89.0954982478657,30.8829302860839,191.27240151234,0,0,4.08237016249628e-05,1.46412992757547e-05,8.73834460873399e-05,4.08237015358673e-05,1.46412992448718e-05,8.73834458960675e-05,2.5601859690417,2.12080441301659,3.06363593714924
"4",2020-02-16,"Auvergne-Rhône-Alpes",0,0,356.381992991463,123.531721144336,765.089606049362,89.0954982478657,30.8829302860839,191.27240151234,0,0,0.000287972597409674,0.000103280516325789,0.000616407550971641,0.000247148895784711,8.86392170500347e-05,0.000529024104884301,2.63537042649693,2.1752050640146,3.16635097826077
"5",2020-02-17,"Auvergne-Rhône-Alpes",0,0,445.477491239329,154.41465143042,956.362007561703,89.0954982478657,30.8829302860839,191.27240151234,0,0,0.00126663809098574,0.000454275987412311,0.00271124853772331,0.000978665493576065,0.000350995471086521,0.00209484098675167,2.65890933349022,2.1957630694412,3.20443358623612
"6",2020-02-18,"Auvergne-Rhône-Alpes",0,0,534.572989487194,185.297581716503,1147.63440907404,89.0954982478657,30.8829302860839,191.27240151234,0,0,0.00398306925804805,0.00142851595338189,0.00852579026194273,0.00271643116706231,0.000974239965969578,0.00581454172421941,2.70406853617195,2.23209622565955,3.26621127149367
"7",2020-02-19,"Auvergne-Rhône-Alpes",0,0,658.568676003292,239.835310538003,1380.43269953326,123.995686516098,54.5377288214996,232.798290459216,0,0,0.0100900743391569,0.00361877517825663,0.0215978814250436,0.00610700508110882,0.00219025922487474,0.0130720911631009,2.72216947213455,2.24703511232816,3.28749800308907
"8",2020-02-20,"Auvergne-Rhône-Alpes",1,1,809.309494437961,306.689114284242,1661.05954322291,150.740818434669,66.8538037462386,280.626843689648,0,0,0.0221650632474956,0.00794943406841547,0.047444487692248,0.0120749889083388,0.00433065889015884,0.0258466062672044,2.77210943218241,2.281587946056,3.35555586133484
"9",2020-02-21,"Auvergne-Rhône-Alpes",0,1,991.171875258016,390.217912452188,1992.67221989349,181.862380820054,83.528798167946,331.61267667058,0,0,0.0434623224668602,0.0155930430732274,0.093014730149392,0.0212972592193646,0.00764360900481193,0.0455702424571439,2.83966030070674,2.32898840102944,3.44743910560432
"10",2020-02-22,"Auvergne-Rhône-Alpes",0,1,1207.37581298268,493.250006710317,2375.42541634576,216.203937724665,103.032094258129,382.75319645227,0,0,0.0778742214724278,0.0279690180291125,0.166567645233826,0.0344118990055676,0.0123759749558851,0.0735529150844338,2.86339403564566,2.34740415581995,3.47827687323707
